,date,news,score
149,2022-02-16 15:42:02,"Pasadena Private Wealth, LLC Buys iShares 0-5 Year TIPS Bond ETF, iShares 1-3 Year Treasury ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
150,2022-02-16 19:44:58,"Capula Management Ltd Buys S&P 500 ETF TRUST ETF, PowerShares QQQ Trust Ser 1, iShares ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
151,2022-02-17 07:46:48,"Should Franklin LibertyQ U.S. Equity ETF (FLQL) Be on Your Investing Radar?Style Box ETF report for FLQL
",0
152,2022-02-17 12:28:35,"Bears Are Pointing To CPI Charts And Pounding On TableIf the end of the world arrives no bear forecaster will take any credit. As long as there is innovation, stocks will continue to go up long-term. See more here.
",1
153,2022-02-17 15:39:27,"Board of Trustees of The Leland Stanford Junior Un Buys iShares MSCI EAFE ETF, S&P 500 ETF ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
154,2022-02-17 16:40:43,"Edgewood Management Llc Buys PayPal Holdings Inc, Snap Inc, Illumina Inc, Sells Intuitive ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
155,2022-02-17 18:39:40,"Lakewood Capital Management, Lp Buys Visa Inc, Cushman & Wakefield PLC, FedEx Corp, Sells ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
156,2022-02-18 07:29:30,"If You Invested $1,000 In Fannie Mae Stock One Year Ago, Here's How Much You'd Have NowInvestors who have owned stocks over the last year have generally experienced some decent gains. In fact, the SPDR S&P 500 SPY (NYSE: SPY) total return over the last 12 months is 15.3%. But there is no question some big-name stocks performed better than others along the way.
",1
157,2022-02-18 11:13:24,"Don't Confuse Strategy Alpha With Asset Allocation BetaThe proper way to decompose returns is by first recognizing that asset allocation usually plays a big role in driving results.
",0
158,2022-02-18 13:46:27,"Federal Reserve Enacts New Rules On Investing And Trading By Senior OfficersThe Federal Reserve has formally adopted new rules related to the investment and trading activities of its senior leadership.
",0
159,2022-02-18 16:41:09,"Turim 21 Investimentos Ltda. Buys Vale SA, BlackRock Inc, Robinhood Markets Inc, Sells Amazon. ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
160,2022-02-18 18:39:47,"TownSquare Capital LLC Buys JPMorgan Ultra-Short Income ETF, iShares 1-3 Year Treasury Bond ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
161,2022-02-18 22:39:33,"IronBridge Private Wealth, LLC Buys S&P 500 ETF TRUST ETF, NVIDIA Corp, Fidelity MSCI ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
162,2022-02-18 23:40:51,"Sassicaia Capital Advisers LLC Buys S&P 500 ETF TRUST ETF, PROSHARES TRUST, Apple Inc, ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
163,2022-02-19 09:30:33,"Ukraine Crisis Boosts Gold NamesThe Ukraine crisis puts a gold name in our top ten for the first time since 2020. 
",1
164,2022-02-20 10:02:42,"Dividend Increases: February 5-11, 2022This weekly article series covers dividend changes. Check out the list of 20 stocks that increased dividend for the period February 5-11, 2022
",1
165,2022-02-21 09:10:03,"The Supply-Led Inflation ChallengeCurrent inflation is supply-led rather than demand-led. Click here to know...
",0
166,2022-02-21 14:41:33,"Capstone Investment Advisors, Llc Buys S&P 500 ETF TRUST ETF, PayPal Holdings Inc, Bank of ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
167,2022-02-21 23:31:15,"Ukraine/Russia Situation A Near-Term Market HeadwindCrisis events like the Ukraine/Russia development tend to have a short-term impact on the market and present a buying opportunity. The one potentially problematic issue is the price of oil.
",0
168,2022-02-22 08:16:29,"Could FOREX.com's Metals Prove A Worthy Substitute To Equities In 2022?Photo by Scottsdale Mint on Unsplash This post contains sponsored advertising content. This content is for informational purposes only and is not intended to be investing advice. Could a growth slump be on its way to the equities market?
",0
169,2022-02-22 14:12:38,"Russia, Inflation & Rate Hikes, Here’s How To Trade ItThere is really only one way to navigate this type of market environment and it is not easy.
",0
170,2022-02-22 19:56:27,"The SPY And QQQ Are At Key Inflection Points (Technically Speaking For 2/22)Geopolitical risk has risen to the top of market challenges. Keep an eye on oil prices as a result of sanctions against Russia. The SPY and QQQ are at key inflection points.
",0
171,2022-02-23 07:47:32,"Putin Holds The Highest Trump Cards In EuropeThe US has been importing more crude oil from Russia. So, if the US tried to curtail Russian energy imports, the record prices at the pump on the West Coast could soar higher.
",-1
172,2022-02-23 12:21:39,"Russia-Ukraine Renders Bounce of Dead-Cat Variety (revised)Indexes are up across the board even as the Russian invasion of Ukraine motors through its second day.
",1
173,2022-02-23 17:07:19,"Precious Metals ‘Vs. SPY’A look at the daily charts showing the impulsive bursts upward off the lows (relative to SPY) by gold, silver, and the miners
",1
174,2022-02-24 00:41:24,"Troops From Belarus Seen Entering Ukraine Amid Russian Military StrikeTroops from Belarus have been seen entering Ukraine, CNN reports. The publication said it spotted troops atom a column of military vehicles entering Ukraine from a...
",-1
175,2022-02-24 09:01:55,"Be Greedy When Others Are FearfulFutures plunged overnight as Russia invades Ukraine. See why I think this correction offers an opportunity to increase exposure to quality and value stocks.
",1
176,2022-02-24 12:49:32,"War In Europe: Best Practices For Managing Market VolatilityWar creates market volatility, and this can be very stressful for investors. You may feel the urge to sell everything. Don't!
",1
177,2022-02-24 19:18:16,"Surprise Relief Rally Lifts Markets Mid-DayPerhaps what ignited market buying more than anything was a short comment Biden made which inferred this battle in Ukraine will not last long.
",1
178,2022-02-25 06:55:34,"U.S. Weekly FundFlows Insight Report: Money Markets See Second Weekly Inflow Of 2022 As Equity Funds Post Lowest Weekly Performance In 102 WeeksThe Treasury yield curve continued to flatten over the week. Click here to know more...
",0
179,2022-02-25 10:29:32,"Biden Nominates Ketanji Brown Jackson To US Supreme CourtPresident Joe Biden has nominated Ketanji Brown Jackson to the U.S. Supreme Court, fulfilling a campaign pledge to name the first Black woman to the nation’s highest...
",1
180,2022-02-25 16:25:41,"S&P 500’s weekly market breakdown and sector performanceCheck out the weekly market wrap-up and a complete breakdown of the top eleven sectors in the S&P 500, along with their weekly performance. Click to learn more.
",0
181,2022-02-25 22:46:17,"Week Ahead - Shock WavesIt’s been another week of significant volatility in financial markets and there’s little reason to expect next week will be any different.
",0
182,2022-02-26 09:01:21,"Upcoming Ex-Dividend Dates: March 1-9, 2021We provide a summary of upcoming ex-dividend dates in a quick reference table. The table includes relevant data and key statistics as well as the next payout and pay date.
",0
183,2022-02-27 06:17:36,"Weekly S&P 500 ChartStorm: Russian Market MayhemA topsy-turvy week ends about flat for US stocks. Bearish sentiment, Nasdaq short interest surge.
",-1
184,2022-02-27 15:18:18,"8 Monster Stock Market Predictions For The Week Of Feb. 28, 2022It will be another busy week for the market, with plenty of headline risk given the developments in the Russia-Ukraine conflict. The news has hit the weekend, with the Dow trading down over 1%, but we won’t get a better sense until the futures open.
",-1
185,2022-02-28 06:01:56,"And Now You Know... The Rest Of The StoryThe Rest of the Story was a radio show that aired from 1942-2008. Click to read the rest of the Federal Reserve story and the rest of the Russian invasion story.
",0
186,2022-02-28 11:28:35,"Singapore Becomes First Southeast Asian Nation To Impose Sanctions On RussiaSingapore has become the first nation in Southeast Asia to impose sanctions on Russia and to unequivocally condemn the government of President Vladimir Putin for its invasion of...
",-1
187,2022-02-28 14:38:24,"Buy and Hold SPDR S&P 500 Stock for the Next 3 to 5 YearsHold the S&P 500 for the long term, as markets adjust for high inflation, higher interest rates, and tapering.
",1
188,2022-03-01 03:08:33,"The Stock Market Delivers A Successful RetestIf the Fed doesn't overshoot and a Ukrainian armistice holds, the stock market can make it quite a bit further than the 200-DMA on the NDX, which, for the time being, is a good target.
",1
189,2022-03-01 09:13:45,"Why Small-Cap ETFs Won in February & May See Success in MarchThe Russell 2000 has beaten its bigger peers in the past week.
",1
190,2022-03-01 16:54:18,"Will Ukrainian Crisis Jeopardize Historically Strong Market Performance In March?The  S&P 500 Index ended February with a drop of a little over 3%, as investors reacted to Russia's invasion of Ukraine. The pullback would have been steeper if not for...
",-1
191,2022-03-02 07:40:45,"Is First Trust Large Cap Core AlphaDEX ETF (FEX) a Strong ETF Right Now?Smart Beta ETF report for FEX
",1
192,2022-03-02 10:37:30,"SPLG: S&P 500 March DashboardEnergy is the best sector by far regarding value, quality and momentum. Materials and real estate look good too. Read more about SPLG here.
",1
193,2022-03-02 16:31:36,"AMD And Micron Lead the Nasdaq HigherU.S. indices traded higher as stocks rebounded following Tuesday's dip, with stocks experiencing continued volatility amid the Russia-Ukraine conflict. The conflict has...
",1
194,2022-03-03 05:43:29,"Affordability Of New Homes In U.S. Resumes Decline In 2022Median household income only covered 17.8% of the median new home sale price in January 2022. Click here to know more...
",-1
195,2022-03-03 11:34:58,"The Alternatives Are Commodities Supercycle Or RecessionA commodities supercycle may have started already. Typical duration of a commodities supercycle is a decade. Read what investors should know here.
",1
196,2022-03-03 16:25:29,"AAII Sentiment Survey: Optimism Nears 2022 High, But Still Below AverageBullish: 30.4%, up 7.0 percentage points. Neutral: 28.2%, up 5.2 percentage points.
",1
197,2022-03-04 01:07:33,"The Stock Market Bet You Can't Collect OnIt never pays to bet on the end of the world because even if you’re right you can’t collect! Here's my take on the stock markets and sentiment right now.
",0
198,2022-03-04 09:43:39,"ANALYSIS: US Added 678K Jobs In February, But Is More Economic Good News Coming?The U.S. added 678,000 jobs in February while the national unemployment rate fell to 3.8%, according to data released Friday morning by the U.S. Department of Labor’s Bureau...
",1
199,2022-03-04 15:06:33,"Ukraine And Current Market AnalysisWith the Russian central bank sanctioned, I think it will be very difficult to conduct ruble FX intervention in size in order to defend the currency. Read more.
",-1
200,2022-03-05 00:29:06,"The Week On Wall Street - Light At The End Of The TunnelTrends that have been established do not change overnight, it is a process. Might the recent correction event be the start of that process? Click here & find out.
",1
201,2022-03-05 08:28:10,"Navigating Market Icebergs, Potentially Toward Calmer WatersOver the last two centuries, at least 23 ships are recorded as having been sunk by icebergs, while many more have sustained damage. Read more.
",0
202,2022-03-06 00:57:07,"It Could Be A Whole Lot Worse (Technically Speaking For The Week Of 2/28-3/1)The jobs report was strong. The manufacturing and service sectors are both expanding.
",1
203,2022-03-06 23:38:22,"The Doomsday Trade Only Pays Off Once And Winning It Won't Matter, Here's What I'm DoingTraders when confronting news that threatens our very existence are tempted to sell. A disciplined trader should consider buying instead. Global destruction happens only once.
",1
204,2022-03-07 10:16:17,"Kremlin proposes terms to end war, oil down ~$8 from overnight highA Kremlin spokesman said Monday that Russia will halt Ukrainian operations ""in a moment"" if Kyiv meets a list of conditions, according to Reuters. The news has lifted equity...
",0
205,2022-03-07 16:53:35,"S&P 500 Bearish Triangle May Lead To Additional 8% DeclineThe financial markets remain volatile as inflation, supply chain issues, and serious geopolitical events cloud the immediate future.
",-1
206,2022-03-08 05:56:56,"5 Long-Term Transitions To Watch In Complex TimesThe pandemic is just one long-term consideration for economies as the world adjusts to several new phases.
",0
207,2022-03-08 10:07:20,"Deep Dive: This ‘all-weather’ approach to quality stocks can help you sail through rough waters while staying ahead of inflationRob McIver of the Jensen Quality Growth Fund seeks out companies with high returns on equity.
",1
208,2022-03-08 13:44:43,"Today's NYC Housing Market: Great News For Luxury Buyers, Not For Everyone ElseThe city that never sleeps is going to be the city that most people cannot afford to live in, according to new data on New York City’s residential real estate market.
",-1
209,2022-03-08 19:44:34,"S&P 500 Forecast – After Brief Dead Cat Bounce Bears Regain Market ControlA retest of the 2022 low appears increasingly likely in the short term for the S&P 500.
",-1
210,2022-03-09 07:02:28,"Billionaire Investor Says World War 3 Has Likely Begun: Our Top PicksA billionaire investor just said that Russia's attack on Ukraine means World War 3 has likely already started. See our top picks during these tumultuous times.
",-1
211,2022-03-09 11:07:36,"Members Of Congress Buy Energy, Defense Stocks Prior To Russian Invasion Of Ukraine: Who They Are, What They BoughtPrior to the invasion of Ukraine by Russia and the levying of numerous sanctions on Russia by the U.S., members of Congress purchased defense and energy stocks. Here’s a...
",-1
212,2022-03-09 17:23:17,"A Solid Gap Higher And Rally (Technically Speaking For 3/9)Fitch believes a Russian default is imminent. The 10-2 yield spread is tightening.
",1
213,2022-03-10 03:42:43,"Why I'm Using TQQQ To Capture The Growth ReboundGrowth stocks in Nasdaq-100 have been sold off & are now more undervalued than value stocks. Why am I using TQQQ to capture the growth rebound? Find out.
",1
214,2022-03-10 07:31:30,"Should iShares S&P 100 ETF (OEF) Be on Your Investing Radar?Style Box ETF report for OEF
",0
215,2022-03-10 12:02:41,"CPI +7.9% Year Over Year, New Jobless Claims UpWe need to go back 40 years to find a higher monthly year-over-year headline CPI number.
",-1
216,2022-03-10 17:01:34,"Weekly Initial Claims For Unemployment Benefits Hover Around Pre-Pandemic LevelsInitial claims for regular state unemployment insurance ticked up by 11,000 for the week ending March 5, coming in at 227,000. Read more.
",0
217,2022-03-11 03:48:18,"Market Breadth, Currencies, And Oil: In Search Of Indicators For Market Sentiment In Stressful TimesMarket breadth continues to provide sufficient guidance through the stressful times of today's markets. Click here to read more as to what these indicators are pointing to.
",1
218,2022-03-11 08:37:31,"From War To Inflation To COVID-19: The Outlook... It's ComplicatedWhy the Russia-Ukraine war may create challenges for the global economy. Click here to know more...
",-1
219,2022-03-11 14:20:37,"AskSlim Market Week - Friday, March 11Technical and cycle analysis, and market commentary.
",0
220,2022-03-11 18:07:33,"Investors Bid Up Commodities and Natural Resources Issues for the WeekFor the week ended March 9, 2022, equity funds took it on the chin, declining 2.27%, and on a year-to-date basis, losing 9.73% on average. 
",-1
221,2022-03-12 09:04:37,"For Now It's Still About InflationThe March Fed meeting will come with the Summary Economic Projections that provide a window into what the FOMC members are thinking about economic trends and interest rates.
",0
222,2022-03-14 21:01:29,"Reaching The Breaking Point in the Nasdaq 100 (QQQ)With a tough trading week ahead, if the QQQ is going to break down further, watch for other indices to follow and break their key support levels as confirmation.
",-1
223,2022-03-15 07:49:33,"Fed To Throw Its Pandemic Emergency Measures Into Reverse: ReutersReuters revisits March 15, 2020, when the U.S. Federal Reserve, in the words of its boss Jerome Powell, ""crossed a lot of red lines that had not been crossed before....
",-1
224,2022-03-15 13:04:32,"ETF demand accelerates in 2022 with 84% of global investors planning to increase allocationsThe ETF marketplace appears only to be growing into 2022, with investors across the U.S, Europe, and Greater China stating that they intend to increase their ETF allocation.
",1
225,2022-03-15 23:07:26,"JOET: This Promising Strategy Has Yet To Prove ItselfJOET has a high-quality portfolio and is better balanced than S&P 500. But is JOET good as an equal-weight allocation in high quality large caps? Find out.
",0
226,2022-03-16 07:32:27,"Should iShares MSCI USA Min Vol Factor ETF (USMV) Be on Your Investing Radar?Style Box ETF report for USMV
",0
227,2022-03-16 11:18:37,"2 ETFs to Watch for Outsized Volume on China and CommodityFXI and USCI saw massive trading volumes in yesterday session.
",1
228,2022-03-16 16:28:38,"History Says Now Could Be A Great Time To Buy Stocks: Here's WhyIt’s no secret that markets have had a rough start to 2022. Between inflation worries, COVID and the uncertainty surrounding the Russian invasion of Ukraine, traders have been cautious. 
",0
229,2022-03-17 04:15:27,"Stock bulls like Fed hawks, but there is trouble with the curveThe Federal Reserve kicked off its tightening cycle with an expected quarter-point hike and the stock and bond markets had different reactions.
",1
230,2022-03-17 08:50:33,"Chasing The PastFirms with a competitive advantage tend to keep that advantage over time. Click here to know more...
",1
231,2022-03-17 12:40:41,"How Does Inflation Impact the Stock Market?How does inflation impact the stock market? That is a top question right now as the Fed raises rates to combat rising prices.
",0
232,2022-03-17 19:34:45,"Relief Rally Extends; FDX, GME Post Mixed ResultsWe're still basking in the 25 basis-point interest rate hike from the Fed yesterday, with no draining of the $9 trillion on the balance sheet.
",1
233,2022-03-18 06:42:26,"Bears Come Out Of Hibernation In Spite Of ReboundSentiment continues to shift in an increasingly pessimistic direction. For the second week in a row, less than a quarter (22.5%) of respondents to the AAII sentiment survey reported bullish.
",-1
234,2022-03-18 08:56:51,"S&P 500 ETFs are on pace for best week in over 4-monthsThe S&P 500 is up 5% on the week and has erased its past four weeks of losses. Learn more information.
",1
235,2022-03-18 14:00:33,"AskSlim Market Week - Friday, March 18Technical and cycle analysis, and market commentary.
",1
236,2022-03-18 17:09:51,"Bullish or Bearish? S&P 500 closed the week at pivotal 200-day moving averageThe S&P 500 (SP500) builds steam on the week as the major index closed positive in a big way, up 6.1%, lending support to ETFs that track the benchmark index. Learn more.
",5
237,2022-03-19 06:00:30,"The Week In Charts - Signs, Signals, And A 30,000-Ft. ViewWe discuss trading system development, and how to stay on the right side of the market.
",1
238,2022-03-19 23:21:39,"Market Correction Territory – February Dividend Income ReportIt is possible to build a lasting portfolio during all sorts of market conditions. Some months we might appear to underperform, but you must trust the process over the long term to evaluate our performance more accurately.
",0
239,2022-03-20 11:03:36,"S&P 500 Forecast: Post-Fed Rally Leads To Break Of Monthly Opening RangeThe risks posed by the Russia-Ukraine war along with the shift in Fed policy may produce headwinds for the S&P 500 index as Chairman Jerome Powell and Co. see the Federal Funds rate around 2.00% in 2022.
",-1
240,2022-03-21 07:30:24,"China Favors The West Amid Ukraine-Russia Crisis: ReutersBased on trade flows alone, Beijing has a lot at stake following U.S. President Joe Biden's nearly two-hour video call with the Chinese President Xi Jinping on Friday, with the White House confirming that sanctions on China were an option.
",0
241,2022-03-21 09:19:26,"VGK Is Trading At An Attractive ValuationVGK provides exposure to a basket of European equities. Read more about the fund's holdings and why I consider it a good option for European exposure.
",1
242,2022-03-21 15:39:35,"How do Biotechnology Funds and ETFs Perform Over Five Years?Biotech investing can be difficult for short-term traders but can offer good returns over five years if balanced with other healthcare positions like the XLV.
",1
243,2022-03-22 06:01:23,"Vanguard Mega Cap Growth ETF: Valuation Problems Persist, Avoid For NowVanguard Mega Cap Growth ETF expense ratio is among the cheapest. If we believe the correction is over, then is now a good time to buy MGK? Read on to find out.
",0
244,2022-03-22 07:55:32,"Washington's 'Trigger-Happy' Sanctions Could Drive Countries Away From Dollar: CNBCThe co-director of the Institute for the Analysis of Global Security states The U.S. has been “extremely trigger-happy” with stinging economic measures, and central...
",-1
245,2022-03-22 11:51:36,"World Cautiously Optimistic On Hopes Of Peaceful Resolution To WarBased on new hopes for a peaceful Ukrainian/Russian resolution to their nearly month-long war, the world is cautiously optimistic.
",1
246,2022-03-22 17:04:36,"SPY defies recent ‘Death cross’It will be an interesting end to this first quarter but as always it will be volume that validates the price action.
",1
247,2022-03-25 07:34:24,"Should SPDR Russell 1000 Low Volatility Focus ETF (ONEV) Be on Your Investing Radar?Style Box ETF report for ONEV
",0
248,2022-03-25 12:02:51,"Markets Look for Third-Straight Week in the GreenA third-straight week higher would bring us closer to the first green month in the markets for 2022.
",1
249,2022-03-25 16:13:37,"What Is Yield Curve Inversion and How Does It Predict a Recession?Treasury yield curve inversion is in focus today after Goldman Sachs released a report predicting rapidly rising Treasury yields.
",-1
250,2022-03-25 19:56:26,"The SPY ETF Is an Attractive Long-Term Option to Buy in AprilThere could be more short-term pain in the S&P 500 index. However, buy-and-hold investors could pick up SPY stock in April.
",1
251,2022-03-26 09:50:32,"Quit While You're AheadThe expected return from a roulette spin is negative (-5.26%). An operation that has a negative expected return is not an investment. Read more.
",-1
252,2022-03-27 04:00:40,"Weekly Market Outlook - Another Good (But Far From Perfect) Week for StocksThe most bullish week in months is a tough act to follow. So all things considered, even with last week's slowdown the market did pretty well for itself. The S&P 500 climbed 1.8% last week, cutting further into its selloff suffered earlier this year.
",1
253,2022-03-27 08:39:35,"Two Trade Ideas Along With Key Levels For The Stock Market To HoldAlthough we’ve had a choppy week in the market, key areas held in the major indices showing upside potential for Monday.
",1
254,2022-03-28 07:59:39,"Morning Brief: Top Stories Dominating Financial Media on Monday, March 28CNBC
",0
255,2022-03-28 12:35:36,"From Buying The Dips To Fading The RalliesOur view on U.S. large caps remains unchanged, but it was already negative due to stretched valuations and the interest rate sensitivity baked into that segment’s growth-oriented profile.
",-1
256,2022-03-28 18:16:25,"QUAL: High Quality In Large CapsQUAL implements a quality strategy based on a 3-factor score. By construction, sector composition is similar to the broad market. Read more here.
",0
257,2022-03-29 04:38:16,"Avoid The Noid - Stock Market (And Sentiment Results)...In this week’s AAII Sentiment Survey result, Bullish Percent rose to 32.8% this week from 22.5% last week. Bearish Percent fell to 35.4% from 49.8%.
",1
258,2022-03-29 08:04:47,"Morning Brief: Top Stories Dominating Financial Media on Tuesday, March 29CNBC
",0
259,2022-03-29 14:04:29,"Global Strategic Insight: Still Neutral On Global Equities, With CaveatsWith global markets close to post-Ukraine war highs, we remain neutral on global equities. Read more.
",0
260,2022-03-29 21:53:25,"Commodities Make a Quick TurnaroundTuesday, many commodity ETFs gapped lower while the major indices gapped up.
",1
261,2022-03-30 07:33:51,"Is SPDR MSCI USA StrategicFactors ETF (QUS) a Strong ETF Right Now?Smart Beta ETF report for QUS
",1
262,2022-03-30 11:22:32,"Deep Dive: Why the main semiconductor stock index is a better bet than the S&P 500 right nowMicron's results point to what may be a stellar earnings season for chip makers — rapidly growing companies that trade cheaply as a group.
",1
263,2022-03-30 18:52:18,"RYLD: A Well-Run Fund That Should Outperform This YearThe Global X Russell 2000 Covered Call Fund has Offered Investors steady and significant income without extra volatility.
",1
264,2022-03-31 06:25:35,"Volatility Retreats As Stocks And Commodities RallyCommodities and equities are both showing renewed strength on the heels of global interest rate increases.
",1
265,2022-03-31 08:14:32,"Will This Year’s Red-Hot Run For US Energy Stocks Continue?Energy stocks are enjoying the mother of all upside outlier performances for US equity sectors this year.
",1
266,2022-03-31 14:14:07,"Weak Growth For Real Personal Income Excluding TransfersPersonal income rose 0.5 percent in February, according to data from the Bureau of Economic Analysis. Read more here.
",0
267,2022-04-01 00:49:31,"My Current View Of The S&P 500 Index: April 2022 EditionSPY remains my asset of choice and is the only ETF in bullish alignment. Click here to read the April 2022 edition of My Current View of the S&P 500 Index.
",1
268,2022-04-01 07:19:30,"Oil Moves Towards Weekly Decline As US Plans Giant Reserve Release: BloombergOil is headed for the most significant weekly loss in almost two years after the Biden administration orde
",-1
269,2022-04-01 10:35:25,"SPY Stock Path to New Highs Is Still a Realistic OutcomeIn spite of geopolitical worries and Fed hostility worries, SPY stock is likely to lead equity markets to make new highs this year.
",1
270,2022-04-01 15:31:28,"U.S. Weekly FundFlows Insight Report: Sector-Energy ETFs Post Second-Highest Weekly Outflows on RecordInvestors were overall net purchasers of fund assets (including both conventional funds and ETFs) for the second straight week, adding a net $31.5 billion to the market.
",1
271,2022-04-02 00:37:26,"Weekly Indicators: Long Leading Forecast Deteriorates Further As Yield Curve InvertsThe yield curve inverted and the stocks turned negative. Click here to read the latest edition of the Weekly Indicators.
",-1
272,2022-04-02 09:30:27,"Asset Class Scoreboard: March 2022Quarter-managed futures are just put up, while stocks went up in March. Click here to read more.
",1
273,2022-04-03 04:05:35,"The Stock Market: Another Week, Another GainThe stock market continues to rise despite the Fed contending that it is tightening up monetary policy. Click here to read more.
",1
274,2022-04-03 14:13:31,"Cathie Wood Says Most Money Manager Are Short-Sighted, Recommends This Investment HorizonInvestment guru and Ark Invest  founder Cathie Wood-managed funds  fared badly in 2021, including ARK Innovation ETF (ARCA: ARKK), following a very strong showing in the previous...
",1
275,2022-04-04 06:08:45,"SPXS: Beware Of Negative Drift And Inflation BiasDirexion Daily S&P 500 Bear 3X Shares ETF (SPXS) is one of instruments to short the broad market for trading or hedging purposes. Read more about SPXS ETF here.
",-1
276,2022-04-04 08:02:31,"Sentiment Speaks: What If They Held A Recession And No One Showed Up? - Part IIIThis is a presentation of my general theories of market analysis culled from my articles and presentations throughout the years.
",0
277,2022-04-04 11:48:51,"What Does a Yield Curve Inversion Mean for Crypto?Treasury yields have inverted for the third time in just a week this morning. What does a yield curve inversion mean for crypto?
",0
278,2022-04-04 16:49:55,"Royce Investment Partners: 1Q22 Small-Cap RecapGuruFocus Article or News written by Sydnee Gatewood and the topic is about: By Fancis Gannon
",0
279,2022-04-05 04:52:31,"Where Will The Fed's MMT Trillions Land Next?There's still a lot of money in circulation that the Fed created from MMT, and it has to go somewhere. Read on to learn more...
",1
280,2022-04-05 08:29:30,"Can Equities Climb A Wall Of Worry?The outlook for corporate profit growth and price-earnings ratios could not be more fragile. Click here to know more...
",0
281,2022-04-05 13:52:50,"Services Sector Shows Improvement In MarchThe Institute for Supply Management’s composite services index increased to 58.3 percent in March, rising 1.8 points from 56.5 percent in the prior month.
",1
282,2022-04-06 07:09:39,"Jobs, Inflation, Stocks And BondsThe labor force recovery since the pandemic shock low is on an upward trajectory within a longer-term downward trend.
",0
283,2022-04-06 10:24:25,"Nomura: ""Shock Tightening"" In Financial Conditions Is Allowing ""Macro Truths"" To Override TechnicalsThe recent rally in stocks is, macro-wise, incoherent with what has been happening in financial conditions.
",-1
284,2022-04-06 17:28:28,"95 Billion Reasons to Sell?The FOMC provides guidance on how they are going to reduce the balance sheet. 
",-1
285,2022-04-07 09:38:34,"RVW Wealth, LLC Buys Dimensional International Core Equity Market ETF, iShares Core U.S. ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
286,2022-04-07 15:40:28,"Life sciences companies drive healthcare stocks to lead S&P 500Health-care stocks are dominating the S&P 500 on Thursday led by life sciences companies and biotech firms as investors turn to safety amid market volatility
",1
287,2022-04-08 07:31:26,"Best Stocks for 2022: Bristol-Myers Squibb Isn’t Done GrowingIt's been a great year for Bristol-Myers Squibb this year, but it's not too late to jump in. BMY stock offers a respectable dividend.
",1
288,2022-04-08 11:18:42,"These defensive ETFs have hit record highs as a potential recession loomsDefensive ETFs hit record trading highs as uncertainty in the market grows louder among the investment community. Learn more information.
",-1
289,2022-04-08 16:44:41,"Fossil Of Dinosaur Killed On Day Of Asteroid Impact Is UnearthedArcheologists have discovered the preserved fossil of a dinosaur that may have been killed on the day when a giant asteroid crashed into Earth some 66 million years ago.
",1
290,2022-04-09 08:02:32,"Did Stocks Just Begin The Next Leg Down?With interest rates taking off, have the recent breadth thrust signals been negated? Where do energy stocks stand? Were the hypothetical drawdown levels taken out this week? There are notable areas that need to improve for bulls.
",-1
291,2022-04-10 06:23:36,"IVE: Well-Balanced ETF, But Value Concept Fails To OutperformIVE ETF tracks the most popular value benchmark: the S&P 500 Value Index. See why IVE ETF may be a good instrument in a multi-style rotational strategy.
",0
292,2022-04-11 03:03:21,"President Biden And India's PM Modi To Hold Meeting Today: Russia-Ukraine War And More On AgendaU.S. President Joe Biden and Indian Prime Minister Narendra Modi are all set to have a virtual meeting on Monday.
",1
293,2022-04-11 07:32:28,"Here's Why Bitcoin Continues To Lose Conviction As Diversifier 
",-1
294,2022-04-11 09:45:38,"Titan Capital Management, LLC  Buys ISHARES TRUST, ISHARES TRUST, SPDR Bloomberg 1-3 Month ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",1
295,2022-04-11 16:16:45,"4 Reasons to Be Cautious About the S&P 500 Right NowSpy stock still faces several risks, the most notable of which may be the Fed. So, those cautious on SPY stock have a right to be.
",-1
296,2022-04-11 18:13:21,"David Herro's 1st-Quarter Market CommentaryGuruFocus Article or News written by Sydnee Gatewood and the topic is about: Discussion of market conditions
",0
297,2022-04-12 06:02:32,"SPY: S&P 500 Could Be 40-50% OvervaluedThe S&P 500 P/E ratio at 25 is predicting very high growth. Read more to see why I think S&P 500 could drop by 40-50% and still be fairly valued.
",-1
298,2022-04-12 07:45:30,"Spring 2022 Snapshot Of The S&P 500's Market CapThrough the end of the first quarter of 2022, the 505 companies that make up the S&P 500 were collectively worth $39.90 trillion. Click here to know more...
",1
299,2022-04-12 11:21:37,"Sentiment Speaks: The Absolute Stupidity About The MarketThe inflation news seems to have pushed the market higher today. Was the news the real cause of this rally?
",1
300,2022-04-12 16:08:51,"Markets Fall As Investors Weigh March CPI ReportU.S. indices sold off to close Tuesday’s session following earlier strength. Investors reacted to the March CPI report and continue to assess Fed rate hike concerns.
",-1
