,date,news,score
140,2022-04-25 09:04:26,"Apple is pulling old apps from the App Store — what you need to knowDownload your old apps and games in case they disappear for good
",0
141,2022-04-25 19:35:07,"Facing Adversity, Can Apple (AAPL) Deliver In Q2?It's been a rough stretch year-to-date for most tech stocks, with many widely-regarded companies witnessing their share price decline quite extensively. 
",-1
142,2022-04-26 12:14:50,"'Hawkeye' Director Rhys Thomas To Helm Sony's 'Robotech' AdaptationEXCLUSIVE: After helping steer the ship as the main director on Marvel’s Hawkeye series, Rhys Thomas has been set to direct Mark Canton and Gianni Nunnari’s Robotech for Sony Pictures. The fi…
",1
143,2022-04-27 06:04:45,"Apple Moves to De-List Older AppsApple will move to delist apps from the App Store if they haven't been updated in several years. This effectively punishes smaller indies.
",-1
144,2022-04-27 16:24:52,"Enjoy Technology To Report First Quarter 2022 Financial Results on May 11, 2022Enjoy Technology, Inc. (Nasdaq: ENJY), a technology-powered service platform reinventing Commerce at Home, today announced that the company will relea
",0
145,2022-04-28 08:04:17,"Meta Stock Is Soaring After Earnings. Here’s What’s Behind the Big Move.Meta Platforms reported Facebook daily active users of 1.96 billion in the first quarter, higher than analysts' estimates and reversing a small decline in the December quarter. 
",1
146,2022-04-28 16:34:58,"Apple CEO highlights strong customer response to new productsApple CEO Tim Cook said, ... AAPL
",1
147,2022-04-29 02:21:21,"ASX Close: Strong end to losing month as rate rise loomsThe share market ended a volatile month on a strong note, advancing…
",1
148,2022-04-29 11:07:22,"Apple sued in Russia over Apple Pay withdrawal, Reuters reportsA Russian law firm said i... AAPL
",0
149,2022-04-30 02:07:24,"AirTags finally get that anti-stalking firmware updateApple rolls out the first of a series of anti-stalking changes
",1
150,2022-05-02 07:06:28,"TELL Stock News: Tellurian falls but manages to post 7.33% gain for the weekNYSEAMERICAN: TELL succumbed to Friday’s broader market weakness, but still managed to post a positive gain for the week. Shares of TELL fell by 5.68%
",0
151,2022-05-02 15:03:42,"Best phone carriers of 2022We pick the best phone carriers based on data speeds, phone selection, monthly costs and more
",0
152,2022-05-03 08:52:57,"Netflix rises even as Benchmark remains 'skeptical' of recovery in stock priceNetflix (NFLX) shares rose early Tuesday even as investment firm Benchmark said it remained skeptical of any ...
",1
153,2022-05-03 23:53:22,"Thinking Of Buying A Foldable Smartphone? Hold Up, Google Could Be Bringing You A Compact Alternative!Alphabet Inc (NASDAQ: GOOGL) (NASDAQ: GOOG) subsidiary Google has reportedly revived plans to make a foldable Pixel phone and it may be smaller in the hand than Samsung’s...
",1
154,2022-05-04 16:32:20,"Canelo vs Bivol live stream: How to watch online, card, start time and free optionUndefeated hype challenges for the gold in the Canelo vs Bivol live stream
",0
155,2022-05-05 12:23:20,"How to fix an external hard drive that's not showing upSee how to fix an external hard drive that's not showing up with this quick and simple guide
",0
156,2022-05-06 06:49:10,"Apple May Not Like It But You Can Play Fortnite On iPhone, iPad Again Now: Here's HowIn what can only be described as an epic move, Fortnite is making its way back to Apple Inc (NASDAQ: AAPL) smartphones and tablets via Microsoft Corporation’s (NASDAQ: MSFT) Xbox Cloud Gaming service.
",1
157,2022-05-07 06:05:16,"Why a Successful Microsoft Is Good for All Investors -- Even If They Don't Own the StockThe second-largest company in the U.S. has a huge effect on the market.
",1
158,2022-05-09 07:56:29,"What Experts Make Of Crypto Crash, Musk Fears For Life, Payments Are Apple's Next Regulatory Battleground And More: 5 Key Stories You May Have Missed From This WeekendThe Federal Reserve's 50-basis-point interest rate hike announced last week triggered a positive reaction initially.
",1
159,2022-05-09 19:11:48,"Florida Republicans’ feud with Mickey Mouse highlights the widening gap between corporate America and the GOPCompanies aren’t drifting away from the Republican Party so much as the party seems to be drifting away from the opinions of the American public
",0
160,2022-05-10 11:13:29,"Apple: Tech Pullbacks And RecessionsApple has strong fundamentals with a great cushion for a possible upcoming recession. See why applying a Hold to AAPL stock is appropriate now.
",1
161,2022-05-10 17:02:37,"Michael Pitt Boards Sean Penn & Tye Sheridan Paramedics Thriller 'Black Flies'EXCLUSIVE: Boardwalk Empire actor Michael Pitt has joined Open Road and Sculptor Media’s drama-thriller Black Flies opposite Sean Penn, Tye Sheridan and Katherine Waterston. The movie, based …
",0
162,2022-05-11 09:35:58,"Pair Apple's latest 10.2-inch iPad with the Logitech Slim Folio Keyboard at $80 (Save 20%)Amazon is now offering the Logitech Slim Folio Keyboard Case for latest 10.2-inch iPad at $79.99 shipped. Normally fetching $100, you’re looking at 20% in savings alongside a match of the second-best discount to date and lowest price of the year. Today’s offer also comes within $4 of the all-time low set once before back in September.…
",1
163,2022-05-11 17:39:28,"4 Top Stock Trades for Thursday: Bitcoin, AAPL, TSLA, LCIDBitcoin, Apple, Tesla and Lucid Motors were our top stock trades for Thursday. Here's how the charts are setting up now.
",0
164,2022-05-12 08:04:04,"Apple put buyer realizes 200% same-day gainsNotable profits for the b... AAPL
",1
165,2022-05-12 16:00:40,"Top 5 1st Quarter Trades of BANK OF MONTREAL /CAN/GuruFocus Article or News written by insider and the topic is about: 
",0
166,2022-05-13 07:42:32,"3 Dividend Stocks to Buy for Passive IncomeDividend stocks tend to be well-run businesses with solid cash flow. As such, they are good investments to buy on the dip and in tough times.
",1
167,2022-05-13 18:53:14,"INVESTIGATION NOTICE: The Schall Law Firm Encourages Investors in Unity Software Inc. with Losses of $100,000 to Contact the FirmThe Schall Law Firm Encourages Investors in Unity Software Inc. with Losses of $100,000 to Contact the Firm
",0
168,2022-05-15 18:04:41,"Top 5 1st Quarter Trades of Lumina Fund Management LLCGuruFocus Article or News written by insider and the topic is about: 
",0
169,2022-05-16 14:20:41,"Apple Stock: Near-Term Headwinds Will Stagnate GrowthI rate Apple a hold due to significant headwinds heading into earnings, shipment forecast cuts by key suppliers, and overvaluation. Read more about AAPL here.
",-1
170,2022-05-17 09:20:26,"ecoATM/Gazelle Adds Bobbykin Makwana as New Chief Product & Technology OfficerecoATM/Gazelle Adds Bobbykin Makwana as New Chief Product & Technology Officer
",1
171,2022-05-17 17:14:41,"Les fumeurs et l'environnement commercial en Jordanie tireront grandement parti des rformes gouvernementales en matire de rglementation et de fiscalit des cigarettes lectroniquesRELX International, une société multinationale responsable spécialisée dans les cigarettes électroniques, continue de soutenir le Royaume hachémite de
",0
172,2022-05-18 10:49:21,"Have $1,000? 2 Warren Buffett Stocks to BuyThese stocks offer a reasonable valuation and positive returns in a challenging market.
",1
173,2022-05-18 23:21:28,"A Decade From Facebook's IPO: Here's How Much $1,000 Invested In 2012 Is Worth Today Vs. Big Tech PeersMeta Platforms Inc (NASDAQ: FB) made a high-profile Wall Street debut on May 18, 2012, when it was called Facebook. The initial public offering of 421.234 million...
",1
174,2022-05-19 11:49:30,"SciPlay Chief Executive Officer Josh Wilson to Participate in ​The 50th Annual J.P. Morgan Global Technology, Media and Communications Conference on May 25, 2022SciPlay Corporation (NASDAQ: SCPL) (the “Company”) announced today that Josh Wilson, its Chief Executive Officer, is scheduled to participate in the J
",0
175,2022-05-19 19:50:40,"4 Top Stock Trades for Friday: AAPL, PANW, BJ, BBBYApple, Palo Alto Networks, BJ Wholesale and Bed Bath & Beyond were our top stock trades for Friday. Here's how we're looking at the charts.
",0
176,2022-05-20 11:31:36,"Who's finding value in Apple at these levels? Maybe Warren BuffettApple shares have fallen to their lowest level in a year. Are they cheap enough for Warren Buffett, the iPhone maker's second biggest investor, to buy more?
",1
177,2022-05-21 13:53:34,"Better Buy: Apple vs. AlphabetWhich resilient tech titan is a better investment right now?
",0
178,2022-05-23 08:54:28,"Score a 4-pack of Tile Mate trackers with the 2022 bundle matching the Amazon low at $68Alongside this morning’s price drop on Apple’s Find My MagSafe Wallet, Amazon is now offering the Tile Mate Essentials (2022) 4-pack item trackers for $68 shipped. Regularly $80, this matching the Amazon all-time low and only the second time we have seen the bundle on sale. Delivering a fleet of item tracking gear in various…
",1
179,2022-05-23 18:20:17,"ETF IQ Full Show (05/23/2022)
",0
180,2022-05-24 10:51:39,"My Biggest Lessons In 27 Years And 3 Major Bear MarketsWhen a bear market is beginning, the most important thing to do is sell overvalued stocks and raise a 50-60% cash position or more. Learn more here.
",-1
181,2022-05-25 04:46:44,"Apple's iPhone development schedule delayed by China lockdowns - NikkeiApple Inc has told its suppliers to speed up iPhone development after China’s strict COVID-19 lockdowns hampered schedule for at least one of the new phones,…
",-1
182,2022-05-25 12:54:19,"J.J. Abrams' 'Demimonde' In Jeopardy Over Budget Drama As Bad Robot's Overall Deal Faces Scrutiny By Warner Bros. DiscoveryJ.J. Abrams’ ambitious HBO sci-fi drama series Demimonde has hit a major roadblock in its long journey to the screen. The issues, related to the show’s price, come amid talk of a potent…
",0
183,2022-05-26 07:11:56,"S&P, Dow futures edge higher ahead of GDP data; Nvidia slidesFutures tracking the Dow and S&P 500 rose on Thursday, ahead of data that will likely offer clues on how the U.S. economy fared amid persistently high inflation, while shares of Nvidia fell after the chipmaker's dismal outlook.
",1
184,2022-05-26 16:13:04,"Apple (NASDAQ:AAPL) Given a $185.00 Price Target at UBS GroupApple (NASDAQ:AAPL – Get Rating) has been given a $185.00 target price by equities researchers at UBS Group in a research note issued to investors on Thursday, Borsen Zeitung reports. UBS Group’s target price would indicate a potential upside of 29.25% from the stock’s current price. A number of other equities analysts have also recently […]
",1
185,2022-05-27 14:02:41,"AskSlim Market Week - Friday, May 27Technical and cycle analysis, and market commentary.
",0
186,2022-05-29 20:41:54,"Is Apple an Excellent Dividend Stock to Buy?The company does not have a long history of payouts, but it has the qualities of an excellent dividend stock.
",1
187,2022-05-31 08:42:18,"Why It Makes Sense That Apple Is Warren Buffett's Largest HoldingThere's a lot to love about this Berkshire Hathaway holding.
",1
188,2022-06-01 04:08:41,"No More FB. Meta Platforms to Begin Trading Under META Ticker on June 9.The stock's current trading symbol of 'FB' has been in use since Meta Platforms went public in 2012.
",0
189,2022-06-01 19:17:24,"Google just merged Google Meet and Duo — what it means for youHas Google cleared up the video chat confusion — or created more?
",0
190,2022-06-02 14:54:28,"Apple gains even as Evercore remains cautious on App Store growthApple (AAPL) shares rose on Thursday even as investment firm Evercore pointed out that growth in App Store revenue is still muted ...
",0
191,2022-06-03 11:15:31,"FORMLESS announces pre-release availability of Web3 music and video protocolFORMLESS announces pre-release availability of Web3 music and video protocol
",1
192,2022-06-04 22:19:16,"Quick Charge Podcast: June 4, 2022Listen to a recap of the top stories of the day from Electrek. Quick Charge is available now on Apple Podcasts, Spotify, TuneIn and our RSS feed for Overcast and other podcast players. New episodes of Quick Charge are recorded Monday through Thursday and again on Saturday. Subscribe to our podcast in Apple Podcast or your favorite podcast player to guarantee […]
",0
193,2022-06-06 08:46:05,"Amazon Stock Begins Trading On Split-Adjusted Basis: What Investors Need To KnowDon't worry! Amazon.com Inc (NASDAQ: AMZN) shares aren't down 95% on Monday. The e-commerce giant has split its stock for the first time in more than 20 years.
",0
194,2022-06-06 15:39:57,"TD Ameritrade Investor Movement Index: IMX Score Sinks Amid May UncertaintyThe Investor Movement Index® (IMX℠) decreased to 5.86 in May, down from 6.33 in April. The IMX is TD Ameritrade’s proprietary, behavior-based index, a
",0
195,2022-06-07 01:49:55,"Apple reveals ultimate accessory for your iPhone and iPad, just don't look at the priceWANT a simple way to refill your Apple gadgets? There's finally a new accessory that will do just that although it's not exactly cheap.
",0
196,2022-06-07 10:10:20,"EU countries, lawmakers clinch deal on single mobile charging portBRUSSELS — EU countries and EU lawmakers agreed to a single mobile charging port on Tuesday, rejecting opposition from iPhone maker Apple.
",0
197,2022-06-07 16:46:06,"Today's Best Deals: Savings You Won't Want to MissWelcome to Deals of Note, where Gear Patrol captures all the best deals of the day. You can also follow all our deal posts in the Deals section.
",0
198,2022-06-08 07:11:49,"7 Oversold Stocks to Buy Right NowIdentifying oversold stocks gives investors the opportunity to buy shares that they perhaps already liked, only at a discounted price.
",1
199,2022-06-08 16:58:41,"Tesla Model 3/Y’s Excellent Voice Recognition ControlsBackground If you are old enough, you probably remember the early computer voice recognition efforts on company phone trees which were really terrible. The technology is vastly improved and is now very useful in many
",0
200,2022-06-09 10:00:10,"Apple makes a game-changing accessibility move – literally, for iOS gamesAn Apple Accessibility plug-in has been introduced for the Unity game engine
",1
201,2022-06-09 22:33:31,"Asian stocks track global shares lower, U.S. CPI in focusAsian shares tracked Wall Street lower on Friday, while the dollar held on to its overnight gains, after rate hike guidance from the European Central Bank and upcoming U.S. inflation data unnerved investors.
",-1
202,2022-06-10 13:40:37,"Why Apple, Amazon, and Nvidia Plunged TodayEven the highest-quality tech stocks couldn't escape a worse-than-expected inflation reading.
",-1
203,2022-06-12 12:23:26,"'Ozark,' new movies keep Netflix on top of streaming ratingsViewers' ardor for Ozark (NFLX) is finally cooling a bit, but the series still dominated ratings and led Netflix to a fairly strong near-sweep of top programs for the week.Ozark...
",1
204,2022-06-13 14:04:54,"Universal Studio Group Chairman Pearlena Igbokwe Says ""Bar Is Higher For Reboots""; Reveals Criticism Of New 'Fresh Prince Of Bel Air' - BanffUniversal Studio Group Chairman Pearlena Igbokwe has said reboots and remakes are here to stay but they need to be “interesting” and have “vision,” as she revealed “we…
",0
205,2022-06-14 10:52:42,"Alphabet (GOOGL) Updates Google Calendar With New FeaturesAlphabet's (GOOGL) Google released a redesigned version of the layout of emails sent by Google Calendar to make the event details useful and accessible to users.
",1
206,2022-06-15 06:09:49,"The new 4th-generation Acura MDX is roomy and elegant; the high-performance model shines on twisty roadsThe redesigned 2022 MDX has a luxurious cabin, excellent tech and safety features and its sweeping silhouette is especially attractive.
",1
207,2022-06-15 17:30:18,"15-inch MacBook just tipped with new Apple M2 Pro chipA new MacBook size could be coming next year
",1
208,2022-06-16 11:37:56,"Netflix (NFLX) Renews Korean Drama Sweet Home for Seasons 2 & 3Netflix (NFLX) renews Korean Drama Sweet Home for two more seasons to entertain Asian audiences.
",1
209,2022-06-17 08:04:50,"EU fails to agree corporate tax reform as Hungary vetoes overhaulHungary's Finance Minister Mihaly Varga told his EU counterparts on Friday that his country could not support a reform of corporate taxation at this stage, effectively preventing a deal at EU level.
",0
210,2022-06-18 08:11:23,"Why the $2 trillion crypto market crash won't kill the economyEconomists and bankers tell CNBC they aren't worried about the crypto sell-off hurting the broader U.S. economy.
",0
211,2022-06-20 13:03:22,"Apple may have a secret weapon with its Arcade gaming serviceIt&#39;s no secret that Apple has made its services business its next big area of growth.
",1
212,2022-06-21 12:11:22,"Tuesday's market bounce allows us to raise some cash to buy in the next downturnWe're raising cash about equal to what we put to work last Friday in three trades when the market was much lower.
",1
213,2022-06-22 08:42:25,"Save 30% on OtterBox iPhone 13 case bundles with MagSafe chargers and more (2022 lows)OtterBox is launching a new mid-week sale today that’s preparing you and your smartphone for summer. Taking 30% off a selection of its latest iPhone cases and Apple accessories when you bundle three products together, this is the best promotion of the year. All you’ll need to do is add a case, screen protector, and…
",1
214,2022-06-23 04:18:24,"The Behind-the-Scenes Mess Now Facing the VC Industry
",0
215,2022-06-23 17:53:07,"Today's Best Deals: Savings You Won't Want to MissWelcome to Deals of Note, where Gear Patrol captures all the best deals of the day. You can also follow all our deal posts in the Deals section.
",0
216,2022-06-24 14:49:27,"Swipe (SXP) Price Reaches $1.26 on Major ExchangesSwipe (SXP) traded down 3.5% against the U.S. dollar during the 24-hour period ending at 14:00 PM ET on June 24th. One Swipe coin can now be purchased for $1.26 or 0.00003251 BTC on major cryptocurrency exchanges. Over the last seven days, Swipe has traded 2.3% lower against the U.S. dollar. Swipe has a market […]
",0
217,2022-06-27 02:12:40,"Trade Tech. If You Dare.Editor's note: Any and all references to timeframes longer than one trading day are for purposes of market context only, and not recommendations of any holding timeframe. Daily rebalancing ETFs are... Read More
",0
218,2022-06-27 15:03:57,"‘It’s nuts’: Realtors describe chaos in New York City’s hot rental marketAs workers and college students return to the city over summer, rental prices have shot up.
",1
219,2022-06-28 12:21:46,"Apple (AAPL) Boosts Content Portfolio With Animal Pictures DealApple (AAPL) TV+ announces that the company has signed a new deal with Maya Rudolph's production company Animal Pictures for new shows.
",1
220,2022-06-29 07:36:38,"Apple Stock Remains Solid Despite Mounting Inflation ConcernsAAPL stock among the best stocks period and will weather upcoming bumps well. Growth and cash ensure its investment worthiness.
",1
221,2022-06-29 17:34:31,"TikTok Ban From Apple & Google App Stores Sought By FCC Commissioner: ""Serious National Security Threat""One FCC commissioner wants to ban TikTok from the Apple and Google app stores because of the China-controlled video app’s “pattern of surreptitious data practices.” Brendan Carr t…
",-1
222,2022-06-30 11:15:25,"3 Reasons Why Apple Stock Is a BuyThe famed tech company has what it takes to bounce back from 2022's market downturn. Here's why.
",1
223,2022-07-01 06:22:33,"Roku Stock Looks as If It Is Ready to Bounce and Keep GoingRoku stock remains speculative, and it's more volatile than the average NASDAQ stock, but it seems to have bottomed.
",1
224,2022-07-01 16:14:25,"Meta Platforms: Priced For A Financial HurricaneMeta Platforms continues to prefer a weak economy with plans to cut hiring and pullback on investing in the Metaverse. Read more about META stock here.
",-1
225,2022-07-04 07:19:52,"Fitbit will soon allow you to delete menstrual tracking logs more effectivelyGoogle will make it easier to delete data en masse
",0
226,2022-07-05 11:39:28,"Meta Platforms (META) to Discontinue Its Crypto Wallet NoviMeta Platforms (META) is shelving its cryptocurrency wallet pilot project Novi and is asking customers to withdraw funds from the crypto wallet.
",-1
227,2022-07-06 09:13:41,"Barclays cuts Netflix target, sees bigger subscriber losses than expectedNetflix is on track to report another weak quarter and another big hit to subscribers as it faces competition from streaming rivals, Barclays says. 
",-1
228,2022-07-06 20:07:26,"Jeff Sagansky Says New Streaming Business Model ""Has To Be Relegated To The Dust Bin"" NowIt’s been a month since Jeff Sagansky’s fiery speech at a NATPE event proclaimed that “we are in a golden age of content production and the dark age of creative profit sharing.” It put the pr…
",0
229,2022-07-07 14:42:24,"SANDMARC unveils new all-metal dual iPhone and Apple Watch MagSafe Dock, now 10% offSANDMARC – maker of iPhoneography gear, Apple accessories, and more – is launching is new Flex MagSafe dock today.
",1
230,2022-07-08 13:54:23,"Our top 5 Amazon Prime Day laptop deal predictionsHere's what we expect on Amazon Prime Day
",0
231,2022-07-10 21:39:35,"'Daybreak: Australia' Full Show (07/10/2022)
",0
232,2022-07-11 14:33:25,"Samsung 27-Inch Curved Gaming Monitor Is $160 Off In Best Buy's Prime Day Alternative SaleBest Buy has a very nice offer on one of Samsung's newer curved gaming monitors right now.
",1
233,2022-07-12 08:28:35,"Apple: Why Our Intergenerational Account Resumed BuyingApple enjoys enviable profitability, even among the FAAMG group. Read more to see why we started adding AAPL stock in our UTMA account.
",1
234,2022-07-12 15:56:43,"Adam Scott Talks 'Party Down' Revival And Upcoming Voter Suppression Drama 'Quitman 10+2' As He Lands First Emmy Nom For 'Severance'After landing his first Emmy nomination this morning for his lead role on Apple TV+’s Severance, Adam Scott spoke with Deadline about his upcoming Party Down revival for Starz and the voter s…
",0
235,2022-07-13 10:07:31,"Where to Invest $5,000 for the Next 5 YearsA combination of diversity and good valuations make these two stocks good buys right now.
",1
236,2022-07-14 06:51:37,"Five Things You Need to Know to Start Your Day
",0
237,2022-07-14 18:02:22,"TOMPKINS FINANCIAL CORP Buys 3, Sells 2 in 2nd QuarterValue Investing | Market insights and news of the investment gurus. Value investing screens and valuation tools.
",0
238,2022-07-15 16:06:38,"Is Netflix a Value Stock Ahead of Earnings?Netflix reports on Tuesday, July 19. The streaming TV stock has been one of the hardest hit growth names on the market. And some investors might start digging into Netflix stock again soon as it approaches possible value status...
",0
239,2022-07-18 07:00:30,"Top sticky stocks most immune to big earnings misses and beatsAs earnings season shifts into high gear, AllianceBernstein looked at stocks that tend to underreact to better-than or worse-than consensus numbers.
",1
240,2022-07-18 17:06:04,"Tile Pro item finders with replaceable batteries undercut AirTags at $22.50 each (Reg. $60)Amazon is now offering the 2-pack of 2022 Tile Pro item trackers for $44.99 shipped. Regularly $60, this is 25% off, matching the lowest price we have tracked on Amazon, and about $5 under the price of an Apple AirTag. The pro-grade Tile trackers stand out from the other models in the lineup with a…
",0
241,2022-07-19 09:04:03,"Don't Buy Into The PessimismI think it is a bad idea for investors to buy into the pessimism. Click here to know why I see no recession on the horizon right now.
",1
242,2022-07-19 16:48:30,"JPMorgan adds former J&J chief Gorsky to boardJPMorgan Chase & Co said on Tuesday Alex Gorsky, former chief executive officer of Johnson & Johnson , has been elected as a director of the bank.
",1
243,2022-07-20 10:13:41,"Microsoft reverses ban on open source software salesMicrosoft backtracks on decision to block open source software in its app store
",1
244,2022-07-21 04:19:26,"The Era of the Single-Stock ETF Has Arrived
",1
245,2022-07-21 13:57:35,"T-Mobile Collaborates With Apple In Its Bid To Extend Consumer BenefitsT-Mobile US, Inc (NASDAQ: TMUS) collaborated with Apple Inc (NASDAQ: AAPL) to offer a mobile phone plan. The plan included subsidized iPhones and a suite of paid services from Apple targeting small-business owners. The deal will help Apple distribute Business Essentials for businesses with minimal IT departments. The Apple service ranges between $2.99 and $12.99 per month per employee, enables businesses to install and update apps, and provides cloud storage to employees. T-Mobile aims to cover
",1
246,2022-07-22 08:39:08,"VIZIO's 50-Inch HDMI 2.1 VRR AirPlay 2 M-Series 4K Smart TV drops to $298 (Reg. up to $430)Amazon is now offering VIZIO 50-Inch M-Series 4K QLED HDR Smart TV for $298 shipped. Regularly $430 at Best Buy where it is selling for $400, this model has more regularly been going for $398 at Amazon where it is now at least $100 off and matching the all-time low. This 2021 release delivers notable…
",1
247,2022-07-22 18:53:36,"'For All Mankind' Launches Again With Season 4 Renewal From AppleTV+; Alt-History Space Race Series Heads To 21 Century - Comic-ConFor All Mankind made it to Mars in the third season of AppleTV+’s alt-history space race series, and now the Ronald D. Moore, Ben Nedivi and Matt Wolpert created drama is going even further, …
",1
248,2022-07-25 04:15:54,"Illegal Brazil gold tied to Italian refiner and Big Tech customers -documentsBrazilian police allege an Italian refiner purchased gold from a trader sourcing it illegally in the Amazon rainforest region, according to police documents, and corporate disclosures show that refiner has supplied the precious metal to four of the world's largest tech companies.
",-1
249,2022-07-25 12:05:12,"Amazfit's GTS 2 GPS smartwatch with auto workout tracking and 7-day battery now $130Amazon is offering the Amazfit GTS 2 GPS Smartwatch for $129.99 shipped. Normally $180 at Amazon, today’s deal marks the second-best price that we’ve seen so far in 2022, making today a great time to pick up this smartwatch. It sports 90 built-in sports modes and uses intelligent recognition for six of those to help…
",1
250,2022-07-26 04:15:35,"Apple Preview 11.0 reviewRead, take notes, and alter PDFs with Apple's free PDF reader for Macs
",0
251,2022-07-26 15:12:19,"Koss Corp. settles patent case vs. Apple, separately reports payment of $10M to $14MOn Monday, Koss filed a statement with the SEC disclosing the $10 million to $14 million net proceeds from granting licenses but didn’t identify the grantee.
",0
252,2022-07-27 09:46:38,"Spotify's Car Thing player is no longer a thingSpotify ends its foray into automotive hardware.
",0
253,2022-07-27 18:00:08,"Single-Stock Leveraged ETFs are Here, What Does it Mean for Crypto & Other Investors?A new breed of ETF debuted on the U.S. markets earlier this month when AXS Investments launched eight funds offering daily leveraged bull and bear bets on the direction of single companies.
",0
254,2022-07-28 10:03:42,"META Stock Falls as Zuckerberg Disappoints Wall StreetMeta Platforms reported weaker-than-expected Q2 results and its Q3 guidance came in well below the mean outlook. META stock is sinking.
",-1
255,2022-07-28 17:53:27,"Best trades on Thursday: Pros are assembling `buy lists' of Big Tech stocks and othersA recap of Thursday's best stock picks on CNBC.
",1
256,2022-07-29 07:28:08,"Apple has its 'Top Gun' moment as analysts praise execution amid challenging environmentApple (AAPL) shares rose on Friday after the tech giant posted strong third-quarter results and said sales growth should accelerate, leading several Wall Street analysts to praise...
",1
257,2022-07-29 14:02:49,"Top 5 2nd Quarter Trades of Avidian Wealth Solutions, LLCGuruFocus Article or News written by insider and the topic is about: 
",0
258,2022-07-31 03:06:33,"I just tried this free Netflix spatial audio upgrade — and it blew me awayAs Netflix starts to roll out spatial audio across its catalog, here’s what happened when I listened to it for the first time
",1
259,2022-08-01 10:21:11,"Active Versus Passive: Market Pros Weigh In on the Best Strategy for Retail Investors
",0
260,2022-08-02 06:01:39,"S&P 500: This Rally Is Real And Can Go On Further (Technical Analysis)Vanguard S&P 500 ETF (VOO) is at a critical juncture after staging a remarkable recovery from its July lows. Read why we rate VOO as a medium-term Buy.
",1
261,2022-08-02 16:49:18,"Anti-union bills bubble up in Congress, despite growing voter support for organized laborWith union drives picking up around the country, some lawmakers on Capitol Hill are sharpening their pencils as a defense.
",0
262,2022-08-03 12:27:45,"Is Apple Headed To $173 Next? What To Expect As The Stock Breaks Bullishly From This PatternApple Inc. (NASDAQ: AAPL) was breaking up from a bull flag on Wednesday, spiking up over 2% higher and over the July 29 and Aug. 1 high-of-day.
",1
263,2022-08-04 08:21:15,"WeGift Closes First Half of 2022 on a Tear, Achieving Major Milestones in Brand Catalog, Team Growth and Client Acquisition and RetentionWeGift Closes First Half of 2022 on a Tear, Achieving Major Milestones in Brand Catalog, Team Growth and Client Acquisition and Retention
",1
264,2022-08-04 21:32:48,"Worried about how ASX 200 tech shares might perform this earnings season? Here’s what to watchASX tech shares have caught a bid since June. Here's how they might perform during earnings season.
",0
265,2022-08-05 17:24:32,"Results blitz: ALC, PYPL, SQ, PLY, GOOGL, AAPL, PNI, MQG, AFIC & AMZNDrew Meredith, CFP and Owen Rask are back on The Australian Investors Podcast talking ASX Reporting Season and US stock market quarterly reports.
",0
266,2022-08-08 05:34:28,"3 ETFs for ASX investors to buy right nowBetaShares NASDAQ 100 ETF (ASX:NDQ) and these quality ETFs could be top options for ASX investors this week...
",1
267,2022-08-08 18:47:32,"iOS 16 beta 5 is out — here’s the new features for your iPhoneBattery percentage on the status bar is finally back
",1
268,2022-08-09 11:18:08,"Immersion: A Profitable Leader In Haptic Trading At A Dirt Cheap LevelImmersion is a consistently profitable leader in Haptic trading at EV/EBIT of 2, and multiple catalysts present to significantly increase Revenue and Earnings.
",1
269,2022-08-10 09:33:38,"Kochava Announces Clue As Newest Authorized Agency PartnerKochava, the leading real-time data solutions company for omni-channel attribution and measurement, today announced Clue, a leading data and media par
",1
270,2022-08-11 06:34:40,"2 Best Buffett Stocks to Buy for the Long HaulYou'll get richer every year that you hold them.
",1
271,2022-08-11 20:28:30,"U.S. Stocks Market Elliott Wave Analysis - Risk OnThe current small move lower is being viewed as a corrective Wave v).
",0
272,2022-08-12 14:13:33,"The Worldwide Gaming Hardware Industry is Expected to Reach $5.23 Billion by 2027 - ResearchAndMarkets.comThe 
",1
273,2022-08-13 12:02:15,"Tech Roundup: Musk, Twitter, Disney and Apple make some wavesTech sector activity was fueled by more goings on between Elon Musk and Twitter, Disney's streaming TV update, and speculation over Apple's iPhone plans.
",0
274,2022-08-15 09:24:26,"15 Small Company Stocks You Should Own Now for the Next DecadeIn this article, we discuss 15 small company stocks you should own now for the next decade. If you want to read about some more stocks, go directly to 5 Small Company Stocks You Should Own Now for the Next Decade. Small company stocks were heavily impacted by the recent market downturn. The Russell 2000 […]
",1
275,2022-08-15 21:19:20,"Argosy Investors 2Q22 LetterArgosy Investors' 2022 year-to-date performance was -25.4% in select accounts. Click here to read the full fund letter.
",-1
276,2022-08-16 13:46:14,"Intel is licensing out patents in a bid to cobble together some cashIntel squeezes intellectual property for income
",1
277,2022-08-17 08:22:53,"Benzinga Before The Bell: More Amazon Workers Join Union Over Pay and Work Conditions, UK Inflation Highest In 40 Years, Sole  Monkeypox Vaccine Maker Finds It Difficult To Meet Accelerating Demand And Other Top Financial Stories Wednesday, August 17CNBC BlackRock To Pledge A$1B In Australian Battery Storage Assets – Report
",0
278,2022-08-18 01:12:27,"Stock Market Regular Trading Hours Gains Are IncreasingNearly all of the gains for SPY ETF since inception have been due to overnight changes. The overnight anomaly is present in several ETFs and many stocks.
",1
