,date,news,score
130,2022-04-16 18:48:17,"Tesla goes full Apple and stops delivering cars with included charging cable, now sold separately for a pretty pennyTesla changed its long-standing policy to deliver every vehicle with a mobile charging cable and instead, it starts selling them separately for $400 for level 2 charging and $275 for level 1. The move is reminiscent of Apple removing the included USB cable with the iPhone. With charging being one of the biggest concerns for […]
",85
131,2022-04-18 12:03:29,"Can Modest Revenue Growth Buoy Verizon's (VZ) Q1 Earnings?Verizon (VZ) is expected to have recorded higher aggregate revenues year over year in first-quarter 2022, primarily due to the positive momentum in its core wireless business.
",45
132,2022-04-19 08:05:21,"Apple TV Plus could become home for NFL Sunday Ticket — here’s what we knowNow this is big
",75
133,2022-04-19 16:16:43,"Netflix subscribers shrink for first time and it is expected to get worse as stock plunges more than 20%After the worst quarter for Netflix Inc. stock in nearly a decade, the streaming-video pioneer disclosed that it lost subscribers for the first time on...
",85
134,2022-04-20 11:54:28,"Sorry, iPhone 14 — true full-screen iPhone just tipped for 2024Kuo says under-display Face ID and camera are coming
",85
135,2022-04-21 01:42:43,"Sonder Holdings Inc. ampla su presencia en Espaa con dos nuevas propiedades en Barcelona y MadridSonder Holdings Inc. amplía su presencia en España con dos nuevas propiedades en Barcelona y Madrid
",35
136,2022-04-21 12:58:35,"Moscow court rules antitrust case against Apple is lawful - RIAA Moscow court on Thursday ruled that it was lawful for Russia’s anti-monopoly regulator to open an antitrust case against Apple over an App Store payment…
",85
137,2022-04-22 09:01:36,"This will be a year for stock market traders — here are 12 companies to favor, says 40-year investing veteran Bob DollOwn value, energy, financials and old-school technology until a recession arrives in 2023.
",75
138,2022-04-22 18:39:16,"Stock Market Today: Dow in Biggest Loss of 2022 as Fed Fears, Earnings BiteBy Yasin Ebrahim
",78
139,2022-04-24 09:57:34,"S&P 500, Nasdaq 100 Weekly Forecasts - Bond Yields Hamper StocksA busy week ahead of US companies reporting Q1 earnings with household names including General Electric, Microsoft, Ford, Twitter, Amazon, and Apple all set to deliver their latest quarterly financial updates. 
",65
140,2022-04-25 09:09:06,"Dow Futures Fall 280 Pts; Tech Giants Head Up Earnings DelugeU.S. stocks are seen opening lower Monday at the start of a week that includes preliminary data on first quarter growth as well as earnings reports from a number of tech titans. At 7 AM ET (1100 GMT), the Dow futures contract was down 280 points, or 0.8%, S&P 500 futures traded 40 points, or 0.9%, lower and Nasdaq 100 futures dropped 120 points, or 0.9%. The three main Wall Street indices have seen selling over the last month as investors adjusted for the Federal Reserve's hawkish pivot, with Chairman Jerome Powell last week largely cementing a 50-basis-point rate hike at the central bank's next meeting in May.
",85
141,2022-04-25 19:46:11,"Market Highlights and 5 ASX Small Caps to watch on TuesdayASX small caps to watch on Tuesday 26 April, and highlights from Wall Street overnight. Stocks include Spacetalk and CV Check.
",65
142,2022-04-26 12:16:04,"Snap Inc.: Undervalued and Growing RapidlyGuruFocus Article or News written by Ben Alaimo and the topic is about: Snapchat pioneered augmented reality camera filters
",85
143,2022-04-27 06:11:27,"iPhone 14 Pro may give you more display for your money — here's howAlleged leaked renders show the The iPhone 14 Pro could get much smaller display bezels
",35
144,2022-04-27 16:28:52,"Enjoy Technology To Report First Quarter 2022 Financial Results on May 11, 2022Enjoy Technology, Inc. (Nasdaq: ENJY), a technology-powered service platform reinventing Commerce at Home, today announced that the company will relea
",78
145,2022-04-28 08:05:41,"Musk and Other Tech Billionaires Are Out of Control
",85
146,2022-04-28 16:35:59,"Apple reports Q2 Mac revenue $10.44B vs. $9.10B last year AAPL
",45
147,2022-04-29 02:45:17,"Farrer Wealth - Alphabet: What Made Us Look At Google AgainThe reason we never bought Alphabet before was a personal bias. What made us change our mind about GOOG stock? Click here to find out.
",50
148,2022-04-29 11:21:39,"Apple Beats on Earnings, Issues Weak Outlook: ETFs in FocusApple came up with robust second-quarter fiscal 2022 results. The tech giant beat the estimates on both the top and bottom lines and posted record quarterly revenues.
",20
149,2022-04-30 05:02:52,"IBM, Apple, and 14 More Companies That Raised Their Stock Dividends This WeekApple, IBM, and Discover Financial Services were among the large U.S. companies that announced dividend increases this week.
",20
150,2022-05-02 07:06:55,"GOEV Stock News: Canoo Inc sinks as EV stocks tumble ahead of April delivery reportsNASDAQ: GOEV sank lower during Friday’s session as the EV maker closed the week at a 2..04% loss. Shares of GOEV dropped by 4.38% and closed the tradi
",85
151,2022-05-02 15:05:51,"EU heightens pressure on Apple Pay to open up""Apple may have restricted competition, to the benefit of its own solution Apple Pay,"" Margrethe Vestagar of the European Commission said. It's an accusation Apple's fought many times across the globe.
",70
152,2022-05-03 09:03:37,"Apple Store workers in Maryland reportedly begin union driveThe group would organize as the Coalition of Organized Retail Employees, or AppleCore, The Washington Post reported.
",35
153,2022-05-04 00:12:59,"Beijing curbs public transport as COVID spreads in ChinaThe Chinese capital Beijing shut dozens of metro stations and bus routes on Wednesday in its campaign to stop the spread of COVID-19 and avoid the fate of Shanghai where millions of residents have been under strict lockdown for more than a month.
",85
154,2022-05-04 16:45:53,"Is Greg Able a Good Successor to Warren Buffett?GuruFocus Article or News written by Rupert Hargreaves and the topic is about: The executive did not have much time to speak at the Berkshire annual meeting
",85
155,2022-05-05 12:38:34,"All 30 Dow stocks fall, with Home Depot and UnitedHealth stocks the biggest point dragsThe 1,000-point plunge in the Dow Jones Industrial Average undefined is unanimous, with all 30 components losing ground. The biggest drags on the Dow were...
",85
156,2022-05-06 07:02:34,"Who’s to blame for Thursday’s selloff? The Fed, and you, says this analyst'The market’s mistake to rally hard without sufficient new information to warrant this in conditions in which such a rally could not possibly be sustained.'
",85
157,2022-05-07 07:42:38,"BUZZ Investing: Meme-Stock Revival Powers GainsAre meme stocks back in favor? GameStop and AMC were among the largest contributors to the BUZZ Index in March.
",85
158,2022-05-09 08:03:48,"“Borrowed Future” by Ramsey Solutions Named Best Longform Video Documentary in 26th Annual Webby AwardsRamsey Solutions’ documentary “Borrowed Future” has been recognized as the Best Video Documentary in the Longform category of the 2022 Annual Webby Aw
",25
159,2022-05-09 19:13:02,"China’s Other Gaming Giant Is Quietly Snapping Up Global TalentJenova Chen needed money to put his latest game out in China. It was 2016, right after Tencent Holdings Ltd. made a splash by taking over Clash of Clans studio Supercell Oy, and Chen was counting on the newly acquisitive internet giant.
",65
160,2022-05-10 11:27:35,"Cathie Wood May Be Betting on General Motors But TSLA Stock Is Still the BestCathie Wood has reduced her position in TSLA stock and purchased some GM. Here's why investors shouldn't be worried about Tesla.
",75
161,2022-05-10 17:08:32,"Did GDPR kill off millions of Android apps?A new research paper seems to suggest so
",75
162,2022-05-11 09:41:53,"What Cramer is watching Wednesday — Coinbase collapse, peak inflation, Peloton's cash burnInvestors continue to turn away from companies with no near path to profitability. 
",85
163,2022-05-11 17:48:29,"S&P 500 Pushed Lower as Tech Wreck Continued After Inflation Remains HotBy Yasin Ebrahim
",85
164,2022-05-12 08:37:23,"5 things to know before the stock market opens ThursdayU.S. stock futures dropped Thursday as the broad sell-off and revaluation of risk assets continued with little place to hide.
",85
165,2022-05-12 16:01:09,"Top 5 1st Quarter Trades of Norinchukin Bank, TheGuruFocus Article or News written by insider and the topic is about: 
",72
166,2022-05-13 08:03:24,"Beyonc Is the Key to Being Recession-Proof, Goldman’s Koch Says
",78
167,2022-05-13 19:18:35,"Mobile gamers favor a more diverse range of games than everMobile is officially the world's biggest gaming platform, and Lexi Sydow of Data.ai told GamesBeat Summit all about it.
",20
168,2022-05-15 19:06:24,"How to watch The Time Traveler's Wife online: stream the new 2022 adaptation – cast, trailerSteven Moffat brings back to life the Audrey Niffenegger novel
",50
169,2022-05-16 14:40:37,"Berkshire Filing Should Reveal if It Sold Verizon Stock in First QuarterA 13-F filing with the Securities and Exchange Commission, due later Monday, should also reveal what financial stocks the company bought in the first quarter
",65
170,2022-05-17 09:30:50,"Regulatory Framework for E-cigarettes Essential in Moroccan and Algerian Markets as Prevalence of Smoking Expected to Rise Notably By 2025RELX International, a responsible multinational electronic cigarettes company, is urging decision-makers in Morocco and Algeria to roll out comprehens
",85
171,2022-05-17 17:24:21,"Apple delays plan to bring staff back to office three days a weekApple also told staff that they must again wear masks in common areas
",40
172,2022-05-18 10:59:36,"Apple to Allow 50 Percent App Subscription Price Increases Without Asking PermissionApple is making a big change to its subscription management policies that will require users to pay more attention to notifications of price increases.
",70
173,2022-05-18 23:43:36,"Here’s why this ASX ETF is leaping 13% to a new 52-week high todayThe ETFS Ultra Short Nasdaq 100 Hedge Fund (ASX: SNAS) is rocketing today, up more than 13% at one point. Here's why this ASX ETF is on fire
",85
174,2022-05-19 12:00:25,"STATE STREET CORP Buys 4, Sells 1 in 1st QuarterGuruFocus Article or News written by insider and the topic is about: 
",72
175,2022-05-19 20:23:40,"Alphabet Is High-Quality and Still Selling at a DiscountGOOG stock has great fundamentals and cash flow, plus potential for growth as it continues to expand its hardware business.
",20
176,2022-05-20 12:08:26,"Apple to unveil new version of HomePod in short order: analystApple (AAPL) is likely to unveil a new version of its HomePod smart speaker in either the fourth-quarter or first-quarter of next year, according to an influential analyst.TF...
",65
177,2022-05-21 14:35:29,"Forget Airpods - I only have eyes for these Genshin Impact earbudsOpinion: I'm unashamedly too dorky for Apple products
",85
178,2022-05-23 09:05:43,"Meta Platforms: Too Cheap And Shares May Have Already BottomedMeta Platforms (FB) stock is completely oversold. Read this article to know why you may not see a better opportunity to buy FB stock.
",40
179,2022-05-23 18:50:27,"Dow Up 600+ Points to Start New Trading WeekThe Nasdaq gained +1.59% on the day, while the S&P 500 did even better: +1.86%.
",40
180,2022-05-24 11:00:37,"ABNB Stock Dips as Airbnb Exits China BusinessABNB stock is dropping after Airbnb said that it intends to stop hosting listings for properties based in mainland China within a few months.
",85
181,2022-05-25 05:32:24,"Microsoft Announces ARM-Based Mini Desktop PC, ARM-Native Dev ToolsWindows on ARM is a reality, though not an extremely widespread one. Microsoft's new Project Volterra might not change that, but this tiny ARM-based desktop PC could be the start of something big.
",65
182,2022-05-25 12:58:30,"iPhone 14 Expected To Take Much Better Selfies Than Previous ModelsApple Inc (NASDAQ: AAPL) is reportedly making changes to its camera supply chain management and that could mean an upgrade to “high-end standards” for the upcoming iPhone's selfie camera. 
",40
183,2022-05-26 07:33:30,"Is FlexShares Morningstar U.S. Market Factor Tilt ETF (TILT) a Strong ETF Right Now?Smart Beta ETF report for TILT
",78
184,2022-05-26 16:19:39,"Brown‑Forman Declares Cash DividendBrown-Forman Corporation (NYSE: BFA) (NYSE: BFB) announced today that its Board of Directors declared a regular quarterly cash dividend of $0.1885 per
",25
185,2022-05-27 14:22:32,"MAD APPLE BY CIRQUE DU SOLEIL PREMIERES AT NEW YORK-NEW YORK HOTEL & CASINO IN LAS VEGASMAD APPLE BY CIRQUE DU SOLEIL PREMIERES AT NEW YORK-NEW YORK HOTEL & CASINO IN LAS VEGAS
",85
186,2022-05-29 21:58:42,"Why now could be a good time to invest in Vanguard Msci Index International Shares ETFI think that it could be a good time to consider investing in the exchange-traded fund (ETF) Vanguard Msci Index International Shares ETF (ASX:VGS).
",78
187,2022-05-31 08:54:45,"Apple Captures 62 Percent Revenue Share in Tablet Apps Processors, Says Strategy AnalyticsThe global tablet applications processor (AP) market grew 12 percent to $3 billion in the calendar year 2021, according to Strategy Analytics' Handset
",35
188,2022-06-01 05:17:18,"Lookout Acquires SaferPass to Address the Rising Threat of Identity TheftLookout Acquires SaferPass to Address the Rising Threat of Identity Theft
",35
189,2022-06-01 20:29:30,"U.S. Stocks - Elliott Wave AnalysisThe next longer-term trade will come from the pullback from the next top in the market, the next long trade is a few sessions away.
",85
190,2022-06-02 14:59:27,"Research-Backed Portfolio Hedges For High-Net-Worth InvestorsAcademic research and modern portfolio theory has some answers for investors. See why post-modern portfolio theory offers a different approach worth looking at.
",78
191,2022-06-03 11:23:32,"Walmart Plus Weekend sale: 25 deals on TVs, Apple, Keurig, vacuums, toys and moreThe Walmart Plus Weekend sale is live - shop rival Prime Day deals right now
",65
192,2022-06-05 00:54:24,"One more thing — why Apple should reveal its AR/VR headset at WWDC 2022With WWDC next week, can we expect to see Apple’s coveted AR/VR headset being launched?
",78
193,2022-06-06 08:53:37,"What to watch today: Stocks set to bounce after Wall Street's losing weekWall Street was set to take premarket increases into Monday's open after a rough session Friday and a rough week.
",40
194,2022-06-06 15:41:35,"Apple Unveils an All-New Lock Screen Experience and New Ways to Share and Communicate in iOS 16Apple® today previewed iOS 16, delivering the biggest update ever to the Lock Screen, and new sharing, communication, and intelligence features that t
",25
195,2022-06-07 02:23:19,"ASX Close: Jumbo rate rise drives stocks to two-week lowAustralian shares suffered their heaviest loss in more than three weeks after…
",85
196,2022-06-07 10:11:42,"ASML to Expand China Staff 14% as Covid Disruptions Ease
",35
197,2022-06-07 16:55:47,"Monthly Market Wrap - May 2022Inflation remained the topic du jour during May, with no let-up in high prices in sight.
",85
198,2022-06-08 07:21:30,"Roku rises after it 'abruptly' closes trading window, talk of Netflix deals swirls: reportRoku (ROKU) shares jumped on Wednesday after Insider reported that it has abruptly closed the trading window for employees and talk of an acquisition by Netflix (NFLX) ...
",85
199,2022-06-08 17:05:31,"Astra Space CEO at the Technology Summit
",85
200,2022-06-09 10:05:44,"Infogain Appoints Two New Board MembersInfogain welcomes Anita Lynch & John Strain to its Board of Directors.
",72
201,2022-06-10 00:39:52,"iPhone 14 Pro prices — why the MacBook Air 2022 is a bad signiPhone 14 Pro and iPhone 14 Pro Max price hikes seem more likely than ever
",85
202,2022-06-10 14:16:33,"Apple CEO Tim Cook pushes for privacy legislation 'as soon as possible' after visit to CongressApple CEO Tim Cook wrote a letter to Congress a day after he appeared on Capitol Hill and met with lawmakers. 
",20
203,2022-06-12 13:13:52,"Simply, Inc. (OTCMKTS:SIMP) Short Interest Down 94.7% in MaySimply, Inc. (OTCMKTS:SIMP – Get Rating) saw a large decrease in short interest in May. As of May 31st, there was short interest totalling 500 shares, a decrease of 94.7% from the May 15th total of 9,400 shares. Based on an average daily trading volume, of 1,400 shares, the days-to-cover ratio is currently 0.4 days. […]
",20
204,2022-06-13 14:26:53,"Apple reveals why its next big update will be good for your heart, sleep and healthAPPLE has announced a swathe of wellbeing and fitness upgrades coming to the iPhone and Apple Watch and here's why the US firm is so committed to improving your health.
",20
205,2022-06-14 10:53:44,"This $49 gadget could save you serious money — and fight the rising price of everythingThe new Kasa Smart Wi-Fi Plug mini has Apple HomeKit connectivity and could save you money
",20
206,2022-06-15 06:18:45,"Apple Stock Is Worth Buying, Regardless of the WWDC EventApple is holding up better than many other tech stocks, but that doesn't make it invincible. There is one key thing to know for AAPL stock.
",78
207,2022-06-15 17:39:31,"ASX Today: Early relief after Fed hikes by 75 pointsA relief rally on Wall Street points to a positive start to…
",65
208,2022-06-16 11:43:21,"Five Things for Thursday, including Buoy's rebound and a best bar in the USFive Things to Know for Thursday
",78
209,2022-06-17 08:10:25,"Twelve South HoverBar Duo stand complements your iPad at 2022 low of $60 (Save $20)Twelve South is now currently offering the HoverBar Duo iPad Stand for $59.99 shipped. Marking a new 2022 low, you’d more regularly pay $80 with today’s offer beating our previous mention by $8 and stacking up to $20 in savings. Ready to pair with everything from Apple’s flagship 12.9-inch M1 iPad Pro to the compact…
",45
210,2022-06-18 09:21:21,"A recession will test the buy now, pay later model. What it will take for these fintechs to surviveFintech stocks have fallen off their peaks and fears of a further slowdown are mounting as consumers trim spending and the likelihood of a recession rises.
",85
211,2022-06-20 13:49:47,"New 2022 LG gram laptop lineup packs 12th Gen. Intel, Iris Xe graphics, DDR5, available nowLG's latest gram laptop lineup with 12th Generation Intel processors, LPDDR5 RAM, and PCIe 4.0 NVMe drives are now available at Amazon.
",40
212,2022-06-21 12:33:33,"SoFi Moved On From Student Loans, Maybe The Bears Should, TooSoFi has the optionality to bid farewell to student loan refinancing. See why I think buying SOFI stock now will result in outsized gains over the long term.
",85
213,2022-06-22 08:46:35,"How To Watch YouTube Videos On Apple Watch For FreeApple Inc’s (NASDAQ: AAPL) smartwatch comes with many features — sending text messages, making phone calls and listening to music. But for things like watching videos, people mostly used their iPhones — this might change now.
",70
214,2022-06-23 04:20:31,"Remote Control and Fast Growth in 5G FWA Drive Volume in the Consumer Technologies MarketRemote Control and Fast Growth in 5G FWA Drive Volume in the Consumer Technologies Market
",65
215,2022-06-23 18:07:28,"Moses Ingram Joins Apple Limited Series ‘Lady In The Lake’, Replacing Lupita Nyong’o Alongside Natalie PortmanMoses Ingram, fresh from starring in Star Wars series Obi-Wan Kenobi, has joined Apple TV+ limited series Lady In The Lake. Ingram, who scored an Emmy nomination for her role in Netflix’s The Queen…
",20
216,2022-06-24 15:08:06,"Latest AirPods Pro 2 rumors are all about that caseThe case could help you hear
",85
217,2022-06-27 04:18:28,"Apple: 3 Reasons Why The Stock Could Trade HigherBased on a residual earnings framework, I calculate a fair base-case target price for Apple stock. Click here to know the PT.
",25
218,2022-06-27 15:20:22,"Maya Rudolph & Natasha Lyonne’s Animal Pictures Strikes First-Look Deal With AppleAnimal Pictures, the production company founded by Maya Rudolph and Natasha Lyonne, has signed a first-look deal with Apple TV+. It comes after the recent launch of Animal’s workplace comedy Loot, …
",20
219,2022-06-28 12:29:09,"Qualcomm to remain supplier for Apple's 2023 iPhones, MacRumors reportsApple (AAPL) analyst Ming... AAPL, QCOM
",45
220,2022-06-29 07:41:48,"Apple iPhone demand holding up well despite fears, says WedbushWedbush analyst Daniel Iv... AAPL
",25
221,2022-06-29 17:38:24,"ASX Today: Flat start as financial year draws to closeAussie shares were set to open little changed following a flat night…
",45
222,2022-06-30 11:28:18,"GINN Has Goods for Bear Market ProtectionStocks recently slipped into a bear market as highlighted by a year-to-date decline of 20% for the S&P 500. Some benchmarks are performing significantly worse than that. With that in mind, investors are scurrying for bear market protection. That may be found in surprising places, including the Goldman Sachs Innovate Equity ETF (GINN). As aRead More
",85
223,2022-07-01 06:35:32,"Block: Buy, Sell, or Hold?With shares down 72% over the past year, investors in this top fintech are asking what to do.
",90
224,2022-07-01 16:16:53,"Wan Bridge Launches Georgetown Heights, its First Build-To-Rent Community in Central TexasWan Bridge launches Georgetown Heights, its first build-to-rent community in Central Texas that will offer a new residential experience near Austin
",35
225,2022-07-04 07:30:46,"This iPad Mini deal is good, but you should still avoid itYou could wait a few more weeks
",25
226,2022-07-05 12:07:16,"indie Semiconductor Launches Automotive Industry’s Most Integrated USB-PD Programmable Controllerindie Semiconductor (Nasdaq: INDI), an Autotech solutions innovator, has launched a dual-channel USB Power Delivery (PD) IC that reduces component cou
",25
227,2022-07-06 09:21:54,"The Kroger and Activision Blizzard have been highlighted as Zacks Bull and Bear of the DayThe Kroger and Activision Blizzard are part of Zacks Bull and Bear of the Day article.
",70
228,2022-07-06 20:41:35,"Meta Plans to Call New Virtual Reality Headset the ‘Quest Pro’Meta Platforms Inc.’s upcoming high-end headset for virtual and augmented reality will be called the Meta Quest Pro, according to code findings inside the company’s iPhone app for setting up headsets.
",35
229,2022-07-07 15:01:15,"'Stargirl's Anjelika Washington, Migos Frontman Quavo & Tristan Mack Wilds Among Final 14 Set For Universal's Youth Choir Comedy 'Praise This'EXCLUSIVE: Universal Pictures has rounded out the musician-heavy cast for its film Praise This, starring Grown-ish’s Chloe Bailey, with Anjelika Washington, Quavo, Druski, Koryn Hawthorne, Tr…
",78
230,2022-07-08 14:03:44,"BURKE & HERBERT BANK & TRUST CO Buys 2, Sells 3 in 2nd QuarterValue Investing | Market insights and news of the investment gurus. Value investing screens and valuation tools.
",78
231,2022-07-11 00:17:19,"Omdia: Global notebook PC shipments will resume growth in 2023 if Russia-Ukraine War concludes in 2022Omdia: Global notebook PC shipments will resume growth in 2023 if Russia-Ukraine War concludes in 2022
",65
232,2022-07-11 14:41:49,"Shopify (SHOP) Completes Deliverr Acquisition for $2.1BShopify (SHOP) completes the acquisition of Deliverr for $2.1 billion. The recent buyout will help Shopify to address the global supply chain constraints.
",85
233,2022-07-12 08:53:32,"Jabil’s Unique Expertise And Secular Tailwinds Drive Profit GrowthJabil’s Stock Offers Favorable Risk/Reward Based on the Company’s manufacturing and design expertise and strong customer relationships.
",35
234,2022-07-12 16:12:52,"Mimic Warren Buffett's 2022 Strategy With These 3 StocksBuffett has been on the offensive throughout 2022, undoubtedly recognizing value in areas amid a volatile backdrop.
",20
235,2022-07-13 10:12:43,"Apple Whale Trades SpottedSomeone with a lot of money to spend has taken a bearish stance on Apple (NASDAQ:AAPL). And retail traders should know. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga.
",85
236,2022-07-14 07:08:00,"Uber’s Old Problems Hit Differently Today
",75
237,2022-07-14 18:02:32,"GOFEN & GLOSSBERG LLC /IL/ Buys 4, Sells 1 in 2nd QuarterValue Investing | Market insights and news of the investment gurus. Value investing screens and valuation tools.
",75
238,2022-07-15 17:19:26,"Chaos Is Becoming the Rational Base Case in Market Ruled by Fear
",85
239,2022-07-18 07:07:33,"BMW Starts Nickel-and-Diming Car Buyers. Will Other Automakers Follow?A trend toward ""microtransactions"" could create recurring revenue streams, but also customer anger.
",65
240,2022-07-18 17:25:17,"Q2 Recap: Is Recession a Fait Accompli?The first half of 2022 will go down in the record books as the worst S&P 500 performance since 1970 and the worst 6-month start to the year for Treasuries since 1788 according to Deutsche Bank analysts.
",85
241,2022-07-19 09:17:27,"Google to allow app developers to use rival payment systems, to cut feesAlphabet unit Google said it will from Tuesday cut fees to 12%, from 15%, for non-gaming app developers on its Google Play App Store which switch to rival payment systems, as it moves to comply with new EU tech rules.
",25
242,2022-07-19 16:50:34,"Netflix lost fewer subscribers than forecast and expects to win them back quickly, boosting stockNetflix Inc. lost fewer subscribers than expected in the second quarter and expects to add even more in the current quarter, helping the stock shoot higher...
",25
243,2022-07-20 10:26:18,"Can Alphabet Thrive Amid Macroeconomic Headwinds?The coronavirus pandemic, the Russian invasion of Ukraine, and fears of a U.S. recession are all decreasing advertisers' spending appetite.
",85
244,2022-07-21 05:18:21,"Jason Calacanis Rips Into ‘Grifting’ VCs Flipping Crypto Tokens to Retail
",85
245,2022-07-21 14:05:47,"3 takeaways from the Investing Club’s ‘Morning Meeting’ on ThursdayWe discuss ECB's surprise rate hike, Danaher's strong quarter and a few big analyst calls on Club names.
",20
246,2022-07-22 08:51:09,"Q’s Have Quality and That’s ImportantWith growth and technology stocks temporarily out of favor, it’s easy for investors to lose sight of some of the finer attributes associated with some of the larger, more mature companies in these groups.
",35
247,2022-07-22 20:27:40,"Meaningful Shift In Risk Appetite?Does the recent push higher in stocks look similar to other failed rallies or are there subtle bullish differences?
",75
248,2022-07-25 04:52:24,"China Seals Off IPhone Maker, CNOOC in Shenzhen to Battle Covid
",85
249,2022-07-25 12:06:33,"This Energy Company Is Up More Nearly 500% In The Last Year, Destroying Tesla, Apple, And MoreThis past year has been tough for stocks: the S&P 500 is down more than 10%, the Nasdaq 100 down more than 18%. But, not every stock is down. A lot of energy stocks have been performing well, especially with the Russian invasion of Ukraine tightening supply throughout the world.
",85
250,2022-07-26 05:04:02,"Tech Antitrust Bill Threatens to Break Apple, Google’s Grip on the Internet
",85
251,2022-07-26 15:51:04,"Meta Platforms Q2: Short-Term Headwinds, Long-Term PromiseMeta Platforms is reporting its second quarter earnings on July 27 after the market closes. See the outlook for META stock here.
",75
252,2022-07-27 09:57:36,"Important QQQ Sectors Showing Signs of LifeGrowth stocks struggled mightily in the first half of this year, producing sour returns for sectors such as consumer discretionary and technology.
",70
253,2022-07-27 18:00:49,"KANAWHA CAPITAL MANAGEMENT LLC Buys 1, Sells 4 in 2nd QuarterGuruFocus Article or News written by insider and the topic is about: 
",78
254,2022-07-28 10:06:32,"Meta Platforms: Down But Not OutMeta Platforms has attributed its Q2 earnings slump to brewing macro headwinds, but that's not the only headache for them. Read what to know about META here.
",85
255,2022-07-28 18:03:15,"Apple says 'constantly surveilling' the market for potential acquisitionsSays plans to invest in s... AAPL
",85
256,2022-07-29 07:30:37,"Tencent's Overseas Ambitions Faces Resistance From India: Report 
",85
257,2022-07-29 14:07:37,"Trade Like The U.S. CongressOver the past couple of years, we have collected volumes of data on Congressional insider trading. Read how you can trade like U.S. Congress here.
",90
258,2022-07-31 05:09:28,"iPhone 13 vs Google Pixel 6a: iOS champ takes on cheap AndroidCan Google undercut Apple’s popular flagship?
",65
259,2022-08-01 10:23:46,"Today’s best Mac and iOS app deals: Sparklite, Everybody’s RPG, Road Trip Planner, moreIt’s time to kick the new month off with all of today’s best Mac and iOS app deals. Just make sure you don’t miss out on the Apple desktop Mac Studio and M2 MacBook Pro all-time lows as well as this rare Apple gift card promotion and this morning’s deals on Beats Fit Pro ANC…
",78
260,2022-08-02 06:02:44,"The 2023 Honda HR-V: One of the best compact SUVs is updated, with more power and added safetyThe 2023 Honda HR-V marks a new generation of this subcompact SUV, and it’s shaping up to continue the impressive ways of its predecessor.
",20
261,2022-08-02 17:09:29,"Sonder Holdings Inc. Appoints Chief Operating Officer and Chief Accounting OfficerSonder Holdings Inc. Appoints Chief Operating Officer and Chief Accounting Officer
",45
262,2022-08-03 12:37:03,"Most Active Equity Options For Midday - Wednesday, Aug. 3Here are the most active equity options for midday.
",78
263,2022-08-04 08:29:28,"InfiniteWorld acquires Super Bit Machine game studio for Web3 expansionInfiniteWorld is serious about the Web3 and the metaverse, and so it has acquired game studio Super Bit Machine for an undisclosed price.
",75
264,2022-08-04 22:47:53,"Monthly Newsletter - July 2022The great majority of reporting companies have met or surpassed their expected financial results. At the time of writing, the S&P 500 has gained about 500 points or 14% from its low in June.
",20
265,2022-08-05 17:27:39,"Big tech is building a passwordless future. Banks want to join in.A vast majority of IT leaders at banks want to ditch passwords for something better and safer, and many tech vendors are moving in that direction already. But it's easier said than done.
",85
266,2022-08-08 05:52:31,"Motor finance sector is ‘ripe for disruption’The motor finance industry is “ripe for disruption” as customers demand more pay-per-drive models of ownership. That’s a finding of a whitepaper, co-author
",78
267,2022-08-08 20:04:08,"EagleClaw Capital Managment, LLC Buys 1, Sells 4 in 2nd QuarterGuruFocus Article or News written by insider and the topic is about: 
",78
268,2022-08-09 11:22:23,"Apple’s Mac mini M1 Pro got canned – but something better is comingThe M2 Pro-powered Mac mini, of course
",20
269,2022-08-10 10:04:47,"Today’s best Mac and iOS app deals: Forest Golf, Airline Tycoon Deluxe, and moreWednesday’s best deals on iOS apps are now up for the taking down below courtesy of Apple’s digital storefronts. You’ll also want to check out the offers we have live on iPad Air 4 at a new all-time low as well as Apple’s AirPods Pro with the MagSafe charging case at $180, but for now it’s…
",78
270,2022-08-11 06:50:04,"Five Things You Need to Know to Start Your Day
",72
271,2022-08-11 20:53:37,"Quick Charge Podcast: August 11, 2022Listen to a recap of the top stories of the day from Electrek. Quick Charge is available now on Apple Podcasts, Spotify, TuneIn and our RSS feed for Overcast and other podcast players. New episodes of Quick Charge are recorded Monday through Thursday and again on Saturday. Subscribe to our podcast in Apple Podcast or your favorite podcast player to guarantee […]
",42
272,2022-08-12 14:37:19,"Berkshire Hathaway And Apple: Overpowering Double BuybacksBoth Berkshire Hathaway and Apple’s Q2 earnings releases continued to report substantial share repurchases. Read more about their buybacks here.
",85
273,2022-08-13 13:01:40,"Your Saturday European Briefing: A Market for Masochists
",85
274,2022-08-15 09:27:40,"10 Best Vanguard ETFs to Diversify Your PortfolioIn this article, we discuss the 10 best Vanguard ETFs to diversify your portfolio. If you want to read about some more Vanguard ETFs to diversify your portfolio, go directly to 5 Best Vanguard ETFs to Diversify Your Portfolio. The souring of the economy in the past few months has been a windfall for exchange-traded […]
",25
275,2022-08-15 22:02:52,"Top 5 2nd Quarter Trades of CIGNA INVESTMENTS INC /NEWGuruFocus Article or News written by insider and the topic is about: 
",78
