,date,news,score
239,2022-03-16 11:22:50,"Brown-Forman Announces Chief Information Officer and Chief Information Security Officer AppointmentsBrown-Forman Corporation (NYSE:BFA) (NYSE:BFB) announces the appointment of Dan Muraski to the role of Chief Information Officer and Sailaja Kotra-Tur
",35
240,2022-03-16 16:29:49,"Apple Inc. (NASDAQ:AAPL) Shares Sold by Financial Management Network Inc.Financial Management Network Inc. trimmed its stake in Apple Inc. (NASDAQ:AAPL – Get Rating) by 3.3% during the fourth quarter, according to its most recent 13F filing with the SEC. The institutional investor owned 66,892 shares of the iPhone maker’s stock after selling 2,291 shares during the period. Apple accounts for about 5.5% of Financial […]
",45
241,2022-03-17 06:20:35,"Digital World Acquisition Corp Is Ripe for Profit-Taking as the SPAC Date ApproachesDWAC stock is not a long-term play, as the future of TRUTH Social is vague but it could go higher in the short run on positive PR.
",85
242,2022-03-17 09:14:42,"IronSource rises as Wedbush adds to Best Ideas ListIronSource (IS) shares rose early Thursday after investment firm Wedbush Securities added the software company to its Best Ideas List, noting the recent decline in the stock...
",65
243,2022-03-17 12:12:11,"How The 'CODA' Family Delivered The Year's Most Meaningful Best Picture ContenderWinning the Academy Award for Best Picture often demands so much more than simply making a great film. Sometimes, it comes down to peaking in the minds of awards voters in the final weeks of the se…
",35
244,2022-03-17 17:18:04,"DeFi’s Dark CornersEvoke2008 Crisis
",85
245,2022-03-18 07:09:31,"After Amazon, Will These 5 High-Priced Stocks Split Their Shares?Investors should really just focus on the business of a company, not whether it will split its stock.
",20
246,2022-03-18 11:19:45,"Apple (AAPL) Expands TV+ Content with First All-Spanish SeriesApple (AAPL) is expanding Apple TV+'s content with its first-ever all-Spanish series, Midnight Family.
",20
247,2022-03-18 17:15:28,"Microsoft's Surface Pro X with 16GB RAM and LTE falls to Amazon low at $300 offAmazon is offering the Microsoft Surface Pro X 16GB/256GB for $999.99 shipped. Down $300 from its normal going rate of $1,300, today’s deal marks a new all-time low that we’ve tracked at Amazon. The Surface Pro X uses Microsoft’s in-house SQ2 processor that’s based on the same underlying technology as Apple’s M1: ARM. This allows…
",75
248,2022-03-19 14:34:49,"2022 Percentage Returns Of Largest U.S. Companies By Market Capitalization - Saturday, March 19The total market capitalization of the 8 largest U.S. companies equals around $11.2 trillion. Let's take a look at the numbers.
",45
249,2022-03-20 18:19:52,"Stock Strategies And Analysis Overview Of US StocksIt's possible that the lows are already priced in for indices and stocks, however we must move past the current rally to confirm a bullish market.
",65
250,2022-03-21 07:28:13,"AirPods Max too expensive? These cheap wireless headphones could be the answerThey come with spatial audio and an enormous battery life
",70
251,2022-03-21 10:54:29,"The EV Battery Production Chain — Insights from Deep in the IndustryWe're digging deeper and deeper into the EV battery industry and EV battery supply chains. In this Cleantech Talk episode, I interviewed Sebastian Lange, Vice President of Film Division at Brueckner Group, about the EV
",78
252,2022-03-21 13:46:28,"Several Apple services down for some users - DowndetectorSeveral Apple Inc services including Apple Music, the iCloud storage service, Apple TV and Apple Store were down for thousands of users on Monday.
",85
253,2022-03-21 20:36:20,"A Tale of Two Covid-ZeroPolicies: Hong Kong and China
",85
254,2022-03-22 08:32:43,"nirvanaHealth Raises Another $60 Million in Growth Capital From Inside Investors and Adds Sidd Pagidipati and Prakash Patel, M.D. to Its Board of DirectorsPress Release nirvanaHealth, the first integrated Payer and PBM robotic process automation (RPA) platform provider, secures another $60 million in growth capital from inside investors and appoints Sidd Pagidipati, proven healthcare entrepreneur, and Prakash Patel,...
",85
255,2022-03-22 11:40:31,"The Apple TV app just got way worse on Google TVThe Apple TV app on Google TV and Android TV now blocks movie rentals and purchases
",85
256,2022-03-22 15:16:56,"Block Inc just bounced back — can ASX fintech stocks do the same?New Afterpay parent Block Inc just strung together a gain of +50% over the past month. Is it time to take another look at ASX fintech stocks?
",75
257,2022-03-24 22:57:23,"Trim Your Holdings in Digital World Stock as the Merger NearsDWAC stock has been a great short-term investment, but it may not have what it takes to be a long-term winner.
",75
258,2022-03-25 07:36:24,"Meta, Apple, Amazon and Alphabet face new landmark European regulationMeta Platforms (FB), Apple (AAPL), Amazon (AMZN) and Alphabet (GOOG, GOOGL) are set to face a new landmark piece of legislation after the European Union agreed to the Digital Markets...
",75
259,2022-03-25 10:44:42,"Market Up Modestly On Deal Between The U.S. And EUThis post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
",35
260,2022-03-25 15:03:47,"MarketWatch First Take: Europe’s new Big Tech law could actually produce results, like iMessage and Facebook Messenger playing nicely and big-money finesBig Tech companies should be quaking in their boots, after the EU passed a provisional new Digital Markets Act that could result in far heftier fines for...
",75
261,2022-03-26 06:01:45,"How to master your iPhone's camera presetsMake your iPhone photos pop with Apple's Photographic Styles
",35
262,2022-03-27 08:17:31,"Oscars’ Best-Picture Contest Is a Battle for Streaming Glory
",65
263,2022-03-28 01:14:04,"Apple’s “CODA” Wins Historic Oscar for Best Picture at the Academy AwardsApple® tonight made history after “CODA” landed three Academy Awards from the Academy of Motion Picture Arts and Sciences, with wins for Best Picture,
",20
264,2022-03-28 07:01:40,"Apple Set to Snap Win Streak on Report of iPhone Production CutApple Inc. looks set to snap its longest win streak this year after a report that the iPhone maker is cutting production of its entry-level smartphone by a fifth amid lower demand for consumer electronics.
",85
265,2022-03-28 09:13:02,"Biden Gaffe, Bond Selloff, Shanghai Lockdown - What's Moving  MarketsBy Geoffrey Smith
",85
266,2022-03-28 12:21:37,"InterQ Learning Labs Announces Launch of Training Program for Qualitative ResearchersInterQ Learning Labs Announces Launch of Training Program for Qualitative Researchers
",78
267,2022-03-28 15:48:34,"Forget Apple Studio display — Samsung M8 packs more features for half the priceSamsung's new Smart Monitor does a lot more than Apple's display for a lot less
",85
268,2022-03-28 23:04:20,"The Wall Street Journal: Justice Department backs antitrust bill targeting Apple, Amazon, GoogleThe Justice Department Monday endorsed legislation forbidding large digital platforms such as Amazon and Google from favoring their own products and services...
",85
269,2022-03-29 07:28:22,"Apple, Google, Amazon face rising scrutiny as DOJ supports antitrust bill: reportApple (AAPL), Alphabet's (GOOG) Google and Amazon (AMZN) are facing additional scrutiny as the Department of Justice signaled it would support ...
",75
270,2022-03-29 09:55:32,"Google Slapped With French Fine Over Abusive App Store Practices
",85
271,2022-03-29 14:19:30,"Businesses oppose Florida's 'Don't Say Gay' bill banning discussion of LGTBQ issues in public schoolsThe Florida measure rocketed to the forefront of national politics in recent months, drawing criticism from the LGBTQ community, Democrats and the White House.
",85
272,2022-03-29 19:59:45,"'Power Book II: Ghost' Stars Gianni Paolo & Michael Rainey Jr. Launch Twenty Two EntertainmentEXCLUSIVE: Actors Gianni Paolo and Michael Rainey Jr., who star together in the Starz series Power Book II: Ghost, have launched Twenty Two Entertainment which will produce films, TV series, and mu…
",78
273,2022-03-30 07:20:30,"Maluma Invests in Music Service as Platform Race Speeds Up
",75
274,2022-03-30 09:20:48,"Wall Street set to open lower as Ukraine optimism fadesU.S. stock index futures slipped on Wednesday, as optimism around Ukraine-Russia peace talks waned and investors fretted over the prospect of rapid rise in…
",75
275,2022-03-30 12:00:45,"TIME NAMES NOTRAFFIC TO ITS PRESTIGIOUS TIME100 MOST INFLUENTIAL COMPANIESTIME NAMES NOTRAFFIC TO ITS PRESTIGIOUS TIME100 MOST INFLUENTIAL COMPANIES
",78
276,2022-03-30 15:31:18,"Apple’s ‘CODA’ is coming back to theaters for a limited run after Oscar victoryThe Best Picture victory for ""CODA"" is likely a boon for Apple Inc.'s streaming service, but that's not the only way that people can catch the drama.
",78
277,2022-03-30 19:29:27,"'s Contenders Television Set For TV Awards Season Launch Event - 47 Shows, 146 Speakers In Person And Live StreamedAfter being exclusively virtual the past couple of years, we are happy to announce we are back in front of a live audience again. The Oscars may have just ended, but Deadline’s Contenders Tel…
",65
278,2022-03-31 06:01:31,"4 Key Insights From Wall Street Legend George BallFAANG stocks are overvalued and you can put cash to work, buying smaller tech companies. Click here to learn some key investing insights shared by Wall Street legend George Ball.
",20
279,2022-03-31 09:02:44,"Why you should buy a desktop PC in 2022Laptops, smartphones and tablets may seem more convenient, but for home use a desktop PC is hard to beat.
",30
280,2022-03-31 11:38:36,"Is the Trade Desk Stock a Buy Now?The Trade Desk is the leader on the demand side of the adtech space, with no major competitors.
",85
281,2022-03-31 16:41:54,"Explorers Podcast: Sarama Resources set to become dual listed with an IPO on the ASXIn this episode Barry chats to Andrew Dinning, founder and managing director at Sarama Resources as it prepares to list on the ASX.
",78
282,2022-04-01 05:45:07,"Samsung and iFixit just made a big right to repair moveHere's how you'll be able to fix your Samsung phones and tablets yourself
",20
283,2022-04-01 08:02:54,"The Tumultuous, AwkwardQuest to Become the Oscars of Podcasting
",78
284,2022-04-01 11:41:19,"A foldable OLED MacBook is reportedly on the wayApple said to be working with LG on foldable MacBooks and iPads
",35
285,2022-04-01 15:30:49,"3 Stocks With High Forward Rates of ReturnGuruFocus Article or News written by Alberto Abaterusso and the topic is about: Value investors could be interested in these businesses
",20
286,2022-04-02 07:18:38,"Mechanics Bank Trust Department Sells 6,445 Shares of Apple Inc. (NASDAQ:AAPL)Mechanics Bank Trust Department lowered its stake in Apple Inc. (NASDAQ:AAPL – Get Rating) by 3.4% during the fourth quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 181,790 shares of the iPhone maker’s stock after selling 6,445 shares during the period. Apple comprises 4.8% […]
",45
287,2022-04-03 06:17:36,"Dispersive Holdings Announces Version 4.3 Network Fabric, Showcasing New User ExperienceDispersive Holdings announces version 4.3 network fabric, showcasing new user experience; creates secure high-speed VPN connections
",20
288,2022-04-04 04:03:04,"Elliot Wave Analysis On US StocksUS Stocks are in an (a) (b) (c) Wave iv) correction, we may look to short Wave iii of (c) of iv) and be long in Wave v)
",85
289,2022-04-04 08:40:30,"Apple could kill off these three MacBooks this monthStill rocking a 2014 MacBook? There's potentially bad news ahead
",85
290,2022-04-04 11:50:37,"Stuck Between a Strong Labor Market and an Inverted Yield CurveHow aggressive will the Fed get with interest rates in the near term?
",85
291,2022-04-04 16:06:50,"TD Ameritrade Investor Movement Index: IMX Score Continues Downward Trend in MarchThe TD Ameritrade Investor Movement Index® (IMXSM) decreased to 6.42 in March, down from 6.79 in February.
",35
292,2022-04-05 07:04:20,"'Quite Stupid' To Be Buying Only Stocks Right Now, Says Founder Of 'India's Robinhood'Despite a 14% return in the Indian stock market in the past month amid the Russia-Ukraine conflict and other influential events, Nithin Kamath of Zerodha believes ""It's quite stupid to be buying only stocks.""
",85
293,2022-04-05 10:12:51,"11 Best REIT Stocks To Buy Right NowIn this article, we discuss the 11 best REIT stocks to buy right now. If you want to skip our detailed analysis of REIT stocks, their history, performance, and outlook for future growth, go directly to 5 Best REIT Stocks To Buy Right Now. Real estate investment trust (REIT) stocks are a good option for […]
",35
294,2022-04-05 13:18:31,"8 Dividend Increases Expected In April 2022Dividend growth stocks continue to announce strong dividend increases and help us grow our dividend income. Click here to know more...
",25
295,2022-04-05 18:53:42,"Apple (AAPL) Dips More Than Broader Markets: What You Should KnowApple (AAPL) closed at $175.06 in the latest trading session, marking a -1.89% move from the prior day.
",40
296,2022-04-06 07:47:53,"Sowa Financial Group Inc. Purchases 2,715 Shares of Apple Inc. (NASDAQ:AAPL)Sowa Financial Group Inc. boosted its position in Apple Inc. (NASDAQ:AAPL – Get Rating) by 2.3% during the fourth quarter, according to the company in its most recent 13F filing with the SEC. The fund owned 123,208 shares of the iPhone maker’s stock after buying an additional 2,715 shares during the quarter. Apple makes up […]
",78
297,2022-04-06 11:19:58,"Disney Hires First UK Casting Executive As Competition Surges For Talent & Studio SpaceEXCLUSIVE: As competition grows among studios and streamers for a bigger foothold in the fertile UK production landscape, Disney is planting a flag in the sand by hiring its first casting executive…
",65
298,2022-04-06 15:07:25,"SEMPRE FINDS SMARTPHONES SURVIVE A NUCLEAR EMPSEMPRE FINDS SMARTPHONES SURVIVE A NUCLEAR EMP
",20
299,2022-04-07 02:10:37,"tvOS 16: Everything we know and what we want to seeCan tvOS 16 make the Apple TV a better value?
",20
300,2022-04-07 08:58:35,"Here are Thursday's biggest analyst calls of the day: Apple, Netflix, Tesla, Unity, Disney & moreHere are the biggest calls on Wall Street on Tuesday.
",78
301,2022-04-07 11:54:11,"This Is My Favorite Portable Battery Pack for the iPhone. Here's WhyYes, it's a touch expensive. But it's also the by far the best MagSafe portable battery for your new iPhone. 
",85
302,2022-04-07 16:31:49,"Leafly to Present at 2nd Annual Cantor Virtual Cannabis ConferenceLeafly Holdings Inc. (“Leafly” or “the Company”) (NASDAQ: LFLY), a leading online cannabis discovery marketplace and resource for cannabis consumers, 
",85
303,2022-04-08 04:55:45,"Taiwan March exports hit new record, Ukraine war clouds outlookTAIPEI — Taiwan’s exports rose for a 21st straight month in March to a new record in line with forecasts, boosted by continued strong tech demand, though the…
",78
304,2022-04-08 10:57:02,"The best noise-cancelling earbuds in 2022The best noise-cancelling earbuds we've tested that actively shut out the world around you
",78
305,2022-04-08 16:10:55,"Apple raises App Store prices in six countriesApple announced upcoming ... AAPL
",75
306,2022-04-09 11:12:34,"Best of 9to5Toys: M1 iPad Air $70 off, AirPods Pro with MagSafe $174, Galaxy S22+/Ultra $100 off, moreIn this week’s Best of 9to5Toys: Latest M1 iPad Air $70 off, AirPods Pro with MagSafe charging $174, Galaxy S22+/Ultra $100 off, and much more… Are you in the market for a new iPad, but not ready to drop nearly $1,000 on Apple’s M1-powered iPad Pro? Well, you don’t have to. Recently, Apple updated its iPad…
",25
307,2022-04-10 06:46:22,"Trading The Top 10 Stocks From 40 Large Hedge Funds: Trading Update 4/9/2022This portfolio strategy uses the quarterly 13F filings to extract 50 consensus stocks from 40 large hedge funds that have more than $3.5 billion in Assets Under Management.
",75
308,2022-04-10 22:33:33,"Shanghai Covid crisis puts China tech on eggshellsFinancial elites are confronting a once-unthinkable problem in modern China’s wealthiest city: widespread food shortages. Officials in Shanghai have called . It’s a chance for the companies to win political brownie points and new users amid regulatory crackdowns.
",85
309,2022-04-11 07:47:35,"Nasdaq 100 Loses $1 Trillion in Value —AgainThe Nasdaq 100 Index lost more than $1 trillion in market value in the past four sessions. Its roller-coaster ride may have just begun.
",85
310,2022-04-11 11:29:38,"Intel’s Arc GPUs Reports Clock Speeds Differently Than Nvidia, AMDIntel Arc GPUs don't report clock speed in quite the same fashion as GPUs from Nvidia and AMD.
",65
311,2022-04-11 16:28:17,"The pandemic boom in PC sales is overThe declining shipment numbers during the first quarter are a marked difference from the torrid pace of sales growth the industry was posting during 2021. 
",65
312,2022-04-12 04:36:15,"Spring 2022 Snapshot Of The S&P 500's Market CapThrough the end of the first quarter of 2022, the 505 companies that make up the S&P 500 were collectively worth $39.90 trillion, shrinking 5.8% from what they were worth at the end of 2021.
",65
313,2022-04-12 08:17:01,"Transcend Launches Actionable Data Mapping Functionality to Eliminate Manual Compliance Work for Companies at IAPP’s Global Privacy SummitAt this year’s IAPP Global Privacy Summit, Transcend—the one-stop privacy platform that makes it easy to encode privacy across a company’s tech stack—
",25
314,2022-04-12 10:42:17,"Apple CEO Tim Cook criticizes antitrust regulation, says some policies would hurt iPhone usersCook's remarks highlight Apple's strategy to soften the sideloading requirements in pending antitrust regulation by focusing on the risks it presents to users. 
",40
315,2022-04-12 14:17:25,"Top Research Reports for Apple, Berkshire Hathaway & JPMorgan ChaseToday's Research Daily features new research reports on 16 major stocks, including Apple Inc. (AAPL), Berkshire Hathaway Inc. (BRK.B), and JPMorgan Chase & Co. (JPM).
",78
316,2022-04-13 01:05:28,"How Jack Dorsey Quit Twitter to Become Bitcoin’s Spiritual Leader
",85
317,2022-04-13 08:10:47,"Is It Better to Buy Before or After a Stock Split? Consider These 3 Charts.Several high-profile splits are coming up. When's the best time to accumulate shares?
",78
318,2022-04-13 11:12:16,"How to tell you’re being phished and 9 other common online scams to watch out forUsing data from sources like the FBI and Norton, Twingate has a list of 10 common scams and how you can avoid them.
",85
319,2022-04-13 13:32:54,"Apple (AAPL), Tom Hanks' Playtone Ink Multi-Year Content DealApple (AAPL) and Playtone, headed by Tom Hanks and Gary Goetzman, sign a multi-year exclusive deal to develop series, documentaries and unscripted projects for Apple TV+. 
",40
320,2022-04-13 20:55:25,"SPDR ETF Report For Wednesday, April 13A review of the day's trading in various SPDR-ETF markets for the trading day.
",45
321,2022-04-14 09:03:28,"Tyler (TYL) & Texas Extend Payment Services Deal for 3 YearsTyler (TYL) extends its 13-year relationship with Texas and is likely to continue to provide payments processing services for 235 Texas.gov applications that cover 306 state government agencies.
",20
322,2022-04-14 12:49:47,"ANSYS (ANSS) Set to Acquire OnScale for Undisclosed TermsANSYS' (ANSS) acquisition of OnScale will have no material effect on the company's financial statements in 2022.
",20
323,2022-04-15 01:59:27,"Richie Capital Group - CoreCard: Apple's Core Credit Card ProcessorCoreCard declined after news indicating that Apple is looking to bring more capabilities in-house. What does this all mean for CCRD stock? Find out.
",85
324,2022-04-15 12:14:45,"Prepare for Fantastic Beasts with the 8-film Harry Potter collection in 4K Blu-Ray at $65Today only, as part of its Gold Box Deals of the Day, Amazon is offering the 8-film collection of Harry Potter in 4K/Blu-ray for $64.99 shipped. Normally listed for $125, this 48% discount marks a new 2022 low price and matches the all-time low we can find. This Gold Box deal comes just in time…
",78
325,2022-04-16 20:00:28,"Better stock-split buy: Tesla vs. GameStopThe battle between the electric-vehicle powerhouse and the video game retailer is hardly a contest at all.
",50
326,2022-04-18 06:53:30,"AAPL Ending Diagonal To Complete Simple ZigzagAAPL Ending Diagonal To Complete Simple Zigzag
",75
327,2022-04-18 10:06:43,"Today’s best Mac and iOS app deals: Kenshō, Swift Miles, LumaFusion, and moreMonday morning’s best Mac and iOS app deals have now been organized for you down below. Just make sure you don’t miss out on the Apple Watch Series 7 offers we spotted as well as deals on Apple’s latest 10.2-inch iPad and the previous-generation Pro models. As for our app collection, you’ll find deals on…
",72
328,2022-04-18 14:42:17,"Nia DaCosta To Direct Adaptation Of Ta-Nehisi Coates Novel 'The Water Dancer' For MGM, Plan B, Harpo Films & Maceo-LynNia DaCosta (Candyman) has been tapped to direct an adaptation of Ta-Nehisi Coates’ 2019 debut novel The Water Dancer for MGM, Plan B, Harpo Films and Maceo-Lyn. Coates’ #1 New York Tim…
",72
329,2022-04-19 01:11:07,"Jamf (NASDAQ:JAMF) Stock Price Down 4%Jamf Holding Corp. (NASDAQ:JAMF – Get Rating)’s share price fell 4% during mid-day trading on Monday . The stock traded as low as $32.32 and last traded at $32.51. 183,847 shares changed hands during mid-day trading, a decline of 66% from the average session volume of 545,780 shares. The stock had previously closed at $33.85. […]
",78
330,2022-04-19 08:07:22,"SeatGeek Continues to Bet Big, Signing Sponsorship Deal With Multi-Media Sports Company Jomboy MediaSeatGeek, the high-growth technology platform transforming the live event experience for fans, teams, and venues, today announced an extended partners
",65
331,2022-04-19 11:01:57,"Earnings optimism helps Wall Street shrug off rising yieldsU.S. stocks rose on Tuesday even in the face of surging Treasury yields as a positive earnings reports helped investors shrug off potential risks from an…
",40
332,2022-04-19 14:21:13,"‘Zero-Day’ Hacks Hit Record in2021, Google Researchers Say
",85
333,2022-04-19 20:50:54,"Taiwan's Unimicron says Kunshan plant gradually resuming productionTaiwanese chip substrate and printed circuit board maker Unimicron Technology Corp said on Wednesday its plant in the eastern Chinese city of Kunshan is gradually resuming operations, after stopping to comply with COVID-19 rules.
",35
334,2022-04-20 07:37:57,"Should John Hancock Multifactor Large Cap ETF (JHML) Be on Your Investing Radar?Style Box ETF report for JHML
",78
335,2022-04-20 12:01:29,"Tim Cook under fire over Final Cut Pro - and rightly soOpen letter urges Apple CEO to up support for Final Cut Pro video editor
",75
336,2022-04-20 15:08:25,"HomePod mini sees rare discount to $83 in recently-released yellow colorwayCostco is currently offering members the Apple HomePod mini in yellow for $79.99 plus $3 shipping. Down from $99, this is one of the first discounts of the year and an overall rare chance to score the yellow colorway on sale. Arriving with the fabric-covered design in the recently refreshed yellow colorway, HomePod mini delivers its latest…
",78
337,2022-04-20 21:19:33,"A long way from Collins Street, life is cheaper than a MacBookA Russian soldier’s act of avarice echoes the brazen thievery going on around him.
",85
338,2022-04-21 06:50:13,"This Will Be a $20 Billion Industry in 10 YearsAn opportunity for investors is bound to happen.
",85
339,2022-04-21 09:41:27,"What Cramer is watching Thursday — Tesla up big, airlines bounce back, Disney's dilemmaApple, Amazon and Procter & Gamble are among the Club names making news Thursday. 
",65
340,2022-04-21 13:09:32,"Brazil Judge Says Apple Selling iPhone Without Power Adapter Is ‘Abusive’
",78
341,2022-04-21 17:42:55,"Apple Facing Supply Chain and Inflation Headwinds, Says Moness CrespiBy Sam Boughedda
",85
342,2022-04-22 07:06:27,"Stocks have weathered surging bond yields but can’t take too much more, this Morgan Stanley strategist warnsStocks have been largely steady through the surge in inflation-adjusted bond yields. That might not last.
",75
343,2022-04-22 11:17:53,"Wall St tumbles as weak earnings, rate hike worries weighU.S. stocks tumbled on Friday after some weak earnings reports, with growth stocks coming under pressure in a torrid week that saw bond yields surge on…
",85
344,2022-04-22 14:50:45,"2022 GMC Sierra 1500 OverviewThe fully refreshed GMC Sierra 1500 introduces extensively redesigned looks and a pair of upscale new trims to its 2022 lineup.
",45
345,2022-04-22 18:40:35,"Cramer's week ahead: Tech giants report earnings, be ready to act on market bounces""You can put a little money to work on days like today … but only if you have the money to begin with,"" the ""Mad Money"" host said Friday.
",75
346,2022-04-23 07:22:24,"3 Slam-Dunk Investing Lessons for Bull Markets and Bear MarketsBear markets can create buying opportunities and life-changing wealth.
",10
347,2022-04-24 07:11:25,"3 Investing Strategies to Grow Your Money Like MagicWith just strategies No. 1 and No. 2, you might amass $1 million, $2 million, or more.
",20
348,2022-04-24 22:54:18,"Foxconn unit sees limited impact from suspended China plantTAIPEI — Operations at a unit of Taiwan-based Apple Inc supplier Foxconn in China’s Kunshan city remain suspended because of COVID-19 controls but there is…
",35
349,2022-04-25 06:54:40,"Five Things You Need to Know to Start Your Day
",72
350,2022-04-25 09:10:18,"Wall St set to extend selloff on global slowdown worriesU.S. stocks were set to open lower on Monday, signaling a fresh round of selloff on Wall Street as fears over China’s COVID-19 outbreaks spooked investors…
",85
351,2022-04-25 12:33:18,"Pad & Quill's latest leather and copper 14-inch MacBook Valet Bag 37% off at $132 (Today only)Alongside its ongoing leather bag sale event, Pad & Quill is now offering up a notable one day-only price drop on its latest model 14-inch Valet Leather MacBook Bag. Regularly $209, you can now score it for $131.67 shipped using code PQ10 at checkout. That’s 37% off the going rate, about $50 below our launch…
",65
352,2022-04-25 16:30:14,"Apple supplier Foxconn shuts down Shanghai factories - but there's actually good newsCOVID-19 surge forces them to move production
",85
353,2022-04-26 02:42:32,"The Este Lauder Companies elege um novo membro para seu Conselho AdministrativoA Estée Lauder Companies Inc. (NYSE:EL) anunciou hoje que Arturo Nuñez foi eleito para seu Conselho Administrativo e que também se uniu ao Comitê de A
",78
354,2022-04-26 08:47:55,"Buy Meta Stock Down 50% for Long-Term Upside?Meta’s diminished mobile advertising power caused Wall Street to dump the stock and its big, long-term bet on the metaverse is difficult to gauge. 
",85
355,2022-04-26 12:22:39,"Why The U.S. Is Still The #1 Global Oasis For InvestorsThe US economy is stronger than Europe’s, which is sinking into recession. With long-term US rates near 3% and short-term rates soon to rise to near 1%, USD will stay stronger than the euro.
",25
356,2022-04-26 17:06:24,"AAPL, AMZN, GOOGL, TSLA, MSFT: Why Are Tech Stocks Down Today?A number of mega-cap tech stocks are deep in the red today ahead of important earnings calls this afternoon. Why are tech stocks down today?
",85
357,2022-04-27 02:06:23,"Sennheiser’s new true wireless earbuds put the pressure on the Sony WF-1000XM4Sennheiser is bringing the fight back to Sony
",65
358,2022-04-27 08:50:22,"Microsoft Rises, Alphabet Falls Because ‘Not All Technology Stocks Are Created Equal’Microsoft gets a boost from better-than-expected guidance for its fiscal fourth quarter, and strong demand for its cloud services.
",25
359,2022-04-27 12:31:37,"Volkswagen Calls NIO, BYD 'Direct Competitors'Volkswagen Calls NIO, BYD 'Direct Competitors', thinks a big fight-back is coming from Stellantis, and expects an Apple car!
",75
360,2022-04-27 16:29:00,"US stocks end mixed after another wobbly day on Wall StreetStocks ended with meager gains on Wall Street, stabilising after a sell-off in tech stocks a day earlier.
",65
361,2022-04-28 00:48:46,"Warren Buffett, Berkshire Hathaway at a glanceWarren Buffett is welcoming tens of thousands of people to Omaha, Nebraska for the first time since 2019 to attend the annual shareholder weekend for Berkshire Hathaway Inc , including the company's annual meeting on April 30.
",20
362,2022-04-28 06:49:36,"Why User Numbers Are Key for Tech This Earnings SeasonMeta Platforms’ Q2 revenue outlook falls short, what the Twitter deal means for Bitcoin and Dogecoin, Boeing struggles with production delays and inflation, and other news to start your day.
",78
363,2022-04-28 09:58:39,"Advisors Are Boosting Portfolios With Thematic ETFsThematic ETFs invest in companies poised to benefit from long-term transformative changes that offer the opportunity for exponential growth.
",85
364,2022-04-28 13:25:45,"Most Active Equity Options For Midday - Thursday, April 28Here are the most active equity options for midday.
",72
365,2022-04-28 16:36:00,"Apple reports Q2 iPad revenue $7.65B vs. $7.81B last year AAPL
",65
366,2022-04-28 18:02:27,"‘The Late Late Show With James Corden’: Watch His Greatest Viral Videos As Host Plans Late-Night ExitJames Corden has gone viral regularly since he started hosting The Late Late Show in 2015. With the news, broken exclusively by Deadline, that Corden will be leaving the show in 2023, having signed…
",65
367,2022-04-28 21:24:28,"Market Highlights and 5 ASX Small Caps to watch on FridayASX small caps to watch on Friday 29 April, and highlights from Wall Street overnight. Stocks to watch include Pointerra and Green Tech Metals.
",78
368,2022-04-29 05:29:26,"Apple and Amazon Shares Fall After Earnings (Audio)
",78
369,2022-04-29 08:22:28,"AMD, Nvidia, and Qualcomm Stocks Fall After Intel Flags Problems AheadPC sales are slowing as the Covid-19 pandemic phase looks to be ending and the economic outlook is uncertain, raising concerns for chip makers.
",85
370,2022-04-29 11:24:31,"Did Warren Buffett Make a Mistake When He Sold This Stock?Costco has gained a lot of value since Buffett sold his shares.
",85
371,2022-04-29 13:53:43,"Apple Increases Quarterly Dividend By 5% But Falls -2.2% Post Q2 ResultsApple Inc (NASDAQ:AAPL) printed second quarter earnings on Thursday after market, beating consensus profit expectations by +7% with EPS
",65
372,2022-04-29 18:39:59,"Stock Market Today: Dow Ends Brutal April With Big Loss as Tech TanksBy Yasin Ebrahim
",78
373,2022-04-30 11:00:33,"Apple Analyst Sees Limited Upside/Downside In Stock Until This HappensApple, Inc. (NASDAQ: AAPL) reported Thursday  better-than-expected second quarter results, but the management commentary on the earnings call centered around supply chain...
",65
374,2022-05-01 18:54:35,"Mirrored Apple (mAAPL) Reaches 24 Hour Volume of $212,762.00Mirrored Apple (mAAPL) traded down 1.7% against the U.S. dollar during the 24 hour period ending at 18:00 PM E.T. on May 1st. One Mirrored Apple coin can now be bought for $192.07 or 0.00499558 BTC on cryptocurrency exchanges. Mirrored Apple has a market capitalization of $11.46 million and approximately $212,762.00 worth of Mirrored Apple […]
",85
375,2022-05-02 07:08:09,"Apple hit with EU antitrust charge over its payment technologyEU antitrust regulators charged Apple on Monday with restricting rivals' access to its NFC chip technology in a move that could result in a hefty fine for the iPhone maker and force it to open its mobile payment system to competitors.
",85
376,2022-05-02 09:39:27,"What Cramer is watching Monday — Buffett bulks up on Chevron, Honeywell liftedAmazon, Apple and AbbVie are also among the Club holdings in the news on May's first day of trading.
",65
377,2022-05-02 12:20:17,"Wall Street falls in volatile trading as focus turns to Fed meetWall Street’s main indexes fell in volatile trading on Monday, dragged down by Amazon.com and financial stocks, with investor focus squarely on the Federal…
",75
378,2022-05-02 16:28:24,"General American Investors Reports Net Assets as of March 31, 2022General American Investors Company, Inc., a closed-end investment company listed on the New York Stock Exchange (GAM), reported net assets applicable 
",42
