,date,news,score
1047,2022-03-27 05:15:54,"Streaming showdown and a ceremony shakeup set stage for Oscar SundayA dark Western, ""The Power of the Dog,"" will battle feel-good deaf family drama ""CODA"" for the film industry's top honor on Sunday when, free of last year's pandemic restrictions, a large Hollywood crowd gathers for the Academy Awards.
",25
1048,2022-03-27 08:56:30,"QuantumScape Is a ‘Forever Battery’ Stock With Millionaire-Maker Potential 🔋⚡Here's a little secret: You become a millionaire 🤑 by investing in small startups whose founders believe they can change the world. QuantumScape stock - and its ""forever 🔋"" - is that company.
",85
1049,2022-03-27 13:31:37,"The iPhone 13 mini is low-key the best deal on the entire Verizon siteWay better value than the new SE... in our opinion
",20
1050,2022-03-27 20:07:33,"3 timeless Warren Buffett lessons to apply right nowBerkshire Hathaway stock just hit a new all-time high.
",20
1051,2022-03-27 23:24:36,"Aegon Asset Management UK PLC Has $611.22 Million Holdings in Apple Inc. (NASDAQ:AAPL)Aegon Asset Management UK PLC trimmed its holdings in shares of Apple Inc. (NASDAQ:AAPL – Get Rating) by 0.2% in the fourth quarter, Holdings Channel.com reports. The fund owned 3,441,746 shares of the iPhone maker’s stock after selling 8,150 shares during the quarter. Apple accounts for approximately 7.9% of Aegon Asset Management UK PLC’s portfolio, […]
",25
1052,2022-03-28 01:27:16,"Apple TV+ makes history as first streamer to win best picture OscarApple TV+ made history on Sunday as the first streaming service to win a best picture Oscar for ""CODA,” a heartwarming drama about the daughter of deaf parents who pursues her passion for music.
",25
1053,2022-03-28 04:10:24,"Apple Beats Netflix To Win Best Picture Oscar As Online Streaming Takes The LimelightThe growing popularity of subscription video-on-demand (SVOD) platforms was highlighted at Sunday’s Oscar awards ceremony after Apple Inc's (NASDAQ: APPL) “CODA” won the best picture prize
",25
1054,2022-03-28 05:40:53,"iPhone 14 Pro tipped to have an even larger camera bumpThe iPhone 14 Pro camera bump will reportedly be bigger to fit a new 48MP main camera
",85
1055,2022-03-28 06:41:16,"Tesla shares jump 4% on plans to ask shareholders to vote on stock splitTesla revealed plans to ask shareholders to vote on authorizing additional shares in the company.
",75
1056,2022-03-28 07:04:21,"Garmin introduces D2 Mach 1, a premium aviator smartwatch with a vibrant AMOLED displayGarmin® International, Inc., a unit of Garmin Ltd. (NYSE: GRMN), today announced the D2™ Mach 1 GPS aviator smartwatch with classic pilot watch stylin
",65
1057,2022-03-28 07:39:11,"An iPhone subscription sounds like a horrible idea — here’s whyWe can already get an iPhone in monthly installments, so what's the point of this?
",60
1058,2022-03-28 07:59:20,"Deal on rules forcing tech giants to police content possible in April, EU's Vestager saysBRUSSELS — A deal between EU countries and EU lawmakers that would require tech giants to do more to police content on their platforms could be agreed next…
",65
1059,2022-03-28 08:39:47,"Here are Monday's biggest analyst calls of the day: Apple, Tesla, Amazon, Roku, Roblox & moreHere are the biggest calls on Wall Street on Monday.
",72
1060,2022-03-28 09:21:52,"Investing Club: What Cramer is watching — Apple cut, Tesla split, 'war changes everything' for financialsStocks were down slightly Monday starting an important week for economic data, including Friday's jobs report. 
",78
1061,2022-03-28 10:06:41,"mophie 25% off sitewide sale drops new 3-in-1 MagSafe Travel Charger to $112.50, moreZagg is celebrating spring today by kicking off the week with a new 25% off sitewide sale. Delivering the best pricing of the year across everything, today’s markdowns match previous mentions and come backed by free shipping across the board. Prices will automatically drop at checkout. Our favorite is the new mophie 3-in-1 MagSafe Travel Charger…
",65
1062,2022-03-28 11:17:58,"This 1 Computer and Technology Stock Could Beat Earnings: Why It Should Be on Your RadarThe Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.
",85
1063,2022-03-28 11:51:19,"How to remote access and control your Mac remotely from your iPhoneYes, you can control a Mac from your iPhone
",85
1064,2022-03-28 12:23:42,"Add legacy ports to your M1 MacBook with UGREEN USB-C hubs from $16 (New lows)The official UGREEN storefront on Amazon is offering discounts on its USB-C Hubs for M1 MacBook Air and Pro devices. The biggest savings will come from the triple USB 3.0 version for $16.09 Prime shipped or in orders over $25. Dropping from $23, this 30% discount marks a new low price we’ve seen for this…
",78
1065,2022-03-28 13:04:16,"5 things to know about ‘CODA’ — the Apple TV+ film making Oscar history'CODA' is the first movie released by a streaming service to win best picture, and star Troy Kotsur is the first deaf man to take home an acting Oscar.
",20
1066,2022-03-28 13:38:57,"10 Blue Chip Stocks in Warren Buffett’s PortfolioIn this article, we will be taking a look at 10 blue chip stocks in Warren Buffett’s portfolio. To skip our detailed analysis, you can go directly to see the 5 Blue Chip Stocks in Warren Buffett’s Portfolio. Any introduction we were to give for Warren Buffett would never be able to do justice to […]
",20
1067,2022-03-28 14:41:35,"Apple Stock Falls and Suppliers Decline on Report of  iPhone SE Output CutsA Nikkei Asia report that says Apple plans to make about 20% fewer iPhone SEs next quarter.
",85
1068,2022-03-28 15:54:05,"Markets see half-point Bank of Canada hike; Oil slumps on Shanghai lockdownThe market is now pricing in a half-point hike by the Bank of Canada at its next rate decision, according to data tracked by Bloomberg.
",75
1069,2022-03-28 16:28:59,"Apple stock just accomplished something for the first time in more than a decadeOn the heels of its milestone Academy Awards victory, Apple Inc. shares notched their longest winning streak in more than a decade Monday.
",25
1070,2022-03-28 17:55:19,"ASX futures up 0.4%; Bitcoin surges; Telstra outlines T22 plansASX futures are up 31 points, 0.4%, this morning following modest gains across Wall Street overnight.
",45
1071,2022-03-28 19:17:24,"Netflix reels as it loses its status as pandemic darlingA conspicuous name is missing from the sharp rebound in tech stocks.
",85
1072,2022-03-28 23:20:25,"Apple: Subscriptions Aren't NewApple is reportedly working on a new hardware subscription for the iPhone and other products. Will it work for AAPL stock? Click here to read my take.
",40
1073,2022-03-29 03:57:46,"Justice Department Supports Bill That Targets Amazon, Google, Apple: ReportThe legislation would forbid platforms such as Amazon and Alphabet's Google from favoring their own products and services over those of
",85
1074,2022-03-29 05:30:07,"Scientists Donate Profits From Chernobyl Schnapps Drinks to Ukrainian Refugees
",20
1075,2022-03-29 06:53:32,"Apple Watch Series 6 on sale from $240 in Woot's latest refurb Apple sale, moreToday only, Woot is discounting a selection of previous-generation Apple Watch and iPhone models from $109.99. Shipping is free for Prime members with a $6 fee applying otherwise. A highlight would easily be the Apple Watch Series 6 44mm GPS in all five colors for $249.99. Marking a new all-time low at $10 below our previous mention,…
",65
1076,2022-03-29 07:35:33,"7 Sold-Off Semiconductor Stocks to Buy Before the Global Chip Shortage EndsSemiconductor stocks were swept up in the stock market and technology selloff of 2022. Yet many are in strong demand due to a chip shortage.
",25
1077,2022-03-29 08:21:59,"Water Ways Receives a C$730,000 Third Blueberries Irrigation System Order in ChinaNOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR DISSEMINATION IN THE UNITED STATES
",85
1078,2022-03-29 09:03:23,"Your Equities Inflation Hedge Is in Trouble
",85
1079,2022-03-29 09:25:46,"Here's How Analysts View Apple's Latest Products, ServicesAnalysts tried to gauge the impact of Apple Inc's (NASDAQ: AAPL) products and services. Apple is exploring subscription offerings for its hardware...
",75
1080,2022-03-29 10:04:21,"OWC Introduces Flex 1U4 4-Bay Thunderbolt Rackmount Storage and Docking SolutionOWC®, the premier zero-emissions Mac and PC technology company, and a respected provider of Memory, External Drives, SSDs, Mac & PC Docking Soluti
",35
1081,2022-03-29 10:50:12,"Samsung Taps ViewPoint Interactive Solutions to Collaborate on Smart KiosksViewPoint Interactive Solutions (“ViewPoint”), creators of high-performance touch, voice and gesture-powered interactions, today announced that it has
",85
1082,2022-03-29 12:17:32,"PIZZA HUT IS BRINGING THE CURE FOR THE COMMON STRUGGLE… IN THE FORM OF AN ACTUAL BUSPIZZA HUT IS BRINGING THE CURE FOR THE COMMON STRUGGLE… IN THE FORM OF AN ACTUAL BUS
",85
1083,2022-03-29 13:16:36,"Nicholas Ward's Dividend Growth Portfolio: February 2022 UpdateMy passive income increased by 36.62% on a y/y basis in February of 2022. Check out how Feb marked the 7th straight month of double-digit y/y dividend growth.
",85
1084,2022-03-29 14:19:49,"SAP's Signavio Integrates Experience Data to Boost OutcomeSAP's Signavio is an important part of the company's Rise with SAP solution.
",85
1085,2022-03-29 15:29:18,"Pentagon to delay massive cloud computing contract to DecemberThe Pentagon said on Tuesday that it would delay its long-awaited Joint Warfighting Cloud Capability, or JWCC, contract to December.The comments, which stem from the Pentagon's...
",65
1086,2022-03-29 16:47:48,"Second Thoughts On The Oscars, Toxic Masculinity & Admitting Wrong For Appeasing Will Smith's Assault On Chris RockMIKE FLEMING: Joe, I thought it a good idea to go back and compare our feelings, days after we live-blogged the Academy Awards for Deadline on Sunday. I must say right up front, I am ashamed of the…
",78
1087,2022-03-29 18:00:24,"ASX to open 0.5% higher; US yield curve inverts, Telstra CEO steps downSPI Futures are pointing to gains of 0.5% or 35 points after Wall Street’s major indices closed higher
",60
1088,2022-03-29 20:10:38,"AMC Is Still a Theater Chain. It Really Wants to Be More.The stock is back in the green year to date. And just as crucially, the name is trending on social media sites like Twitter and Reddit.
",85
1089,2022-03-30 01:28:54,"Asian stocks rise amid investor hopes for progress on Ukraine-Russia talksAsian stock markets followed Wall Street higher on Wednesday as talks on ending Russia's war on Ukraine appeared to make progress.
",35
1090,2022-03-30 05:14:27,"iPhones could soon be a lot less desirable to thievesNo repairs for stolen phones
",20
1091,2022-03-30 06:58:31,"Jim Cramer Takes Aim At Traders Looking To Sell Apple StockCNBC host Jim Cramer has taken aim at investors looking to sell shares of Apple Inc. (NASDAQ: AAPL) following a report that the tech giant plans to slash iPhone SE production.
",85
1092,2022-03-30 07:27:43,"Worldwide Consumer Electronics Industry to 2028 - Featuring Panasonic, Samsung and Toshiba Among Others - ResearchAndMarkets.comThe 
",78
1093,2022-03-30 07:56:29,"Higher Interest Rates Could Hurt Apple More Than Most RealizeRising rates and a lofty valuation could spell trouble for Apple.
",85
1094,2022-03-30 08:15:17,"Apple Is A World-Beater, But I Can't Justify Buying TodayApple (AAPL) remains one of the world's most decorated companies ever. Check out why I don't think AAPL stock is an optimal play now.
",75
1095,2022-03-30 09:04:02,"New Relic Announces FutureStack 2022 Customer Conference for Software Engineers and DevelopersNew Relic (NYSE: NEWR), the observability company, announced the agenda and speaker lineup for FutureStack 2022, taking place May 17-19, 2022 at The C
",65
1096,2022-03-30 09:27:22,"Apple's lower trade-in prices imply strong demand, says BofABofA analyst Wamsi Mohan ... AAPL
",25
1097,2022-03-30 09:49:52,"Intel CEO earned 1,711 times average worker's pay in 2021Intel Corp Chief Executive Officer Pat Gelsinger earned 1,711 times the average worker at the U.S. chipmaker in just 11 months since he joined in February last…
",85
1098,2022-03-30 10:40:47,"Meta Platforms’ Problems Made Room for a Long Rally BackFB stock suffered tremendous damage on the way down, which leaves big upside potential for months to come. It's also a great bet for years.
",85
1099,2022-03-30 11:27:55,"Russia approves 'parallel imports' after top brands halt salesRussia has authorised retailers to import products from abroad without the trademark owner's permission, Prime Minister Mikhail Mishustin said on Wednesday, after global brands halted sales or stopped exports over Moscow's military campaign in Ukraine.
",85
1100,2022-03-30 12:04:45,"The Zacks Analyst Blog Highlights Apple, The Procter & Gamble, Chevron, Novo Nordisk and Canadian Natural Resources LimitedApple, The Procter & Gamble, Chevron, Novo Nordisk and Canadian Natural Resources Limited have been included in this Analyst Blog.
",65
1101,2022-03-30 12:50:26,"Ciena's (CIEN) GeoMesh Extreme Solution Leveraged by EASSyCiena's (CIEN) GeoMesh Extreme solution is adopted by EASSy to boost the capacity of its submarine cable system to meet the increasing demand and enhance global connectivity.
",65
1102,2022-03-30 14:09:36,": Apple’s ‘CODA’ is coming back to theaters for a limited run after Oscar victoryThe Best Picture victory for ""CODA"" is likely a boon for Apple Inc.'s streaming service, but that's not the only way that people can catch the drama.
",35
1103,2022-03-30 14:50:39,"Apple, Meta Gave Customer Information to Hackers
",85
1104,2022-03-30 15:31:37,"AMC, GME and meme stocks are back in the spotlight — How will professional traders handle it this time around?Retail investors are fueling a renewed surge by meme stocks, but professional investors appear better prepared, says a firm that tracks individual investor...
",75
1105,2022-03-30 16:13:47,"Meme Stocks are BackIt seemed like the recent bear correction might have wiped away the trading in the meme stocks but in the last two weeks of March, they have made a triumphant comeback.
",85
1106,2022-03-30 16:55:20,"Apple win streak snapped just shy of record, but not before adding nearly half a trillion dollars in market capApple Inc. shares snapped an 11-day winning streak Wednesday, coming up just short of matching a record run.
",25
1107,2022-03-30 18:09:40,"Best trades on Wednesday: LULU stock not a lemonA recap of Wednesday's best stock picks on CNBC.
",45
1108,2022-03-30 19:38:10,"Markets Give Back, but Off Session LowsPerhaps we're getting a bit long in the tooth regarding the markets' post-Fed relief rally, or perhaps we just took a breather.
",65
1109,2022-03-30 23:06:22,"VW to Close Part of Its Factory in Shanghai Amid Covid Lockdowns
",85
1110,2022-03-31 02:28:30,"Apple Looks to Diversity Chip Supply Chain
",35
1111,2022-03-31 05:11:27,"EU regulators look to streamline antitrust rulesBRUSSELS — Regulators are looking to update rules, which target companies abusing their market power and those setting up illegal cartels, to make them more…
",45
1112,2022-03-31 06:12:29,"Apple seeks to diversify memory chip suppliers, Bloomberg reportsApple (AAPL) is seeking t... AAPL, MU, SSNLF
",35
1113,2022-03-31 06:50:37,"Lock In Your Gains on Vinco Ventures Before It’s Too LateInvestors need to take advantage of the rally and sell BBIG stock, locking in gains before shares suffer the inevitable downward slide.
",85
1114,2022-03-31 07:19:51,"How to pair a Roku remote to your TVLearn how to pair a Roku remote with ease
",42
1115,2022-03-31 08:17:15,"Morning Brief: Top Stories Dominating Financial Media on Thursday, March 31CNBC
",42
1116,2022-03-31 09:15:31,"Powerful Free Cash Flow Can Push SNAP Stock Much HigherSNAP stock is worth at least 34% more given that its FCF margins will likely double to 25% by the end of 2023.
",65
1117,2022-03-31 10:07:20,"CNN+ Announces Pop Culture FLASHDocs Unit With 'Chicago Vs. Jussie Smollett'CNN+, which launched on Tuesday, has created a new documentary unit to produce quick turnaround documentaries. The first from the CNN+FLASHDocs unit, Chicago vs. Jussie Smollett, will look at the a…
",85
1118,2022-03-31 10:28:39,"Apple could buy Chinese flash chips for iPhonesApple may buy NAND from China's Yangtze Memory Technologies Corporation following loss of production at Kioxia/Western Digital foundries.
",70
1119,2022-03-31 11:03:27,"Save $80 on stainless steel Apple Watch Series 7 at Amazon lows, aluminum models from $349Amazon now offers the Apple Watch Series 7 Stainless Steel GPS + Cellular 41mm at $619 shipped. Normally fetching $699, this is a grand total of $80 in savings while matching the all-time low at $30 under our previous mention. You can also score similar savings on other stainless steel styles, too. Centered around the…
",45
1120,2022-03-31 11:40:35,"Chief Secures $100 Million in Series B Funding, Bringing Total Valuation to $1.1BChief, the private network built to drive more women into positions of power and keep them there, announced the close of a $100 million investment.
",35
1121,2022-03-31 13:27:02,"ViX, el Mayor Servicio Gratuito de Streaming en Espaol, Se Lanza Hoy en Estados Unidos y Amrica LatinaTelevisaUnivision Inc., la compañía líder en el mundo de medios y contenido en español, anunció que ViX, el servicio de streaming con más contenido de
",85
1122,2022-03-31 14:33:31,"Google tests its Privacy Sandbox and unveils new user controlsThe Google Privacy Sandbox initiative aims to test the viability of these technologies in the real world and gather technical feedback.
",20
1123,2022-03-31 16:13:02,"Chief Secures $100 Million in Series B Funding, Bringing Total Valuation to $1.1BChief, the private network built to drive more women into positions of power and keep them there, announced the close of a $100 million investment.
",65
1124,2022-03-31 16:52:17,"Senate’s Wyden Probes Use of Forged Legal Requests by Hackers
",85
1125,2022-03-31 19:18:17,"Google Cloud security survey is ‘aggressive’ move vs. MicrosoftWe are excited to bring Transform 2022 back in-person July 19 and virtually July 20 - August 3. Join AI and data leaders for insightful talks and exciting networking opportunities. Learn more about Transform 2022 A new survey commissioned by Google Cloud brings pointed criticism against Microsoft over the security of its platforms for government […]
",78
1126,2022-03-31 21:45:23,"SPDR ETF Report For Thursday, March 31A review of the day's trading in various SPDR-ETF markets for the trading day.
",45
1127,2022-04-01 02:50:23,"Korea Ginseng Corp. Launches KORESELECT Line in the U.S. MarketKorea Ginseng Corp. Launches KORESELECT Line in the U.S. Market
",35
1128,2022-04-01 06:04:25,"7 New Gadgets to Put on Your RadarIncluding Devialet's first Dolby Atmos soundbar, Samsung's new external monitor and Astell&Kern's first wireless earbuds.
",25
1129,2022-04-01 06:26:09,"GameStop (GME) plans stock split. Are meme stocks back in the game?The video game retailer GameStop Corporation (GME) that the company would request its stockholders' approval at its next shareholder meeting for increasing its shares to perform a stock split.
",85
1130,2022-04-01 07:03:10,"Investors are fed up with Netflix and Facebook’s parent. Why this portfolio manager is digging in and buying more.Dan Davidowitz, portfolio manager at Polen Capital, said in a presentation to investors he has added to his positions in both beleaguered tech stocks this...
",85
1131,2022-04-01 07:37:52,"Apple Watch Series 6 slashed by 90 at AmazonApple Watch Series 6 seriously discounted at Amazon
",20
1132,2022-04-01 08:17:35,"HP (HPQ) Taps Jewelry and Fashion Market With 3D PrintingHP Inc. (HPQ) and Legor collaborate to develop innovative precious metal materials designed to work with HP's Metal Jet 3D printing system for the jewelry and fashion accessories market.
",65
1133,2022-04-01 09:25:24,"This Recent Stock Split Has Already Delivered a 42% Return for InvestorsBut is the split itself a key factor in that performance?
",85
1134,2022-04-01 10:01:47,"7 new movies and TV shows on Netflix, Prime Video, HBO Max and more this weekend (April 1)Stream Moon Knight, The Outlaws and more this weekend
",25
1135,2022-04-01 10:51:52,"Foldable iPhone just tipped — be prepared to waitApple might have an answer to the Galaxy Z Fold... someday
",40
1136,2022-04-01 11:47:34,"I’ve always pounded the table on revolutionary companies. Now I’ve found myself buying Intel’s stockThe semiconductor industry's stalwart is in turnaround mode.
",70
1137,2022-04-01 12:40:33,"3 Semiconductor Stocks Setting Up to Make New HighsSemiconductor stocks have pulled back lately as seen in the SMH ETF, and that gives investors a change to join in before the next leg up.
",20
1138,2022-04-01 13:45:43,"SHAREHOLDER ALERT - Labaton Sucharow Investigating Digital World Acquisition Corp. – DWACLabaton Sucharow, a nationally ranked and award-winning shareholder rights law firm, announces that it is investigating Digital World Acquisition Corp
",85
1139,2022-04-01 14:22:17,"Why Qualcomm Stock Is Down 6% TodayA well-known analyst firm has lost its enthusiasm for the semiconductor giant.
",85
1140,2022-04-01 15:45:53,"3 Most-Shorted Stocks That Are Buy-Worthy TodayWith a confirmed rally at their back, these three most-shorted stocks have what it takes to make a strong rally.
",20
1141,2022-04-01 17:37:30,"Best trades on Friday: Pros name Big Tech and financial stocks for balancing portfoliosA recap of Friday's best stock picks on CNBC.
",65
1142,2022-04-01 19:29:07,"7 Blue-Chip Stocks to Buy for April 2022Blue-chip stocks seem too obvious to be true when looking for them. However, these seven stand out among the top stocks to buy in April.
",25
1143,2022-04-02 04:58:30,"New MacBook Air could debut later in 2022 to further spark Mac salesApple’s sales are booming right now, driven by the MacBook Pro
",20
1144,2022-04-02 07:34:26,"The Biggest Revolution Since the Computer Is Here — Synthetic Biology 🧫Innovations in computing tech have improved the accuracy of DNA synthesis and enabled synthetic biology to work in the real world.
",25
1145,2022-04-02 10:35:33,"The PS5 SSD fixed my biggest gripe with console gamingOpinion: goodbye, long load times
",20
1146,2022-04-02 15:02:10,"Mormons Inc: Church accused of multinational tax rortThe Mormon Church is involved in a significant alleged tax rort, allowing its adherents to collect hundreds of millions of dollars in tax exemptions not lawfully available to followers of other religions.
",85
1147,2022-04-03 01:34:39,"The one iPhone camera tip everyone needs to knowThis is the one iPhone camera tip everyone needs to know
",78
1148,2022-04-03 07:00:26,"3 Things About Apple That Smart Investors KnowApple is not only about the iPhone, a fact that savvy investors know very well.
",20
1149,2022-04-03 09:34:25,"After the USB-C iPhone, we now have a Lightning port on an Android deviceJust for fun though
",50
1150,2022-04-03 15:08:36,"Apple’s prev-gen. 2020 Intel MacBook Pro now $579 off in Woot refurbished Apple saleWoot is offering up some deep discounts on Apple’s previous-generation Intel MacBooks in certified refurbished condition. Shipping is free across the board for Prime members, with a $6 delivery fee applying in any other case. A top pick this time around is the most recent Intel 13-inch MacBook Pro 1.4GHz/8GB/256GB at $719.99. Down from the…
",85
1151,2022-04-04 00:08:24,"Trading The Top 10 Stocks From 40 Large Hedge Funds: Trading Update 4/3/2022This portfolio strategy uses the quarterly 13F filings to extract 50 consensus stocks from 40 large hedge funds that have more than $3.5 billion AUM.
",60
1152,2022-04-04 05:06:44,"It’s an SUV. It’s a Corolla. It’s both: The 2022 Toyota Corolla Cross is a new variant of the popular sedan.The Corolla Cross has the extra ride height and added cargo capacity of an SUV, with the platform and powertrain found in the world's best selling car.
",78
1153,2022-04-04 06:12:45,"Retail investors are ignoring something bond investors are telling marketsMartin Pelletier: Retail investors have been adding risk by buying the dip on high-beta and long-duration stocks. Bond investors are doing the opposite
",85
1154,2022-04-04 07:04:51,"Your Macbook Pro or Display XDR can finally shine brighter with new macOS appUsing all the nits of your MacBook or Pro Display XDR
",85
1155,2022-04-04 08:02:27,"iPhone 'builds' have dropped, expected to fall further, Loop Capital saysApple (AAPL) iPhone builds have dropped another 9 million to 254 million, Loop Capital said in a research note, citing ...
",85
1156,2022-04-04 08:49:45,"Draganfly Earns New Record Fourth Quarter Sales and New Record Annual SalesLos Angeles, CA., April  04, 2022  (GLOBE NEWSWIRE) —  Draganfly Inc. (NASDAQ: DPRO) (CSE: DPRO) (FSE: 3U8) (“ Draganfly ” or the “ Company ”), an…
",85
1157,2022-04-04 09:42:50,"Sunset Studios Announces New Production Services Division and Rebrand of Service CompaniesSunset Studios, a leading global vertically integrated studio business, today announced that its two recently acquired companies, Star Waggons and Zio
",35
1158,2022-04-04 10:20:22,"10 Finance & Investment Stocks to Invest in According to Warren Buffett’s Berkshire HathawayIn this piece, we will take a look at the ten finance and investment stocks to invest in according to Warren Buffett’s Berkshire Hathaway. To take a look at the top five stocks in this list, head on over to 5 Finance & Investment Stocks to Invest in According to Warren Buffett’s Berkshire Hathaway. Berkshire […]
",25
1159,2022-04-04 11:04:00,"Quick - the Apple AirPods 2 drop to just $99 in fantastic deal at AmazonSnag these epic AirPods deals at Amazon today
",85
1160,2022-04-04 12:05:33,"Are You a Growth Investor? This 1 Stock Could Be the Perfect PickThe Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.
",85
1161,2022-04-04 12:57:52,"Investing Club: Here's our April rapid-fire update on all 33 stocks in Cramer's Charitable Trust portfolioAhead of our Monthly Meeting this Thursday, we are providing the Club with a quick refresher on all the holdings in the portfolio.
",42
1162,2022-04-04 14:10:55,"2023 Eclipse Cross To Feature Standard Super All-wheel Control; Mitsubishi Motors Announces Pricing And Specifications2023 Eclipse Cross To Feature Standard Super All-wheel Control; Mitsubishi Motors Announces Pricing And Specifications
",65
1163,2022-04-04 15:12:37,"‘Monopolies Must Go’: Tech Giants Feel Rivals’ Antitrust Wrath
",85
1164,2022-04-04 16:28:55,"Tech, megacap growth shares boost Wall St; Twitter surgesWall Street’s main indexes rose on Monday, boosted by megacap tech and growth stocks and a surge in Twitter after Elon Musk revealed his stake in the company,…
",78
1165,2022-04-04 18:29:34,"Your Evening Briefing: Outrage Builds Over Mass Killing of Ukrainians
",85
1166,2022-04-04 22:04:24,"SPDR ETF Report For Monday, April 5A review of the day's trading in various SPDR-ETF markets for the trading day.
",45
1167,2022-04-05 05:01:27,"iPhone 14 Pro Max leak shows what happens when the notch is droppedAn ideal future
",25
1168,2022-04-05 07:24:23,"Is Apple Stock a Buy Now?The California company has made plenty of shareholders wealthy. Could you be next?
",85
1169,2022-04-05 08:12:11,"RevoluGROUP Canada Inc. RevoluPAY Surpasses 30,000 Users with Up To 3654% Increase in TransactionsVancouver, BC, April  05, 2022  (GLOBE NEWSWIRE) —  RevoluGROUP Canada Inc. ( TSX -V:  REVO ) ,  (Frankfurt:  IJA2 ) (the “Company”) is pleased to announce…
",85
1170,2022-04-05 09:03:44,"Ted Lasso team to bring Harrison Ford to Apple TV Plus in new comedy ShrinkingHan Solo in his first recurring TV role
",85
1171,2022-04-05 09:25:48,"8 Dividend Increases Expected In April 2022Dividend increases are the name of the game. 2022 is shaping up much like 2021. Dividend growth stocks continue to announce strong dividend increases and help us grow our dividend income.
",25
1172,2022-04-05 10:23:02,"AOC's dual gas monitor arm is made for tidying your desk at 25% off, now $60 (First discount)Amazon is offering the AOC Dual Gas Strut Monitor Arm for $59.99 shipped. Normally $80, this 25% discount marks not only the first price drop that we’ve seen, but also a new all-time low. This mount supports up to two 27-inch displays with VESA 75×75 or 100×100 patterns, though if you have a display larger…
",78
1173,2022-04-05 11:51:43,"Improving Stock Chart Suggests Amazon Is Going HigherAmazon stock has reversed higher alongside the broader technology sector. Here's how to bank on further upside using AMZN stock options.
",75
1174,2022-04-05 12:12:35,"Apple says its Worldwide Developers Conference will remain all-onlineApple (AAPL) announced on Tuesday that its Worldwide Developers Conference, known as WWDC, would remain all-online, a format the tech giant has used for the past couple of years due to...
",35
1175,2022-04-05 12:50:44,"Is Trending Stock Apple Inc. (AAPL) a Buy Now?Zacks.com users have recently been watching Apple (AAPL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.
",78
1176,2022-04-05 13:27:42,"AVENTURA MALL EXPANDS DINING WITH SUGAR FACTORY, MOTEK AND CARROT EXPRESSAVENTURA MALL EXPANDS DINING WITH SUGAR FACTORY, MOTEK AND CARROT EXPRESS
",85
1177,2022-04-05 15:19:51,"rf IDEAS Supports FIDO2 for Seamless, Passwordless Authenticationrf IDEAS, a leading manufacturer of credential readers for authentication and logical access, is pleased to announce that select models of its WAVE ID
",25
1178,2022-04-05 16:32:47,"Apple WWDC 2022 starts June 6: iOS 16, macOS 13 and everything to expectEverything to know about Apple WWDC 2022
",20
1179,2022-04-05 17:32:52,"'Truth Be Told': Ana Ayora Joins Season 3 Of Apple TV+ Anthology SeriesEXCLUSIVE: Ana Ayora (Captain Marvel, In The Dark) has joined the cast of the Apple TV+ anthology series Truth Be Told in a recurring role. Descending into the world of true-crime podcasts, Truth B…
",78
1180,2022-04-05 20:54:44,"Apple's test of a new iOS subscription payment system is a huge step backAuto-renewing increased subscription fees might be coming to iOS
",85
1181,2022-04-06 01:40:40,"This iPhone camera tip makes sharing photos so much easierSharing photos from your iPhone is simple if you enable this setting
",20
1182,2022-04-06 05:55:02,"$37 Billion Digital Map Markets - Global Forecast to 2026 - ResearchAndMarkets.comThe 
",85
1183,2022-04-06 07:14:41,"Apple's latest 11-inch M1 iPad Pro packs Thunderbolt at up to $199 off on AmazonAmazon is currently offers Apple’s latest 11-inch M1 iPad Pro 512GB Wi-Fi for $999.99 shipped in Space Gray. Down from the usual $1,099 going rate, today’s offer is beating the previous price cut by $49 from earlier in the year and marking the best we’ve seen since November. You can also save up to $199 on other configurations, which are…
",78
1184,2022-04-06 07:56:30,"Apple ownership jumps to record high among fund managers, BofA saysFund managers increased their ownership of Apple (AAPL) to a record high, according to Bank of America's strategy data.Analyst Wamsi Mohan, who rates Apple buy with a $210 price...
",25
1185,2022-04-06 08:44:26,"Here are Wednesday's biggest analyst calls of the day: Caterpillar, Apple, Tesla, Rivian & moreHere are the biggest calls on Wall Street on Wednesday.
",42
1186,2022-04-06 09:34:08,"Piper Sandler Completes 43rd Semi-Annual Generation Z Survey of 7,100 U.S. TeensPiper Sandler Completes 43rd Semi-Annual Generation Z Survey of 7,100 U.S. Teens
",20
1187,2022-04-06 10:12:42,"Warren Buffett's Top StocksWhich stocks are in Warren Buffett's portfolio? Here is a full breakdown of Berkshire Hathaway and all its holdings.
",42
1188,2022-04-06 11:28:35,"Plex just became one of the best streaming apps — here's whyPlex's two new features make it a much bigger deal
",65
1189,2022-04-06 12:08:39,"The one date that all iPhone owners need to know: Apple confirms WWDC 22APPLE has confirmed when it will hold its latest WWDC presentation, which promises to reveal the latest features and redesigns coming to your iPhone, iPad, and MacBook later this year. It could also see some hotly-anticipated new hardware from the Californian company announced on-stage.
",75
