,date,news,score
302,2022-01-25 09:00:36,"Biden Formally Backs Right-to-Repair MovementPresident Biden has issued a statement of support for the right-to-repair movement. It's an important step for the nascent national movement.
",35
303,2022-01-25 09:37:38,"The 7 Best Cryptocurrencies to Buy on the January DipHere are seven top cryptocurrencies investors looking to put some risk capital to work in the crypto sector may want to consider.
",85
304,2022-01-25 10:37:08,"Apple's latest $10 or less movie sale discounts Iron Giant, Blade Runner, LEGO, more from $1With a new week now underway, the latest movie sale at iTunes has gone live as Apple is discounting a selection of popular titles to $10 or less. Entering in almost every genre, you’ll find everything from iconic sci-fi hits like Blade Runner 2049 and the Truman Show to favorites of the Iron Giant, Paddington 2, the…
",25
305,2022-01-25 11:03:48,"Which Is The Best FAANG Stock For 2022? Apple Takes The CrownTech stocks have come under significant pressure lately. That also includes the FAANG darlings. Read more to see which FAANG stock is the best buy in 2022.
",78
306,2022-01-25 11:47:38,"AMD's 6-core 12-thread Ryzen 5 5600X desktop CPU falls to Amazon low at $269Amazon is offering the AMD Ryzen 5 5600X 6-core Desktop Processor for $269 shipped. Today’s deal beats our last mention by $1 to mark a new low that we’ve tracked at Amazon, saving you over $25 from its normal going rate. This processor is arguably one of the best bang for your buck options when…
",45
307,2022-01-25 12:33:00,"Chromebook Adaptive Charging aims for big gains in battery lifeChrome OS is specifically designed to cater to users who mainly rely on online tools for getting most of the work done on their PCs. Because of this web-first approach, Chromebooks often suffice wi…
",25
308,2022-01-25 13:40:37,"First National Bank Sioux Falls Buys Amazon. ...GuruFocus Article or News written by insider and the topic is about: 
",78
309,2022-01-25 14:56:10,"TicWatch Pro 3 and E3 smartwatches will get Wear OS 3 support, on sale from $160The official Mobvoi Amazon storefront is now offering its TicWatch Pro 3 Smartwatch for $227.99 shipped when clipping the on-page coupon. Down from the usual $300 price tag, you’re looking at $72 in savings alongside the second-best price to date at $12 under our previous mention. As one of the more recent additions to the brand’s stable that…
",78
310,2022-01-25 15:42:47,"Sundance Deals On Verge Of Virtual Consummation? Searchlight In Lead For Emma Thompson Sexy Sundance Starrer 'Good Luck To You, Leo Grande'EXCLUSIVE: Searchlight Pictures has emerged as the favorite to acquire Good Luck To You, Leo Grande, the Sophie Hyde-directed drama that stars Emma Thompson as a widow who decides to seek out somet…
",78
311,2022-01-25 16:43:45,"The next iMac Pro could feature a monster twelve-core chip more powerful than the M1 MaxIs the M1 Ultra set for a debut in the next iMac Pro?
",78
312,2022-01-25 17:55:05,"Market Overview - January 2022As we go to press, U.S. equities have officially entered correction territory for the first time since the onset of the pandemic.
",85
313,2022-01-25 21:46:24,"Microsoft forecast spurs relief rally and shows top companies positioned to weather rising inflationMicrosoft is generating billions in cash from operations each quarter, and that could help it stand up to higher interest rates, one investor said.
",20
314,2022-01-26 03:58:25,"Lancement d'une application de messagerie prive sur xx network, le rseau dcentralis  rsistance quantiqueLa première application de messagerie à résistance quantique au monde, xx messenger, est lancée aujourd'hui sur le xx network. xx messenger permet aux
",85
315,2022-01-26 06:03:38,"The Worst Mistake Shiba Inu Investors Can Make Right NowThe popular meme token skyrocketed last year.
",85
316,2022-01-26 07:01:59,"Don't Expect Intel to Save the Economy
",85
317,2022-01-26 07:46:41,"Should Vanguard S&P 500 ETF (VOO) Be on Your Investing Radar?Style Box ETF report for VOO
",78
318,2022-01-26 08:29:45,"Bull Of The Day: Taiwan Semi (TSM)TSM represents the best parts of the semiconductor industry as its supports the fabrication of virtually all leading-edge chip innovators
",25
319,2022-01-26 09:07:39,"Identity and authentication in the metaverseJust as identity and authentication is pivotal to today's world, the metaverse will also require people to prove who they are. But how?
",85
320,2022-01-26 09:35:58,"OtterBox launches 20% off sitewide sale: iPhone 13 cases, MagSafe accessories, moreOtterBox is now launching a new flash sale today that’s taking 20% off nearly its entire collection of iPhone 13 cases, MagSafe accessories, and much more through the end of today. Shipping is free in orders over $70. Unlike previous sales which have focused on a specific product category, today’s covers just about everything while serving up…
",85
321,2022-01-26 10:43:57,"Tobii Dynavox partners with Tencent's Sogou to empower people with disabilities in ChinaTobii Dynavox partners with Tencent's Sogou to empower people with disabilities in China
",20
322,2022-01-26 11:43:25,"When Cathie Wood Loses, He Wins, and It All Started With a Tweet
",85
323,2022-01-26 12:30:54,"Apple's powerful iPad Pro drops to $999 at Amazon - the lowest price everSnag a $100 discount on Apple's 2021 12.9-inch iPad Pro
",20
324,2022-01-26 14:37:32,"Can Continued Services Growth Aid Apple's (AAPL) Q1 Earnings?Apple's (AAPL) first-quarter fiscal 2022 results are expected to reflect expanding Services business as well as solid Mac sales.
",20
325,2022-01-26 16:27:51,"Tested: JOBY GripTight MagSafe Mounts deliver essential iPhoneography upgradesThe new JOBY GripTight MagSafe Mount upgrades your photography setup with an iPhone 12 or 13-focused and versatile design.
",25
326,2022-01-26 17:40:16,"Resonant Capital Advisors, LLC Buys Marqeta Inc, Vanguard Tax-Exempt Bond ETF, iShares National ...GuruFocus Article or News written by insider and the topic is about: 
",78
327,2022-01-26 19:10:36,"Fix for critical Safari bug out now: iPhone, iPad and Mac users should update immediatelyPatches released for iOS, iPadOS, macOS and WatchOS
",10
328,2022-01-27 00:37:54,"Intel Alder Lake Core i9 is faster than Apple M1 Max, but there's a big catchIntel's Alder Lake Core i9 benchmarks include high power draw
",85
329,2022-01-27 03:58:31,"Apple Could Manufacture 4.8-Inch ""iPhone XE"" In India: ReportIf you think Apple has killed the iPhone SE, the iPhone with a smaller screen, the company could prove you wrong this year. A report by PC Tablet, an
",45
330,2022-01-27 04:51:32,"UK watchdog launches music streaming investigationBritain’s competition regulator has launched an investigation into the music streaming market to establish whether innovation is being stifled and if any…
",65
331,2022-01-27 06:03:04,"Apple working to turn iPhones into payment terminals, Bloomberg reportsApple (AAPL) is working t... AAPL, SQ
",85
332,2022-01-27 07:19:31,"Intel Wins Big As EU Court Scraps $1.2 Billion Antitrust Fine - ReportIntel (INTC) has won its battle against a $1.2 billion antitrust fine in Europe. Reuters reports that Europe’s second-highest court has sided with the chipmaker, re...
",20
333,2022-01-27 07:49:38,"Beats Studio Buds deliver ‘Hey Siri’ in a workout-ready design at $110Amazon currently offers the new Beats Studio Buds for $109.95 shipped in White. Normally fetching $149, you’re looking at 27% in savings alongside the second-best price to date. This is the best discount in over a month, as well. As some of the latest workout companions from Beats, the new Studio Buds launched last summer…
",78
334,2022-01-27 08:28:26,"Your iPhone may soon be able accept contactless payments directlySquare beware: report says Apple could soon turn your iPhone into a payment terminal
",85
335,2022-01-27 09:10:35,"The Surface Pro 8 just hit its Black Friday price at Walmart with this $200 off dealScore a powerful tablet for less in today's deals at Walmart
",40
336,2022-01-27 09:45:49,"How to enable the hidden trackpad on iPhone or iPadSee how to enable the hidden trackpad feature on your iPhone or iPad
",50
337,2022-01-27 10:13:52,"Perception Point Discovers a MacOS Zero-day Allowing Attackers to Bypass Apple's System Integrity ProtectionPerception Point Discovers a MacOS Zero-day Allowing Attackers to Bypass Apple's System Integrity Protection
",90
338,2022-01-27 11:07:44,"If Chipmakers Can Rebound, Watch for a Broader S&P 500 Recovery
",65
339,2022-01-27 11:46:17,"Meme mania: Is the party over for stocks like GameStop and AMC?The one-year anniversary of GameStop shares rocketing into the ozone is turning into a dud, with slumping stock prices giving so-called meme stock investors little to celebrate.
",85
340,2022-01-27 12:36:31,"Peloton: The Pandemic Popularity Is WaningGuruFocus Article or News written by Dilantha De Silva and the topic is about: The company is facing many challenges
",85
341,2022-01-27 13:40:06,"Relyea Zuckerberg Hanson LLC Buys Vanguard Value ETF, Apple Inc, iShares Core MSCI ...GuruFocus Article or News written by insider and the topic is about: 
",20
342,2022-01-27 14:14:24,"The Ratings Game: Apple’s payments threat to Square is ‘overblown,’ analysts sayShares of Square-parent Block Inc. are taking a hit Thursday amid fears of a new threat from Apple Inc., but at least one analyst says the concerns seem...
",35
343,2022-01-27 14:59:15,"Wall St reverses again, wiping out early gains in afternoon plungeNEW YORK — Wall Street gyrated on Thursday, with a broad rally reversing by mid-afternoon and the S&P 500 flirting with correction confirmation as investors…
",85
344,2022-01-27 15:45:45,"DISPLAY SOCIAL/INFINITE REALITY TO BRING EXPANSIVE NFT MARKETPLACE TO THE METAVERSEDisplay users will be able to mint, display, buy, sell and trade NFTs on their own; Further empowering creators with the ability to monetize their own content
",85
345,2022-01-27 16:39:19,"Apple soars after Q1 earnings top estimatesApple (AAPL) shares soared after the world&#39;s most valuable company posted first-quarter earnings that topped estimates.The Cupertino, California-based Apple said it...
",20
346,2022-01-27 17:05:51,"Today's Best Deals: Savings You Won't Want to MissWelcome to Deals of Note, where Gear Patrol captures all the best deals of the day. You can also follow all our deal posts in the Deals section.
",42
347,2022-01-27 17:29:27,"Apple Stock Climbs After Q1 Earnings Blow Past Estimates: What Investors Need To KnowApple, Inc. (NASDAQ: AAPL) reported strong holiday quarter results, with record operating metrics that came in ahead of the most optimistic forecasts. Despite supply chain...
",20
348,2022-01-27 17:57:23,"iPhone sales surge drives Apple to record results despite supply issuesApple shook off supply shortages that have curtailed production of iPhones and other popular devices to deliver its most profitable Christmas season yet.
",20
349,2022-01-27 18:16:53,"Baystate Business: A Clinical Trial (Radio)
",25
350,2022-01-27 19:12:34,"Asia-Pacific markets set to rise after volatile session on Wall StreetStocks continued to be volatile overnight on Wall Street as investors reacted to news from the Fed, the newest GDP figures and corporate earnings.
",75
351,2022-01-27 20:23:58,"Apple Inc. (AAPL) CEO Tim Cook on Q1 2022 Results - Earnings Call TranscriptApple Inc. (NASDAQ:AAPL) Q1 2022 Earnings Conference Call January 27, 2022 5:00 PM ET Company Participants Tejas Gala - Director, IR and Corporate Finance Tim Cook - CEO Luca Maestri - CFO...
",42
352,2022-01-27 21:34:39,"Asian stocks, U.S. futures regain footing after Fed rate shockAsian stocks recovered some of their steep losses from the previous session on Friday after U.S. markets limited further declines from hawkish U.S. Fed comments, supported by a firm economy and strong earnings at Apple Inc .
",25
353,2022-01-27 23:35:06,"Asian Stocks Up as Strong Apple Earnings Boost Sentiment, Volatility RemainsBy Gina Lee
",35
354,2022-01-28 01:57:28,"Apple: High-Quality Safety Stock For Volatile Times; Buy NowApple reported stellar F1Q22 results. Read more to see why AAPL is a safe-haven stock in these volatile times.
",20
355,2022-01-28 03:47:23,"Apple challenges Square by transforming iPhones into POS terminals - BloombergAs Apple (AAPL) reported a set of bumper earnings on Thursday, sending shares up 5% AH to $167, Bloomberg reported that the Cupertino-based tech giant was ""planning a new service that...
",78
356,2022-01-28 05:24:33,"Back To The Basics? Warren Buffett Overtakes Mark Zuckerberg In Wealth Again As Value Bets Shine Over The Growth StoryVeteran value investor and Berkshire Hathaway Inc (NYSE: BRK-A)(NYSE: BRK-B) CEO Warren Buffett’s net worth on Thursday shot past that of Meta Platforms Inc (NASDAQ: FB) CEO...
",45
357,2022-01-28 06:10:39,"Dollar Rides HighBreaking Down and Making Sense of the Global Capital Markets with Political Economist Marc Chandler
",78
358,2022-01-28 07:04:40,"What’s old is new again — the Dogs of the Dow are outperforming the stock marketGive it up for the Dogs of the Dow.
",75
359,2022-01-28 07:36:03,"5 New Gadgets to Have on Your Radar This WeekWe round up the best new tech gadgets announced this week, including Sony's $300 soundbar, Logitech's all-black mechanical keyboards and more.
",20
360,2022-01-28 08:04:30,"Futures fall as rate hike worries eclipse strong Apple resultsU.S. stock futures slipped on Friday and continued with its January rout, as the prospect of a series of interest rate hikes to tame inflation clouded stellar results from the world's largest company by market value, Apple Inc.
",85
361,2022-01-28 08:39:02,"Daimler CEO Eyes Tech Valuations as It Rebrandsto Mercedes
",75
362,2022-01-28 08:58:08,"Apple shares hold up to tech rout on strong results, metaverse teaseApple Inc shares rose nearly 3% on Friday after the iPhone maker reported blockbuster results and teased its metaverse ambitions, holding out against a rout in technology and growth stocks from the start of this year.
",25
363,2022-01-28 09:12:25,"7 new movies and shows to watch this weekend on Netflix, HBO Max, Apple and moreWhat to watch this weekend: The Afterparty, The Gilded Age, All of Us Are Dead and more
",25
364,2022-01-28 09:42:47,"Apple bucks tech rout to surge this morning on blockbuster earningsApple Inc shares rose nearly 3 per cent after the iPhone maker reported blockbuster results and teased its metaverse ambitions
",20
365,2022-01-28 10:15:28,"iOS 15.4 brings beans, bubbles, and dozens of other emoji to iPhonePlus lots of skin tones
",20
366,2022-01-28 10:44:02,"Tim Cook cites inflation risk after Apple overcomes supply chain fears in record quarterApple CEO Tim Cook at the November grand opening of anew Apple store in Los Angeles. In the company's latest earnings call for Q1, he predicted a lessening of supply chain problems.
",35
367,2022-01-28 11:13:29,"Check Out What Whales Are Doing With AAPLA whale with a lot of money to spend has taken a noticeably bullish stance on Apple. Looking at options history for Apple (NASDAQ:AAPL) we detected 132 strange trades.
",85
368,2022-01-28 11:39:40,": 35 AGs, DoJ, Microsoft agree with Epic: They say Apple blunts competitionThe filings sided with Epic Games Inc., maker of the popular Fortnite game, that is appealing a ruling in its antitrust lawsuit against Apple AAPL that...
",75
369,2022-01-28 12:10:20,"33 Stocks Moving In Friday's Mid-Day SessionGainers
",65
370,2022-01-28 12:56:17,"Microsoft’s Metaverse Move; Equal Tech Stock Risks? (Podcast)
",65
371,2022-01-28 13:27:24,"Why mobile game developers can’t afford to miss cross-platform opportunities (VB Live)VB Live Presented by Xsolla In this VB Live event, learn how developers of any size can not only sell their content directly to players, but expand into regions where credit cards are not the primary method of payment, lower their overhead, improve UA and discoverability and more. Register here for free. The mobile games market was […]
",78
372,2022-01-28 14:14:33,"Tech's Friday rally can't stop the skid: Nasdaq heads for first five-week losing streak since 2012Apple's uplifting results boosted the Nasdaq on Friday, but not enough to keep the index from dropping for a fifth straight week. 
",85
373,2022-01-28 15:04:15,"Strong U.S. earnings lift global equities amid inflation, geopolitical concernsWASHINGTON — Global equity markets eked out gains on Friday at the end of a tumultuous week dominated by concerns over the Federal Reserve’s monetary policy…
",65
374,2022-01-28 16:04:16,"Stocks Rebound On Apple And ECI Decline – OANDAApple Inc (NASDAQ:AAPL) delivered solid earnings results across the board with the exception of iPad revenue.
",20
375,2022-01-28 16:53:26,"Apple's stock racks up biggest one-day gain since July 2020Apple Inc’s shares rallied nearly 7% on Friday in its biggest one-day percentage jump in a year and a half after the iPhone maker reported blockbuster results…
",20
376,2022-01-28 17:34:11,"S&P 500 Rides Apple Rally Higher as Tech Fights BackBy Yasin Ebrahim
",72
377,2022-01-28 18:49:19,"Why Apple Stock Soared TodayDespite supply chain challenges, the tech colossus is enjoying broad-based growth.
",25
378,2022-01-29 05:51:24,"iPhone 13 Launched: Everything You Need To Know About The New iPhone 13Bigger cameras, brighter display, faster chip. The iPhone 13.
",20
379,2022-01-29 07:37:24,"Swipe Price Up 4.1% Over Last 7 Days (SXP)Swipe (CURRENCY:SXP) traded up 5.3% against the U.S. dollar during the 24-hour period ending at 7:00 AM E.T. on January 29th. In the last seven days, Swipe has traded 4.1% higher against the U.S. dollar. One Swipe coin can now be bought for about $1.36 or 0.00003601 BTC on major cryptocurrency exchanges. Swipe has a […]
",78
380,2022-01-29 10:08:31,"One ETF is betting on an unconventional group of stocks to battle climate changeCommon investments such as solar stocks aren't the only way to gain exposure to ESG investing, according to one JPMorgan ETF expert.
",35
381,2022-01-29 13:03:29,"Apple Watch 7 vs Apple Watch SE: big screen or big value smartwatch?Should you go for the big screen?
",50
382,2022-01-29 16:07:54,"Tech Roundup: Apple, Microsoft and Intel earnings give a look at big tech's business healthThe tech earnings season kicked into gear in full force this week, with a slate of bellwethers giving a look into the state of their businesses during the final three months of 2021.
",78
383,2022-01-30 01:50:18,"Dividend Champion, Contender, And Challenger Highlights: Week Of January 30A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies which changed their dividends. Companies with upcoming ex-dividend dates.
",25
384,2022-01-30 07:06:25,"Will the AirPods Pro 2 be as futuristic as the rumors suggest?Apple’s next set of wireless earbuds could be its most advanced yet
",85
385,2022-01-30 08:23:32,"Future AirPods could identify you by shape of your earsAirPods’ small security loophole could be closed with ear biometrics, patent application suggests
",20
386,2022-01-30 15:00:49,"ASX 200 morning report – ResMed shares in focusAustralian investors had some respite on Friday, as volatility disappeared and the S&P/ASX 200 (ASX: XJO) gained 2.2% to finish the week.
",35
387,2022-01-30 18:42:50,"Want to be a millionaire investor? Consider this Warren Buffett pickWhy not listen to one of the world's most renowned investors?
",20
388,2022-01-31 01:07:57,"2 popular ETFs for ASX investors to buy this weekHere's why VanEck Vectors Video Gaming and eSports ETF (ASX:ESPO) and this ETF could be top options for ASX investors...
",20
389,2022-01-31 03:33:54,"Watch Out for the Facial Recognition Overlords
",85
390,2022-01-31 05:33:23,"A Peek Into The Markets: US Stock Futures Mixed Following Friday's RallyPre-open movers
",65
391,2022-01-31 06:06:16,"AMC Stock Price: AMC Entertainment snaps losing streak as GameStop doc hits theatersNYSE: AMC finally managed to snap its losing streak by positing a positive session to close the week. Shares of AMC gained 3.75% and closed Friday’s s
",65
392,2022-01-31 06:53:35,"PureTech Founded Entity Gelesis to Launch Plenity National Media Campaign That Challenges Restrictive Dieting NormsPureTech Founded Entity Gelesis to Launch Plenity® National Media Campaign that Challenges Restrictive Dieting Norms
",65
393,2022-01-31 07:33:35,"PureTech Founded Entity Gelesis to Launch Plenity National Media Campaign That Challenges Restrictive Dieting NormsPureTech Founded Entity Gelesis to Launch Plenity® National Media Campaign that Challenges Restrictive Dieting Norms
",65
394,2022-01-31 08:22:22,"Water Ways Signs Largest Smart Irrigation Projects in Company's History Totaling CAD$6,700,000 With Recurring CustomerNOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR DISSEMINATION IN THE UNITED STATES
",78
395,2022-01-31 09:06:34,"The differences between OLED and QLED TVs explainedShopping for a new TV can be a bewildering affair with so many different choices on the market. Two of the most popular types of TVs are OLED and QLED TVs. Although they might appear to be similar …
",45
396,2022-01-31 10:02:04,"One Capital Management, LLC Buys PowerShares QQQ Trust Ser 1, Microsoft Corp, iShares Core ...GuruFocus Article or News written by insider and the topic is about: 
",85
397,2022-01-31 10:38:03,"Spotify shares rebound after Joe Rogan apology, Citigroup upgradeU.S. podcaster Joe Rogan apologized and pledged more balance on his show amid a backlash against COVID-19 misinformation on the streaming service that wiped…
",40
398,2022-01-31 11:06:19,"Equal-Weight Efficiencies in EQALWith technology and growth stocks struggling in the early part of 2022, investors are being treated to a case study in the advantages of equal-weight.
",35
399,2022-01-31 12:02:44,"Joe Rogan Shows We're Trapped in Spotify's Cage
",85
400,2022-01-31 12:53:38,"7 Reddit Stocks to Add to Your February Buy ListA year after Reddit’s meme trade frenzy, this month the following seven stocks will prove a profitable trade if history repeats itself.
",85
401,2022-01-31 13:44:30,"Microsoft Stock Is Set to Power Up With Earnings Beat MomentumThe MSFT stock rally kicked off by Q2 earnings could be the start of a larger recovery with Microsoft cloud services leading the way.
",20
402,2022-01-31 14:35:38,"Stocks rebound but head for worst January since 2016LONDON — Stocks staged a modest rebound on Monday as traders put aside concerns about inflation and the crisis in Ukraine to dip back in, but global equities…
",75
403,2022-01-31 16:00:44,"Logitech's Combo Touch Keyboard Folio for latest iPad Air falls to new low $160 (Save 20%)Amazon is currently offering the Logitech Combo Touch Keyboard Folio Case for latest iPad Air at $159.99 shipped. Normally fetching $200, you’re looking at a new all-time low of 20% off as well as only the second notable price cut yet at $10 under our previous. Logitech’s Combo Touch covers both the front and back…
",35
404,2022-01-31 17:38:32,"S&P 500 in Rally Mode as Tech Continues ComebackBy Yasin Ebrahim
",25
405,2022-01-31 18:22:34,"Joe Rogan Isn’t Spotify’s Only Podcast Problem
",85
406,2022-01-31 20:04:31,"Quick Charge Podcast: January 31, 2022Listen to a recap of the top stories of the day from Electrek. Quick Charge is available now on Apple Podcasts, Spotify, TuneIn and our RSS feed for Overcast and other podcast players. New episodes of Quick Charge are recorded Monday through Thursday and again on Saturday. Subscribe to our podcast in Apple Podcast or your favorite podcast player to guarantee […]
",42
407,2022-02-01 01:48:19,"Battered Indian Tech Stocks Popular With Retail Investors Recover, Following Similar Path Charted By US CounterpartsIndian tech stocks extended their rally on Tuesday following the strong gains overnight by their U.S. peers — including Tesla Inc. (NASDAQ: TSLA) and Apple Inc. (NASDAQ:...
",65
408,2022-02-01 05:37:25,"JPMorgan Sees Sharp Upside In Qualcomm, Thanks To Apple 
",25
409,2022-02-01 06:24:29,"Why These Analysts Think Spotify Will Be 'Just Fine' Despite Raging Joe Rogan ControversyLoup Funds analysts Gene Munster and Doug Clinton said Monday that Spotify Technology SA (NYSE: SPOT) is going to be “just fine” in the end despite the raging controversy over Joe Rogan and COVID-19 pandemic.
",35
410,2022-02-01 07:32:46,"DC investor buys Durham apartments for $56M, cites Apple, jobsHaven at Patterson Place
",65
411,2022-02-01 09:06:44,"Was Yesterday’s Rally The ‘Real Thing” Or Was Something Sneaky Afoot?The market came roaring out of the gate yesterday morning and didn’t look back.
",65
412,2022-02-01 09:52:26,"Anker’s new Soundcore Liberty 3 Pro ANC earbuds drop to $130 in several styles (Save $40)Anker’s official Amazon storefront is now offering its new Soundcore Liberty 3 Pro ANC Earbuds for $129.99 shipped when clipping the on-page coupon. Normally fetching $170, you’re looking at the second-best price to date at $40 off. Not only is this one of the first price cuts too, but also $20 below our previous mention.…
",45
413,2022-02-01 10:08:17,"Surfaceink Launches Innovation Lab for Consumer Electronic Product DevelopmentSurfaceink, a pioneering Silicon Valley engineering company, launched Pilothouse Innovation Labs for early stage proof-of-concept product development.
",65
414,2022-02-01 11:01:56,"Amazon Stock: A Buy Ahead Of High-Stakes EarningsAmazon reports holiday quarter results on Feb. 3. Read why this will be a high-stakes earnings season for AMZN and what investors should know.
",85
415,2022-02-01 11:53:47,"Apple Stock Has More Room to Run Beyond Latest Earnings BlockbusterAAPL stock popped nearly 7% after blockbuster Q1 earnings. Apple has even more momentum now as it prepares to launch new products in 2022.
",85
416,2022-02-01 12:49:04,"The Best Dolby Atmos Soundbars of 2022There are more soundbars that support Dolby Atmos and deliver a pretty epic home theater experience. These are the best of the best.
",20
417,2022-02-01 13:13:46,"5 Top Growth Stocks To Watch If Markets Continue Dropping In 2022 - We Like AppleThe steep market correction has caused palpable anxiety, especially for growth stocks. Read more to see the top 5 growth stocks to watch in 2022.
",30
418,2022-02-01 13:47:28,"Markets: European Close (02/01/2022)
",78
419,2022-02-01 14:42:45,"'CASIO MUSIC SPACE' APP ENHANCES ENJOYMENT OF PLAYING PIANO AND KEYBOARD THROUGH CONNECTED MOBILE DEVICESNew Platform Brings A Digital Musical Score, Music Teacher, Live Performance Simulator and More to Casio Piano and Keyboard Owners
",20
420,2022-02-01 16:03:40,"Jason Katims Series 'Dear Edward' Starring Connie Britton, Taylor Schilling & Colin O’Brien Gets Apple TV+ Order, Sets 'Friday Night Lights' ReunionConnie Britton (The White Lotus), Taylor Schilling (Pam and Tommy) and Colin O’Brien (Wonka) headline Dear Edward, a drama written and executive produced by Jason Katims, which has received a forma…
",78
421,2022-02-01 17:41:10,"Garrison Bradford & Associates Inc Buys argenx SE, Apple Inc, Brookfield Asset Management ...GuruFocus Article or News written by insider and the topic is about: 
",78
422,2022-02-01 18:42:16,"Alphabet Seeks More Investors in 20-for-1 Stock Split
",25
423,2022-02-01 21:03:27,"Were Hedge Funds Right About Apple Inc. (AAPL)?Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The 13F filings show the hedge funds’ and successful investors’ positions as of the end of the third quarter. You can find articles about an individual hedge fund’s trades on numerous financial […]
",78
424,2022-02-02 03:05:48,"Zuckerberg’s Plan to Overcome Washington’s Aversion toMetaverse
",85
425,2022-02-02 05:56:36,"My January 2022 27 Stock $369K Portfolio Starts Turning Towards Riskier Bets Amidst The General VolatilityStocks are one of the best ways to build wealth for retirement, and everyone should have the opportunity to share in the success of the best companies the world has to offer.
",85
426,2022-02-02 06:43:29,"5 Reasons why Device as a Service is the all-in-one solution for enterpriseDaaS is being fueled by the shift to distributed and hybrid work
",20
427,2022-02-02 08:05:58,"Apple Arcade February 2022 Update: Wylde Flowers Beyond The TreesTwo new titles join Apple's gaming service this week, both with a natural twist.
",20
428,2022-02-02 08:57:14,"Xsolla appoints Konstantin Golubitsky as CEOXsolla has appointed Konstantin Golubitsky as CEO to accelerate the company's growth as a payment and commerce provider for video games.
",65
429,2022-02-02 09:32:44,"Alphabet inches closer to $2 trln market value after blowout resultsGoogle-parent Alphabet Inc inched closer to joining peers Apple and Microsoft in the elite $2 trillion market valuation club as the search giant’s shares…
",75
430,2022-02-02 09:48:17,"Williams Financial, LLC Buys iShares Fallen Angels USD Bond ETF, iShares TIPS Bond ETF, ...GuruFocus Article or News written by insider and the topic is about: 
",85
431,2022-02-02 10:46:08,"5 VR Stocks That Could Soar as Oculus Usage GrowsIf you are looking for the next big thing, then investing in VR stocks is your best bet, as the emerging technology is still in its infancy.
",85
432,2022-02-02 12:03:41,"AirPods Pro 2: what we know about the rumored Apple earbudsWhen will the AirPods Pro 2 be released?
",75
433,2022-02-02 12:45:27,"How A Scammer Duped Apple Of $1M In iPhones, Was Caught In The ActA scammer who made a windfall by duping tech giant Apple, Inc. (NASDAQ: AAPL) has been sentenced to prison. 
",85
434,2022-02-02 13:41:00,"TrueWealth Advisors, LLC Buys Servisfirst Bancshares Inc, iShares Core U.S. ...GuruFocus Article or News written by insider and the topic is about: 
",78
435,2022-02-02 15:04:10,"Alphabet eyes $2 trillion value after blowout resultsGoogle parent company Alphabet Inc advanced nearer to joining peers Apple Inc and Microsoft Corp in the elite $2 trillion market valuation club on Wednesday as…
",85
436,2022-02-02 16:07:33,"'The Banks' Roxane Gay Adapting Graphic Novel As TV Series For New Regency & TKO StudiosEXCLUSIVE: New Regency and TKO Studios are developing a television series based on graphic novel The Banks, created by Roxane Gay and artist Ming Doyle. Gay is set to pen the adaptation, which stem…
",78
437,2022-02-02 16:42:38,"Qualcomm Gives Rosy Forecast as Smartphone Chip Sales Soar
",25
438,2022-02-02 17:39:44,"LWS Wealth Advisors, Inc. Buys iShares MSCI Emerging Markets ETF, Apple Inc, Invesco Optimum ...GuruFocus Article or News written by insider and the topic is about: 
",85
439,2022-02-02 18:58:47,"Meta shares plunge in after-hours trading on weaker than expected guidanceHere’s a look at five key takeaways from the earnings, in which the company broke out the financial performance of its 'Reality Labs' division for the first…
",85
440,2022-02-02 20:10:27,"Sharemarkets have roared back but that could change in an instantAfter last week’s brutal sell-off sharemarkets have bounced back strongly with investors seemingly concluding that, for now at least, central bankers are more talk than action.
",70
441,2022-02-02 23:28:27,"With Afterpay shares no longer listed, is WAAAX officially dead?With Afterpay's departure from the ASX boards, is the WAAAX shares acronym dead? Let's see what's been happening with WAAAX shares lately...
",85
442,2022-02-03 04:57:33,"S.Korea seeks improved compliance plans from Apple, Google on app store lawSouth Korea's telecommunications regulator wants better compliance plans from Apple Inc and Alphabet's Google before finalising rules for a law banning app store operators from forcing software developers to use their payments systems, officials said on Thursday.
",65
443,2022-02-03 06:07:23,"Meta's miss creates Big Tech divide: who's got the dataUh oh. Big Tech was cut in two on Wednesday, divided between companies that have great data and those that don't, after Facebook owner Meta Platforms Inc posted disastrous quarterly results, blaming privacy safeguards from Apple that made it tougher for advertisers.
",85
444,2022-02-03 06:40:38,"Wall Street futures fall after Facebook triggers tech sell-offU.S. stock index futures fell on Thursday, with Nasdaq futures down nearly 2%, as Facebook-owner Meta Platforms’ disappointing forecast triggered a slump in…
",85
445,2022-02-03 07:19:44,"Acreage Revamps House of Brands with Launch of Craft Brand Superflux and Expansion of The Botanist Product Line– Acreage’s new cannabis craft brand Superflux successfully launches in Illinois, Ohio and Massachusetts, reaching approximately 100 retailers in 3 months.
",85
