,date,price
2894,2023-01-12 12:15:00,132.554093072
2895,2023-01-12 12:16:00,132.618731776
2896,2023-01-12 12:17:00,132.638620608
2897,2023-01-12 12:18:00,132.7579536
2898,2023-01-12 12:19:00,132.728120352
2899,2023-01-12 12:20:00,132.728120352
2900,2023-01-12 12:21:00,132.837508928
2901,2023-01-12 12:22:00,132.827564512
2902,2023-01-12 12:23:00,132.927008672
2903,2023-01-12 12:24:00,132.946897504
2904,2023-01-12 12:25:00,133.016508416
2905,2023-01-12 12:26:00,132.936953088
2906,2023-01-12 12:27:00,132.95684192
2907,2023-01-12 12:28:00,133.110980368
2908,2023-01-12 12:29:00,133.245229984
2909,2023-01-12 12:30:00,133.265118816
2910,2023-01-12 12:31:00,133.285007648
2911,2023-01-12 12:32:00,133.20545232
2912,2023-01-12 12:33:00,133.225341152
2913,2023-01-12 12:34:00,133.2551744
2914,2023-01-12 12:35:00,133.344674144
2915,2023-01-12 12:36:00,133.394396224
2916,2023-01-12 12:37:00,133.374507392
2917,2023-01-12 12:38:00,133.459034928
2918,2023-01-12 12:39:00,133.444118304
2919,2023-01-12 12:40:00,133.35461856
2920,2023-01-12 12:41:00,133.235285568
2921,2023-01-12 12:42:00,133.2551744
2922,2023-01-12 12:43:00,133.20545232
2923,2023-01-12 12:44:00,133.135841408
2924,2023-01-12 12:45:00,133.20545232
2925,2023-01-12 12:46:00,133.294952064
2926,2023-01-12 12:47:00,133.334729728
2927,2023-01-12 12:48:00,133.30489648
2928,2023-01-12 12:49:00,133.275063232
2929,2023-01-12 12:50:00,133.135841408
2930,2023-01-12 12:51:00,133.2551744
2931,2023-01-12 12:52:00,133.215396736
2932,2023-01-12 12:53:00,133.165674656
2933,2023-01-12 12:54:00,133.2551744
2934,2023-01-12 12:55:00,133.135841408
2935,2023-01-12 12:56:00,133.145785824
2936,2023-01-12 12:57:00,133.1308692
2937,2023-01-12 12:58:00,133.101035952
2938,2023-01-12 12:59:00,133.026452832
2939,2023-01-12 13:00:00,132.976730752
2940,2023-01-12 13:01:00,133.036397248
2941,2023-01-12 13:02:00,132.887231008
2942,2023-01-12 13:03:00,133.05628608
2943,2023-01-12 13:04:00,133.10600816
2944,2023-01-12 13:05:00,133.10600816
2945,2023-01-12 13:06:00,133.076174912
2946,2023-01-12 13:07:00,133.165674656
2947,2023-01-12 13:08:00,132.986675168
2948,2023-01-12 13:09:00,132.877286592
2949,2023-01-12 13:10:00,132.85739776
2950,2023-01-12 13:11:00,132.837508928
2951,2023-01-12 13:12:00,132.738064768
2952,2023-01-12 13:13:00,132.80767568
2953,2023-01-12 13:14:00,133.006564
2954,2023-01-12 13:15:00,132.976730752
2955,2023-01-12 13:16:00,133.016508416
2956,2023-01-12 13:17:00,133.145785824
2957,2023-01-12 13:18:00,133.145785824
2958,2023-01-12 13:19:00,133.096063744
2959,2023-01-12 13:20:00,133.125896992
2960,2023-01-12 13:21:00,133.195507904
2961,2023-01-12 13:22:00,133.175619072
2962,2023-01-12 13:23:00,133.10600816
2963,2023-01-12 13:24:00,133.10600816
2964,2023-01-12 13:25:00,133.086119328
2965,2023-01-12 13:26:00,132.867342176
2966,2023-01-12 13:27:00,132.688342688
2967,2023-01-12 13:28:00,132.350232544
2968,2023-01-12 13:29:00,132.081733312
2969,2023-01-12 13:30:00,132.071788896
2970,2023-01-12 13:31:00,131.867928368
2971,2023-01-12 13:32:00,131.833122912
2972,2023-01-12 13:33:00,132.21101072
2973,2023-01-12 13:34:00,132.250788384
2974,2023-01-12 13:35:00,132.31045488
2975,2023-01-12 13:36:00,132.469565536
2976,2023-01-12 13:37:00,132.499398784
2977,2023-01-12 13:38:00,132.698287104
2978,2023-01-12 13:39:00,132.65850944
2979,2023-01-12 13:40:00,132.648565024
2980,2023-01-12 13:41:00,132.817620096
2981,2023-01-12 13:42:00,132.837508928
2982,2023-01-12 13:43:00,132.827564512
2983,2023-01-12 13:44:00,132.867342176
2984,2023-01-12 13:45:00,132.897175424
2985,2023-01-12 13:46:00,132.917064256
2986,2023-01-12 13:47:00,133.05628608
2987,2023-01-12 13:48:00,133.026452832
2988,2023-01-12 13:49:00,133.021480624
2989,2023-01-12 13:50:00,133.016508416
2990,2023-01-12 13:51:00,133.076174912
2991,2023-01-12 13:52:00,133.086119328
2992,2023-01-12 13:53:00,133.125896992
2993,2023-01-12 13:54:00,133.2551744
2994,2023-01-12 13:55:00,133.344674144
2995,2023-01-12 13:56:00,133.364562976
2996,2023-01-12 13:57:00,133.30489648
2997,2023-01-12 13:58:00,133.314840896
2998,2023-01-12 13:59:00,133.245229984
2999,2023-01-12 14:00:00,133.275063232
3000,2023-01-12 14:01:00,133.245229984
3001,2023-01-12 14:02:00,133.275063232
3002,2023-01-12 14:03:00,133.185563488
3003,2023-01-12 14:04:00,133.185563488
3004,2023-01-12 14:05:00,133.096063744
3005,2023-01-12 14:06:00,133.046341664
3006,2023-01-12 14:07:00,133.066230496
3007,2023-01-12 14:08:00,132.996619584
3008,2023-01-12 14:09:00,133.10600816
3009,2023-01-12 14:10:00,132.966786336
3010,2023-01-12 14:11:00,132.986675168
3011,2023-01-12 14:12:00,132.95684192
3012,2023-01-12 14:13:00,132.946897504
3013,2023-01-12 14:14:00,132.877286592
3014,2023-01-12 14:15:00,132.95684192
3015,2023-01-12 14:16:00,132.927008672
3016,2023-01-12 14:17:00,132.85739776
3017,2023-01-12 14:18:00,132.817620096
3018,2023-01-12 14:19:00,132.897175424
3019,2023-01-12 14:20:00,132.817620096
3020,2023-01-12 14:21:00,132.837508928
3021,2023-01-12 14:22:00,132.698287104
3022,2023-01-12 14:23:00,132.5093432
3023,2023-01-12 14:24:00,132.5093432
3024,2023-01-12 14:25:00,132.598842944
3025,2023-01-12 14:26:00,132.539176448
3026,2023-01-12 14:27:00,132.5093432
3027,2023-01-12 14:28:00,132.549120864
3028,2023-01-12 14:29:00,132.5093432
3029,2023-01-12 14:30:00,132.449676704
3030,2023-01-12 14:31:00,132.340288128
3031,2023-01-12 14:32:00,132.469565536
3032,2023-01-12 14:33:00,132.474537744
3033,2023-01-12 14:34:00,132.449676704
3034,2023-01-12 14:35:00,132.394982416
3035,2023-01-12 14:36:00,132.370121376
3036,2023-01-12 14:37:00,132.350232544
3037,2023-01-12 14:38:00,132.449676704
3038,2023-01-12 14:39:00,132.60878736
3039,2023-01-12 14:40:00,132.60878736
3040,2023-01-12 14:41:00,132.643592816
3041,2023-01-12 14:42:00,132.748009184
3042,2023-01-12 14:43:00,132.7490036256
3043,2023-01-12 14:44:00,132.628676192
3044,2023-01-12 14:45:00,132.628676192
3045,2023-01-12 14:46:00,132.728120352
3046,2023-01-12 14:47:00,132.718175936
3047,2023-01-12 14:48:00,132.767898016
3048,2023-01-12 14:49:00,132.688342688
3049,2023-01-12 14:50:00,132.698287104
3050,2023-01-12 14:51:00,132.618731776
3051,2023-01-12 14:52:00,132.469565536
3052,2023-01-12 14:53:00,132.320399296
3053,2023-01-12 14:54:00,132.479509952
3054,2023-01-12 14:55:00,132.429787872
3055,2023-01-12 14:56:00,132.399954624
3056,2023-01-12 14:57:00,132.45962112
3057,2023-01-12 14:58:00,132.399954624
3058,2023-01-12 14:59:00,132.549120864
3059,2023-01-12 15:00:00,132.613759568
3060,2023-01-12 15:01:00,132.529232032
3061,2023-01-12 15:02:00,132.45962112
3062,2023-01-12 15:03:00,132.529232032
3063,2023-01-12 15:04:00,132.648565024
3064,2023-01-12 15:05:00,132.628676192
3065,2023-01-12 15:06:00,132.60878736
3066,2023-01-12 15:07:00,132.549120864
3067,2023-01-12 15:08:00,132.588898528
3068,2023-01-12 15:09:00,132.519287616
3069,2023-01-12 15:10:00,132.36017696
3070,2023-01-12 15:11:00,132.290566048
3071,2023-01-12 15:12:00,132.2607328
3072,2023-01-12 15:13:00,132.340288128
3073,2023-01-12 15:14:00,132.280621632
3074,2023-01-12 15:15:00,132.240843968
3075,2023-01-12 15:16:00,132.141399808
3076,2023-01-12 15:17:00,132.126483184
3077,2023-01-12 15:18:00,132.270677216
3078,2023-01-12 15:19:00,132.330343712
3079,2023-01-12 15:20:00,132.21101072
3080,2023-01-12 15:21:00,132.2607328
3081,2023-01-12 15:22:00,132.429787872
3082,2023-01-12 15:23:00,132.469565536
3083,2023-01-12 15:24:00,132.45962112
3084,2023-01-12 15:25:00,132.539176448
3085,2023-01-12 15:26:00,132.504370992
3086,2023-01-12 15:27:00,132.578954112
3087,2023-01-12 15:28:00,132.588898528
3088,2023-01-12 15:29:00,132.454648912
3089,2023-01-12 15:30:00,132.449676704
3090,2023-01-12 15:31:00,132.469565536
3091,2023-01-12 15:32:00,132.618731776
3092,2023-01-12 15:33:00,132.618731776
3093,2023-01-12 15:34:00,132.653537232
3094,2023-01-12 15:35:00,132.588898528
3095,2023-01-12 15:36:00,132.519287616
3096,2023-01-12 15:37:00,132.45962112
3097,2023-01-12 15:38:00,132.454648912
3098,2023-01-12 15:39:00,132.474537744
3099,2023-01-12 15:40:00,132.489454368
3100,2023-01-12 15:41:00,132.519287616
3101,2023-01-12 15:42:00,132.613759568
3102,2023-01-12 15:43:00,132.55906528
3103,2023-01-12 15:44:00,132.350232544
3104,2023-01-12 15:45:00,132.390010208
3105,2023-01-12 15:46:00,132.201066304
3106,2023-01-12 15:47:00,132.230899552
3107,2023-01-12 15:48:00,132.091677728
3108,2023-01-12 15:49:00,132.191121888
3109,2023-01-12 15:50:00,132.2607328
3110,2023-01-12 15:51:00,132.399954624
3111,2023-01-12 15:52:00,132.499398784
3112,2023-01-12 15:53:00,132.380065792
3113,2023-01-12 15:54:00,132.419843456
3114,2023-01-12 15:55:00,132.390010208
3115,2023-01-12 15:56:00,132.519287616
3116,2023-01-12 15:57:00,132.519287616
3117,2023-01-12 15:58:00,132.668453856
3118,2023-01-12 15:59:00,132.723148144
3119,2023-01-12 16:00:00,132.668453856
3120,2023-01-13 09:31:00,130.948069888
3121,2023-01-13 09:32:00,131.306068864
3122,2023-01-13 09:33:00,131.037569632
3123,2023-01-13 09:34:00,131.296124448
3124,2023-01-13 09:35:00,131.669040048
3125,2023-01-13 09:36:00,131.833122912
3126,2023-01-13 09:37:00,131.758539792
3127,2023-01-13 09:38:00,131.773456416
3128,2023-01-13 09:39:00,131.634234592
3129,2023-01-13 09:40:00,131.763512
3130,2023-01-13 09:41:00,131.96240032
3131,2023-01-13 09:42:00,131.584512512
3132,2023-01-13 09:43:00,131.385624192
3133,2023-01-13 09:44:00,131.495012768
3134,2023-01-13 09:45:00,131.435346272
3135,2023-01-13 09:46:00,131.544734848
3136,2023-01-13 09:47:00,131.703845504
3137,2023-01-13 09:48:00,131.554679264
3138,2023-01-13 09:49:00,131.524846016
3139,2023-01-13 09:50:00,131.395568608
3140,2023-01-13 09:51:00,131.624290176
3141,2023-01-13 09:52:00,131.644179008
3142,2023-01-13 09:53:00,131.554679264
3143,2023-01-13 09:54:00,131.574568096
3144,2023-01-13 09:55:00,131.634234592
3145,2023-01-13 09:56:00,131.71378992
3146,2023-01-13 09:57:00,131.843067328
3147,2023-01-13 09:58:00,131.683956672
3148,2023-01-13 09:59:00,131.853011744
3149,2023-01-13 10:00:00,131.843067328
3150,2023-01-13 10:01:00,132.06184448
3151,2023-01-13 10:02:00,132.11156656
3152,2023-01-13 10:03:00,132.16128864
3153,2023-01-13 10:04:00,132.11156656
3154,2023-01-13 10:05:00,132.041955648
3155,2023-01-13 10:06:00,132.449676704
3156,2023-01-13 10:07:00,132.489454368
3157,2023-01-13 10:08:00,132.390010208
3158,2023-01-13 10:09:00,132.270677216
3159,2023-01-13 10:10:00,132.290566048
3160,2023-01-13 10:11:00,132.380065792
3161,2023-01-13 10:12:00,132.494426576
3162,2023-01-13 10:13:00,132.648565024
3163,2023-01-13 10:14:00,132.618731776
3164,2023-01-13 10:15:00,132.569009696
3165,2023-01-13 10:16:00,132.748009184
3166,2023-01-13 10:17:00,132.549120864
3167,2023-01-13 10:18:00,132.504370992
3168,2023-01-13 10:19:00,132.439732288
3169,2023-01-13 10:20:00,132.519287616
3170,2023-01-13 10:21:00,132.469565536
3171,2023-01-13 10:22:00,132.45962112
3172,2023-01-13 10:23:00,132.55906528
3173,2023-01-13 10:24:00,132.618731776
3174,2023-01-13 10:25:00,132.68337048
3175,2023-01-13 10:26:00,132.588898528
3176,2023-01-13 10:27:00,132.648565024
3177,2023-01-13 10:28:00,132.698287104
3178,2023-01-13 10:29:00,132.668453856
3179,2023-01-13 10:30:00,132.762925808
3180,2023-01-13 10:31:00,132.85739776
3181,2023-01-13 10:32:00,132.748009184
3182,2023-01-13 10:33:00,132.678398272
3183,2023-01-13 10:34:00,132.578954112
3184,2023-01-13 10:35:00,132.539176448
3185,2023-01-13 10:36:00,132.648565024
3186,2023-01-13 10:37:00,132.648565024
3187,2023-01-13 10:38:00,132.728120352
3188,2023-01-13 10:39:00,132.897175424
3189,2023-01-13 10:40:00,132.887231008
3190,2023-01-13 10:41:00,133.145785824
3191,2023-01-13 10:42:00,133.115952576
3192,2023-01-13 10:43:00,132.98170296
3193,2023-01-13 10:44:00,132.95684192
3194,2023-01-13 10:45:00,132.90711984
3195,2023-01-13 10:46:00,133.046341664
3196,2023-01-13 10:47:00,133.096063744
3197,2023-01-13 10:48:00,133.096063744
3198,2023-01-13 10:49:00,132.966786336
3199,2023-01-13 10:50:00,133.026452832
3200,2023-01-13 10:51:00,133.046341664
3201,2023-01-13 10:52:00,132.887231008
3202,2023-01-13 10:53:00,132.887231008
3203,2023-01-13 10:54:00,132.941925296
3204,2023-01-13 10:55:00,132.941925296
3205,2023-01-13 10:56:00,133.05628608
3206,2023-01-13 10:57:00,133.006564
3207,2023-01-13 10:58:00,133.135841408
3208,2023-01-13 10:59:00,132.95684192
3209,2023-01-13 11:00:00,133.006564
3210,2023-01-13 11:01:00,132.90711984
3211,2023-01-13 11:02:00,132.927008672
3212,2023-01-13 11:03:00,132.817620096
3213,2023-01-13 11:04:00,132.837508928
3214,2023-01-13 11:05:00,132.897175424
3215,2023-01-13 11:06:00,132.787786848
3216,2023-01-13 11:07:00,132.847453344
3217,2023-01-13 11:08:00,133.125896992
3218,2023-01-13 11:09:00,133.046341664
3219,2023-01-13 11:10:00,132.946897504
3220,2023-01-13 11:11:00,132.887231008
3221,2023-01-13 11:12:00,132.892203216
3222,2023-01-13 11:13:00,132.752981392
3223,2023-01-13 11:14:00,132.638620608
3224,2023-01-13 11:15:00,132.70823152
3225,2023-01-13 11:16:00,132.5093432
3226,2023-01-13 11:17:00,132.350232544
3227,2023-01-13 11:18:00,132.489454368
3228,2023-01-13 11:19:00,132.31045488
3229,2023-01-13 11:20:00,132.439732288
3230,2023-01-13 11:21:00,132.489454368
3231,2023-01-13 11:22:00,132.429787872
3232,2023-01-13 11:23:00,132.60878736
3233,2023-01-13 11:24:00,132.698287104
3234,2023-01-13 11:25:00,132.564037488
3235,2023-01-13 11:26:00,132.449676704
3236,2023-01-13 11:27:00,132.370121376
3237,2023-01-13 11:28:00,132.300510464
3238,2023-01-13 11:29:00,132.290566048
3239,2023-01-13 11:30:00,132.300510464
3240,2023-01-13 11:31:00,132.166260848
3241,2023-01-13 11:32:00,132.201066304
3242,2023-01-13 11:33:00,132.091677728
3243,2023-01-13 11:34:00,132.23587176
3244,2023-01-13 11:35:00,132.201066304
3245,2023-01-13 11:36:00,132.330343712
3246,2023-01-13 11:37:00,132.36017696
3247,2023-01-13 11:38:00,132.320399296
3248,2023-01-13 11:39:00,132.230899552
3249,2023-01-13 11:40:00,132.21101072
3250,2023-01-13 11:41:00,132.220955136
3251,2023-01-13 11:42:00,132.191121888
3252,2023-01-13 11:43:00,132.21101072
3253,2023-01-13 11:44:00,132.290566048
3254,2023-01-13 11:45:00,132.350232544
3255,2023-01-13 11:46:00,132.171233056
3256,2023-01-13 11:47:00,132.051900064
3257,2023-01-13 11:48:00,132.121510976
3258,2023-01-13 11:49:00,132.240843968
3259,2023-01-13 11:50:00,132.2607328
3260,2023-01-13 11:51:00,132.36017696
3261,2023-01-13 11:52:00,132.31045488
3262,2023-01-13 11:53:00,132.245816176
3263,2023-01-13 11:54:00,132.380065792
3264,2023-01-13 11:55:00,132.399954624
3265,2023-01-13 11:56:00,132.390010208
3266,2023-01-13 11:57:00,132.28559384
3267,2023-01-13 11:58:00,132.340288128
3268,2023-01-13 11:59:00,132.36017696
3269,2023-01-13 12:00:00,132.479509952
3270,2023-01-13 12:01:00,132.529232032
3271,2023-01-13 12:02:00,132.578954112
3272,2023-01-13 12:03:00,132.598842944
3273,2023-01-13 12:04:00,132.529232032
3274,2023-01-13 12:05:00,132.469565536
3275,2023-01-13 12:06:00,132.439732288
3276,2023-01-13 12:07:00,132.464593328
3277,2023-01-13 12:08:00,132.43476008
3278,2023-01-13 12:09:00,132.499398784
3279,2023-01-13 12:10:00,132.499398784
3280,2023-01-13 12:11:00,132.469565536
3281,2023-01-13 12:12:00,132.399954624
3282,2023-01-13 12:13:00,132.439732288
3283,2023-01-13 12:14:00,132.618731776
3284,2023-01-13 12:15:00,132.55906528
3285,2023-01-13 12:16:00,132.539176448
3286,2023-01-13 12:17:00,132.588898528
3287,2023-01-13 12:18:00,132.549120864
3288,2023-01-13 12:19:00,132.569009696
3289,2023-01-13 12:20:00,132.638620608
3290,2023-01-13 12:21:00,132.7579536
3291,2023-01-13 12:22:00,132.787786848
3292,2023-01-13 12:23:00,132.748009184
3293,2023-01-13 12:24:00,132.728120352
3294,2023-01-13 12:25:00,132.728120352
3295,2023-01-13 12:26:00,132.847453344
3296,2023-01-13 12:27:00,132.817620096
3297,2023-01-13 12:28:00,132.797731264
3298,2023-01-13 12:29:00,132.847453344
3299,2023-01-13 12:30:00,132.772870224
3300,2023-01-13 12:31:00,132.668453856
3301,2023-01-13 12:32:00,132.628676192
3302,2023-01-13 12:33:00,132.618731776
3303,2023-01-13 12:34:00,132.728120352
3304,2023-01-13 12:35:00,132.70823152
3305,2023-01-13 12:36:00,132.728120352
3306,2023-01-13 12:37:00,132.618731776
3307,2023-01-13 12:38:00,132.628676192
3308,2023-01-13 12:39:00,132.529232032
3309,2023-01-13 12:40:00,132.539176448
3310,2023-01-13 12:41:00,132.524259824
3311,2023-01-13 12:42:00,132.469565536
3312,2023-01-13 12:43:00,132.45962112
3313,2023-01-13 12:44:00,132.524259824
3314,2023-01-13 12:45:00,132.678398272
3315,2023-01-13 12:46:00,132.698287104
3316,2023-01-13 12:47:00,132.728120352
3317,2023-01-13 12:48:00,132.638620608
3318,2023-01-13 12:49:00,132.618731776
3319,2023-01-13 12:50:00,132.628676192
3320,2023-01-13 12:51:00,132.573981904
3321,2023-01-13 12:52:00,132.598842944
3322,2023-01-13 12:53:00,132.623703984
3323,2023-01-13 12:54:00,132.60878736
3324,2023-01-13 12:55:00,132.638620608
3325,2023-01-13 12:56:00,132.638620608
3326,2023-01-13 12:57:00,132.827564512
3327,2023-01-13 12:58:00,132.748009184
3328,2023-01-13 12:59:00,132.70823152
3329,2023-01-13 13:00:00,132.797731264
3330,2023-01-13 13:01:00,132.787786848
3331,2023-01-13 13:02:00,132.817620096
3332,2023-01-13 13:03:00,132.738064768
3333,2023-01-13 13:04:00,132.7579536
3334,2023-01-13 13:05:00,132.618731776
3335,2023-01-13 13:06:00,132.628676192
3336,2023-01-13 13:07:00,132.638620608
3337,2023-01-13 13:08:00,132.638620608
3338,2023-01-13 13:09:00,132.668453856
3339,2023-01-13 13:10:00,132.668453856
3340,2023-01-13 13:11:00,132.728120352
3341,2023-01-13 13:12:00,132.78281464
3342,2023-01-13 13:13:00,132.827564512
3343,2023-01-13 13:14:00,132.728120352
3344,2023-01-13 13:15:00,132.728120352
3345,2023-01-13 13:16:00,132.668453856
3346,2023-01-13 13:17:00,132.668453856
3347,2023-01-13 13:18:00,132.648565024
3348,2023-01-13 13:19:00,132.748009184
3349,2023-01-13 13:20:00,132.70823152
3350,2023-01-13 13:21:00,132.638620608
3351,2023-01-13 13:22:00,132.7579536
3352,2023-01-13 13:23:00,132.70823152
3353,2023-01-13 13:24:00,132.748009184
3354,2023-01-13 13:25:00,132.80767568
3355,2023-01-13 13:26:00,132.897175424
3356,2023-01-13 13:27:00,132.85739776
3357,2023-01-13 13:28:00,132.927008672
3358,2023-01-13 13:29:00,132.927008672
3359,2023-01-13 13:30:00,132.912092048
3360,2023-01-13 13:31:00,133.041369456
3361,2023-01-13 13:32:00,133.026452832
3362,2023-01-13 13:33:00,133.076174912
3363,2023-01-13 13:34:00,133.066230496
3364,2023-01-13 13:35:00,133.135841408
3365,2023-01-13 13:36:00,133.076174912
3366,2023-01-13 13:37:00,133.051313872
3367,2023-01-13 13:38:00,133.066230496
3368,2023-01-13 13:39:00,133.125896992
3369,2023-01-13 13:40:00,133.285007648
3370,2023-01-13 13:41:00,133.399368432
3371,2023-01-13 13:42:00,133.434173888
3372,2023-01-13 13:43:00,133.473951552
3373,2023-01-13 13:44:00,133.434173888
3374,2023-01-13 13:45:00,133.424229472
3375,2023-01-13 13:46:00,133.324785312
3376,2023-01-13 13:47:00,133.473951552
3377,2023-01-13 13:48:00,133.468979344
3378,2023-01-13 13:49:00,133.55350688
3379,2023-01-13 13:50:00,133.533618048
3380,2023-01-13 13:51:00,133.548534672
3381,2023-01-13 13:52:00,133.444118304
3382,2023-01-13 13:53:00,133.473951552
3383,2023-01-13 13:54:00,133.493840384
3384,2023-01-13 13:55:00,133.434173888
3385,2023-01-13 13:56:00,133.394396224
3386,2023-01-13 13:57:00,133.394396224
3387,2023-01-13 13:58:00,133.434173888
3388,2023-01-13 13:59:00,133.359590768
3389,2023-01-13 14:00:00,133.394396224
3390,2023-01-13 14:01:00,133.414285056
3391,2023-01-13 14:02:00,133.473951552
3392,2023-01-13 14:03:00,133.414285056
3393,2023-01-13 14:04:00,133.314840896
3394,2023-01-13 14:05:00,133.35461856
3395,2023-01-13 14:06:00,133.374507392
3396,2023-01-13 14:07:00,133.285007648
3397,2023-01-13 14:08:00,133.294952064
3398,2023-01-13 14:09:00,133.245229984
3399,2023-01-13 14:10:00,133.185563488
3400,2023-01-13 14:11:00,133.235285568
3401,2023-01-13 14:12:00,133.319813104
3402,2023-01-13 14:13:00,133.324785312
3403,2023-01-13 14:14:00,133.30489648
3404,2023-01-13 14:15:00,133.314840896
3405,2023-01-13 14:16:00,133.424229472
3406,2023-01-13 14:17:00,133.434173888
3407,2023-01-13 14:18:00,133.424229472
3408,2023-01-13 14:19:00,133.40434064
3409,2023-01-13 14:20:00,133.344674144
3410,2023-01-13 14:21:00,133.294952064
3411,2023-01-13 14:22:00,133.245229984
3412,2023-01-13 14:23:00,133.30489648
3413,2023-01-13 14:24:00,133.294952064
3414,2023-01-13 14:25:00,133.339701936
3415,2023-01-13 14:26:00,133.389424016
3416,2023-01-13 14:27:00,133.434173888
3417,2023-01-13 14:28:00,133.45406272
3418,2023-01-13 14:29:00,133.513729216
3419,2023-01-13 14:30:00,133.5037848
3420,2023-01-13 14:31:00,133.588312336
3421,2023-01-13 14:32:00,133.633062208
3422,2023-01-13 14:33:00,133.563451296
3423,2023-01-13 14:34:00,133.483895968
3424,2023-01-13 14:35:00,133.5037848
3425,2023-01-13 14:36:00,133.464007136
3426,2023-01-13 14:37:00,133.384451808
3427,2023-01-13 14:38:00,133.45406272
3428,2023-01-13 14:39:00,133.513729216
3429,2023-01-13 14:40:00,133.543562464
3430,2023-01-13 14:41:00,133.483895968
3431,2023-01-13 14:42:00,133.419257264
3432,2023-01-13 14:43:00,133.40434064
3433,2023-01-13 14:44:00,133.434173888
3434,2023-01-13 14:45:00,133.394396224
3435,2023-01-13 14:46:00,133.394396224
3436,2023-01-13 14:47:00,133.409312848
3437,2023-01-13 14:48:00,133.434173888
3438,2023-01-13 14:49:00,133.483895968
3439,2023-01-13 14:50:00,133.414285056
3440,2023-01-13 14:51:00,133.334729728
3441,2023-01-13 14:52:00,133.334729728
3442,2023-01-13 14:53:00,133.394396224
3443,2023-01-13 14:54:00,133.384451808
3444,2023-01-13 14:55:00,133.35461856
3445,2023-01-13 14:56:00,133.42920168
3446,2023-01-13 14:57:00,133.424229472
3447,2023-01-13 14:58:00,133.414285056
3448,2023-01-13 14:59:00,133.40434064
3449,2023-01-13 15:00:00,133.394396224
3450,2023-01-13 15:01:00,133.394396224
3451,2023-01-13 15:02:00,133.384451808
3452,2023-01-13 15:03:00,133.424229472
3453,2023-01-13 15:04:00,133.45406272
3454,2023-01-13 15:05:00,133.47892376
3455,2023-01-13 15:06:00,133.384451808
3456,2023-01-13 15:07:00,133.364562976
3457,2023-01-13 15:08:00,133.369535184
3458,2023-01-13 15:09:00,133.414285056
3459,2023-01-13 15:10:00,133.493840384
3460,2023-01-13 15:11:00,133.563451296
3461,2023-01-13 15:12:00,133.459034928
3462,2023-01-13 15:13:00,133.543562464
3463,2023-01-13 15:14:00,133.533618048
3464,2023-01-13 15:15:00,133.543562464
3465,2023-01-13 15:16:00,133.558479088
3466,2023-01-13 15:17:00,133.583340128
3467,2023-01-13 15:18:00,133.583340128
3468,2023-01-13 15:19:00,133.633062208
3469,2023-01-13 15:20:00,133.62809
3470,2023-01-13 15:21:00,133.662895456
3471,2023-01-13 15:22:00,133.722561952
3472,2023-01-13 15:23:00,133.722561952
3473,2023-01-13 15:24:00,133.672839872
3474,2023-01-13 15:25:00,133.682784288
3475,2023-01-13 15:26:00,133.742450784
3476,2023-01-13 15:27:00,133.787200656
3477,2023-01-13 15:28:00,133.722561952
3478,2023-01-13 15:29:00,133.742450784
3479,2023-01-13 15:30:00,133.85183936
3480,2023-01-13 15:31:00,133.812061696
3481,2023-01-13 15:32:00,133.861783776
3482,2023-01-13 15:33:00,133.846867152
3483,2023-01-13 15:34:00,133.891617024
3484,2023-01-13 15:35:00,133.881672608
3485,2023-01-13 15:36:00,133.971172352
3486,2023-01-13 15:37:00,134.015922224
3487,2023-01-13 15:38:00,134.010950016
3488,2023-01-13 15:39:00,134.030838848
3489,2023-01-13 15:40:00,134.120338592
3490,2023-01-13 15:41:00,134.085533136
3491,2023-01-13 15:42:00,134.07558872
3492,2023-01-13 15:43:00,134.065644304
3493,2023-01-13 15:44:00,134.080560928
3494,2023-01-13 15:45:00,134.07558872
3495,2023-01-13 15:46:00,133.971172352
3496,2023-01-13 15:47:00,133.921450272
3497,2023-01-13 15:48:00,133.85183936
3498,2023-01-13 15:49:00,133.822006112
3499,2023-01-13 15:50:00,133.921450272
3500,2023-01-13 15:51:00,133.80211728
3501,2023-01-13 15:52:00,133.80211728
3502,2023-01-13 15:53:00,133.812061696
3503,2023-01-13 15:54:00,133.762339616
3504,2023-01-13 15:55:00,133.831950528
3505,2023-01-13 15:56:00,133.961227936
3506,2023-01-13 15:57:00,133.956255728
3507,2023-01-13 15:58:00,134.02586664
3508,2023-01-13 15:59:00,133.991061184
3509,2023-01-13 16:00:00,134.010950016
3510,2023-01-17 09:31:00,133.85183936
3511,2023-01-17 09:32:00,134.110394176
3512,2023-01-17 09:33:00,134.239671584
3513,2023-01-17 09:34:00,134.194921712
3514,2023-01-17 09:35:00,134.438559904
3515,2023-01-17 09:36:00,134.44850432
3516,2023-01-17 09:37:00,134.329171328
3517,2023-01-17 09:38:00,134.229727168
3518,2023-01-17 09:39:00,133.782228448
3519,2023-01-17 09:40:00,133.871728192
3520,2023-01-17 09:41:00,133.7523952
3521,2023-01-17 09:42:00,134.160116256
3522,2023-01-17 09:43:00,134.160116256
3523,2023-01-17 09:44:00,134.209838336
3524,2023-01-17 09:45:00,134.120338592
3525,2023-01-17 09:46:00,134.29933808
3526,2023-01-17 09:47:00,134.54794848
3527,2023-01-17 09:48:00,134.468393152
3528,2023-01-17 09:49:00,134.667281472
3529,2023-01-17 09:50:00,134.57280952
