,date,news,score
474,2022-02-11 09:36:47,"Thinking about trading options or stock in HubSpot, Block, Apple, Zendesk, or Novavax?Thinking about trading options or stock in HubSpot, Block, Apple, Zendesk, or Novavax?
",1
475,2022-02-11 10:13:58,"Apple Inc. (NASDAQ:AAPL) Shares Acquired by Nan Shan Life Insurance Co. Ltd.Nan Shan Life Insurance Co. Ltd. increased its stake in Apple Inc. (NASDAQ:AAPL) by 113.7% in the third quarter, according to the company in its most recent disclosure with the SEC. The institutional investor owned 623,607 shares of the iPhone maker’s stock after buying an additional 331,765 shares during the quarter. Apple comprises 1.5% of […]
",1
476,2022-02-11 11:17:30,"The DeanBeat: Antitrust fears prompt a change in platform behaviorGamesBeat Summit 2022 returns with its largest event for leaders in gaming on April 26-28th. Reserve your spot here! In the antitrust lawsuit between Epic Games and Apple, we were constantly reminded of the fundamental weakness of Epic’s case and the flaw in antitrust laws. Antitrust law is supposed to protect consumers from monopolistic company behavior, […]
",-1
477,2022-02-11 12:26:42,"Weekend reads: Inflation fear and opportunities for investorsAlso, retirement locations, TikTok, a bitcoin stock pick and how to set up a trust.
",1
478,2022-02-11 13:53:47,"Never Microwave Your Coffee Again Thanks to This Discounted Smart MugThe Ember Mug 2 can keep your coffee hot for 80 minutes by itself, or all day with the electric coaster.
",1
479,2022-02-11 15:11:25,"Wall St Week Ahead-Crypto investors face more uncertainty after rocky start to 2022NEW YORK — Investors are bracing for more gyrations in bitcoin and other cryptocurrencies, as worries over a hawkish Federal Reserve threaten to squelch risk…
",-1
480,2022-02-11 16:50:21,"Power On: Apple's New Releases
",1
481,2022-02-11 19:27:48,"Apple raises pay of many U.S. retail employees - Bloomberg NewsApple Inc is raising the pay of many U.S. retail employees effective this month, Bloomberg News reported on Friday.
",1
482,2022-02-12 07:32:18,"Zacks Investment Management Boosts Stock Holdings in Apple Inc. (NASDAQ:AAPL)Zacks Investment Management increased its holdings in shares of Apple Inc. (NASDAQ:AAPL) by 5.9% during the 3rd quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 1,036,517 shares of the iPhone maker’s stock after acquiring an additional 57,727 shares during the period. Apple makes […]
",1
483,2022-02-12 11:21:36,"Best of 9to5Toys: Galaxy S22 sees pre-order discount, 11-inch M1 iPad Pro $149 off, DJI Action 2 from $359, moreIn this week’s Best of 9to5Toys: Samsung’s Galaxy S22 lineup is on sale, 11-inch M1 iPad Pro on sale for the first time in months, DJI Action 2 sees first discount, and much more… Announced this week, Samsung updated its lineup of flagship smartphones with the Galaxy S22 series. There are three phones in this lineup,…
",1
484,2022-02-12 16:21:25,"Can ASX investors learn from how Warren Buffett is responding to the market downturn?Warren Buffett, chair and CEO of Berkshire Hathaway Inc. (NYSE: BRK.A)(NYSE: BRK.B) has been busy over the past 2 years...
",1
485,2022-02-13 06:06:28,"How to use Universal ControlIt was worth the wait
",0
486,2022-02-13 09:54:20,"Apple Inc. (NASDAQ:AAPL) Holdings Cut by Gotham Asset Management LLCGotham Asset Management LLC cut its position in Apple Inc. (NASDAQ:AAPL) by 4.1% during the 3rd quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 264,561 shares of the iPhone maker’s stock after selling 11,212 shares during the quarter. Apple comprises 1.5% of Gotham Asset […]
",-1
487,2022-02-13 13:24:28,"Swipe (SXP) 24 Hour Volume Hits $42.69 MillionSwipe (CURRENCY:SXP) traded 2.4% lower against the US dollar during the one day period ending at 12:00 PM E.T. on February 13th. One Swipe coin can now be purchased for approximately $1.36 or 0.00003209 BTC on major exchanges. Swipe has a total market cap of $262.86 million and $42.69 million worth of Swipe was traded […]
",-1
488,2022-02-14 01:09:40,"In relief for retailers, Vietnam won't close factories amid COVID surgeVietnamese factories making everything from shoes to smartphones are expected to continue production despite record COVID-19 infections, reversing a policy of sweeping lockdowns last year that hobbled global supply chains for Western retailers.
",1
489,2022-02-14 04:27:30,"Inflation And War Talk... Sawing Sawdust AgainThe current price spike comes from a different source - supply chain disruptions caused by the pandemic that are still unresolved. Should inflation really be making us and the market crazy?
",0
490,2022-02-14 06:21:40,"2022 BMW 4 Series Review | The buffet of BMWsOur review of the 2022 BMW 4 Series, including details on the Coupe, Convertible, Gran Coupe, 430i and M440i.
",0
491,2022-02-14 07:46:43,"Inflation May Raise Corporate America's Profits: 5 Top PicksWe have narrowed our search to five U.S. corporate giants that have given strong guidance for 2022. These are: AAPL, TSLA, XOM, COP and AMD. 
",1
492,2022-02-14 08:43:39,"Here are Monday's biggest analyst calls of the day: Tesla, Tyson, Netflix, Walmart, Apple & moreHere are the biggest calls on Wall Street on Monday.
",1
493,2022-02-14 09:35:35,"Apple to Update AirTags to Help Ward Off Stalking, Car TheftApple might have been caught off-guard by the novel ways in which people have been hacking its AirTags, but the company is now starting to fight back.
",1
494,2022-02-14 10:31:25,"Apple Racks Up More Fines in Dutch Fight Over Dating-App Payments
",-1
495,2022-02-14 12:01:05,"Deal on EU tech rules possible by June, key lawmaker saysBRUSSELS — European Union lawmakers and countries could reach a deal by the end of June on proposed tech rules forcing online platforms to better police the…
",1
496,2022-02-14 13:12:00,"DXC to Manage University of Newcastle's Core Campus AppDXC Technology (DXC) to manage the University of Newcastle's core campus application, Oracle's PeopleSoft Campus Solutions while enabling the university to deliver high-quality digital education.
",1
497,2022-02-14 14:22:04,"7 Top Stocks for February Ready for V-Shaped BounceGet these oversold stocks with strong fundamentals before momentum carries them up to new highs. They're all ready to bounce back.
",1
498,2022-02-14 18:13:54,"3 things the doubters could be missing about Block sharesBlock (NYSE: SQ) has tumbled almost 60% from its highs, but does that make it a great buying opportunity for investors?
",1
499,2022-02-14 20:41:33,"Portfolio Solutions, LLC Buys VANGUARD BD IDX FD, Vanguard Total International Bond ETF, TE ...GuruFocus Article or News written by GuruFocusNews and the topic is about: 
",0
500,2022-02-23 15:06:11,"FC Advisory LLC Acquires 128 Shares of Apple Inc. (NASDAQ:AAPL)FC Advisory LLC boosted its holdings in Apple Inc. (NASDAQ:AAPL – Get Rating) by 1.2% during the 4th quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 10,505 shares of the iPhone maker’s stock after acquiring an additional 128 shares during the quarter. Apple accounts for approximately […]
",1
501,2022-02-23 15:57:32,"A Solana NFT Vending Machine Gives SOL Crypto Fans Unique OpportunityAn NFT exchange is giving investors the opportunity to obtain Solana NFTs through a vending machine. Here's what it means for SOL crypto.
",1
502,2022-02-23 17:35:31,"Best refurbished Apple Watch deals in February 2022Save on today's best refurbished Apple Watch deals
",1
503,2022-02-23 20:08:33,"Don’t Judge Us on Our Fines, Meta’s EU Data Watchdog Pleads
",0
504,2022-02-24 01:14:30,"Location tracking company shares crash as stalking fears weigh on sectorLife360 lost 30 per cent of its value on the ASX after costs spiked and its CEO flagged privacy concerns about a competing Apple product.
",-1
505,2022-02-24 04:08:58,"Better Call Saul season 5's Netflix wait continues to frustrateHow long will it take for Netflix to get Jimmy McGill's previous season?
",0
506,2022-02-24 06:05:12,"Apple's Al Maryah Island store in Abu Dhabi opens to customers on FridayThis is Apple's fourth official store in the UAE
",1
507,2022-02-24 07:24:31,"Tech stocks hit hard as Russia invades UkraineTech stocks fell sharply in premarket on Thursday, as the ramifications of Russia's invasion of Ukraine were being felt far and wide.Mega-cap tech stocks like Apple (AAPL),...
",-1
508,2022-02-24 08:31:33,"What Will Apple Stock Be Worth In 2025? What Investors Should ConsiderI expect Apple to witness accelerating revenue growth and higher gross margins in 2025. Read more to find out where AAPL stock will be by 2025.
",1
509,2022-02-24 09:36:17,"A Special Type Of Stock That Can “Outrun” Sell-OffsConsider how one of my favorite businesses—data disruptor Datadog Inc (NASDAQ:DDOG)—stacks up against overhyped e-signature company Docusign Inc (NASDAQ:DOCU).
",1
510,2022-02-24 10:35:46,"STARZPLAY records fivefold growth in monthly subscriber base driven by its exciting sports contentSTARZPLAY records fivefold growth in monthly subscriber base driven by its exciting sports content
",1
511,2022-02-24 11:05:36,"Apple released iOS 15.3.1 - could we see the iOS 15.4 update arrive soon?It's bug fixes, but important ones
",1
512,2022-02-24 11:57:37,"Face ID broke on my iPhone — but Apple could make it easier to fix very soonApple could soon offer TrueDepth Camera fixes without replacing an entire iPhone
",1
513,2022-02-24 12:45:12,"Would Apple, Amazon and others go through with their billion-dollar-plus new campuses? Not sure anymore.Amazon campus in Seattle
",0
514,2022-02-24 15:05:36,"Swallow your fear and prepare for a ‘relief rally,’ says analyst, as Russia invasion in Ukraine sparks stock-market maelstromThere's plenty of investor fear out there these days, but here's what investors are getting wrong about it, and how they can make it work for them, says U.S....
",-1
515,2022-02-24 16:11:25,"Early Money: San Francisco-based mobile gaming startup raises $40 million in Series A fundingManeet Khaira is the founder and CEO of Backbone, which raised $40 million in Series A funding this week.
",1
516,2022-02-24 17:30:19,"ClassLink Announces 24/7 Support, Advanced MFA, and Improved RosteringClassLink Announces 24/7 Support, Advanced MFA, and Improved Rostering
",1
517,2022-02-24 23:54:02,"Taiwan to join 'democratic countries' in sanctions on RussiaTAIPEI — Taiwan will join “democratic countries” in putting sanctions on Russia over the invasion of Ukraine, the government said on Friday, with the world’s…
",1
518,2022-02-25 04:20:08,"Taiwan to join 'democratic countries' in sanctions on RussiaTAIPEI — Taiwan will join “democratic countries” in imposing sanctions on Russia over the invasion of Ukraine, the government said on Friday, with the world’s…
",1
519,2022-02-25 07:31:32,"Save up to $829 on refurb iPhone 11/Pro/Max at Woot starting from $350, today onlyToday only, Woot is discounting all three of Apple’s unlocked iPhone 11 series smartphones in certified refurbished condition. Free shipping is available for Prime members and a $6 fee applies otherwise. Headlining is the iPhone 11 Pro in several styles starting at $399.99 for the 64GB capacity. Down from the original $999 price tag, this…
",1
520,2022-02-25 08:23:28,"China’s Tencent Unveils Goal to Run on 100% Green Energy by 2030Tencent isn’t alone among Chinese tech firms in planning out a cleaner future - Alibaba and Baidu have similar goals.
",1
521,2022-02-25 09:44:20,"CompuCom Named Leader in ISG’s The Future of Work – Services and Solutions ReportAs the definition of the workplace evolves, companies like CompuCom, a leading managed services provider, redefine the employee work and technology ex
",1
522,2022-02-25 11:41:38,"The best Samsung Galaxy Tab S8 deal includes a free $50 Amazon gift cardDon't miss this killer Samsung Galaxy Tab S8 deal
",1
523,2022-02-25 13:02:43,"How to remove apps from Apple WatchThe trick to cleaning up your smartwatch
",0
524,2022-02-25 13:52:55,"AboutTom’s Guide upgrades your life by helping you decide what products to buy, showing you how to get the most out of them and solving problems as they arise
",0
525,2022-02-25 16:27:23,"Tech Sanctions Won’t Sting Russia for a While
",0
526,2022-02-26 01:07:32,"I canceled Netflix — but I'm coming back for this showHere's why I'm coming back to the big red streaming machine
",1
527,2022-02-26 08:51:08,"Warren Buffett in annual letter calls Apple one of 'Four Giants' driving the conglomerate's valueIn his annual letter to Berkshire shareholders on Saturday, Buffett called Tim Cook's Apple his ""runner-up Giant"" next to the cluster of insurers.
",1
528,2022-02-26 11:28:36,"3 Stocks You Can Keep ForeverLooking for companies that you can simply buy and forget? Here are three that fit the bill.
",1
529,2022-02-26 15:29:45,"Buffett Laments Lack of Good Investments Even As Berkshire Hathaway Reports Record Income In 2021Warren Buffett's Berkshire Hathaway Inc (NYSE: BRK) on Saturday announced its fourth-quarter earnings. 
",1
530,2022-02-26 18:31:05,"5 Highlights Of Berkshire Hathaway’s 2021 Annual ReportBerkshire Hathaway recently posted its Annual Report for 2021. Let's take a look and reflect on these five highlights of the report.
",0
531,2022-02-27 03:41:51,"Screen Actors Guild Awards to Offer Oscars Preview
",1
532,2022-02-27 09:11:29,"China's Huawei launches a rival to the Amazon Kindle in bid to revive struggling consumer businessHuawei launched a slew of products as the Chinese giant looks to inject life into its consumer business that has been hurt by U.S. sanctions.
",1
533,2022-02-27 10:39:22,"Will Facebook, Amazon, Apple, Netflix Or Google Stock Grow The Most By 2023?Every week, Benzinga conducts a survey to collect sentiment on what traders are most excited about, interested in or thinking about as they manage and build their personal...
",1
534,2022-02-27 13:07:17,"Samsung's new laptops could be the perfect companion to the Galaxy S22 UltraThe Galaxy Book 2 Pro and 2 Pro 360 are here
",1
535,2022-02-27 18:44:23,"Sinclair Spent $10 Billion on Sports Networks. Now it Wants to Stream.
",1
536,2022-02-27 21:48:28,"Bluehole Publishes an Article on the World’s Thinnest Ceramic Coil Vape Pod Solution, FEELM AirChina’s leading vaping media, Bluehole New Consumption, today publishes an article on the world’s thinnest ceramic coil vape pod solution, FEELM Air. 
",1
537,2022-02-28 00:44:50,"Apple To Embrace 'No Notch' Design In The iPhones By 2023According to Ross Young, Apple won't be quitting the notch or punch hole cutouts until the iPhone 15 series and the year 2023.
",1
538,2022-02-28 05:10:31,"The 2022 Land Rover Range Rover: The original opulent off-roader ups its gameIt's got luxury, and the price that comes with it. But the new Range Rover has a simple, elegant design and definite off-road abilities.
",1
539,2022-02-28 07:01:57,"Packer & Co. December 2021 ReportThe Investigator Trust returned 13% in 2021, largely due to strong performances by our energy shares. Click here to read the full fund letter.
",1
540,2022-02-28 07:49:05,"All the Ways Google Is Coming Under Fire Over Privacy: QuickTake
",0
541,2022-02-28 08:24:25,"Frankford Candy and Kellogg's Team Up to Create New Easter Rice Krispies and Apple Jacks™ TreatsThe new Rice Krispies® Milk Chocolate Rabbit, Apple Jacks™ White Candy Rabbit and Rice Krispies® Milk Chocolate Eggs are perfect additions to Easter baskets
",1
542,2022-02-28 09:05:13,"Jim Cramer Likes These 10 StocksIn this article, we will discuss some stocks which received bullish comments from Jim Cramer recently. You can skip the discussion on Jim Cramer’s outlook on the economy amid the current geopolitical situation and directly go to Jim Cramer Likes These 5 Stocks. CNBC’s Jim Cramer believes the Russian invasion of Ukraine presents a buying […]
",1
543,2022-02-28 09:45:59,"Dutch regulator issues sixth $5.7 million fine against Apple in App Store disputeThe Dutch antitrust regulator on Monday issued a sixth weekly fine of 5 million euro ($5.7 million) against Apple for failure to comply with an order to open its App Store to alternative forms of payment for dating apps in the Netherlands.
",-1
544,2022-02-28 10:45:46,"MLB lockout — how to cancel MLB.TV subscription before you get chargedDon't get charged for games that might not happen
",-1
545,2022-02-28 11:52:49,"2,740,792 Shares in Zynga Inc. (NASDAQ:ZNGA) Acquired by Balyasny Asset Management LLCBalyasny Asset Management LLC acquired a new position in shares of Zynga Inc. (NASDAQ:ZNGA – Get Rating) in the third quarter, Holdings Channel reports. The institutional investor acquired 2,740,792 shares of the company’s stock, valued at approximately $20,638,000. A number of other hedge funds have also bought and sold shares of the stock. Comerica Bank […]
",1
546,2022-02-28 13:09:13,"Don’t Mistake Positive Days for PayPal Stock As Signs of RecoveryAfter soaring during pandemic’s early days, PYPL stock has been battered by slow user growth, crypto volatility, the return of cash and more.
",-1
547,2022-02-28 14:21:40,"Score! Save $50 on the Samsung Galaxy Tab S8 — and get a $50 gift cardSave big on Samsung's brand-new tablet
",1
548,2022-02-28 15:16:15,"Season Three of David Meltzer's, ""2 Minute Drill"" Premieres on Apple TVSeason Three of David Meltzer's, ""2 Minute Drill"" Premieres on Apple TV
",0
549,2022-02-28 17:45:17,"Best trades on Monday: Dan Niles lists his favorite Big Tech names, pros pick defense stocksA recap of Monday's best stock picks on CNBC.
",1
550,2022-02-28 22:37:25,"SPDR ETF Report For Monday, Feb.28A review of the day's trading in various SPDR-ETF markets for the trading day just ended.
",0
551,2022-03-01 05:07:47,"Pressure mounts on SoftBank to consider dual listing of ArmArm is widely seen as the jewel in the crown of the U.K. tech industry and several people want it to be listed in its home country.
",1
552,2022-03-01 08:08:59,"Retailers Breathe a Sigh of Relief as Customer Satisfaction is More or Less Steady in 2021, ACSI Data ShowCustomer satisfaction across the retail sector stabilizes in 2021 after struggling in 2020.
",1
553,2022-03-01 09:08:09,"Citadel's Griffin: Markets at Volatile Inflection Point
",0
554,2022-03-01 09:35:31,"Here's Why Benchmark Feels That Meta's Advertising Problem Is 'Getting Worse, Not Better'Meta Platforms Inc (NASDAQ: FB) has an advertising problem ""getting worse, not better"" as Benchmark initiated coverage on the Mark Zuckerberg-led company.
",-1
555,2022-03-01 10:11:36,"Which Company Might Buy Peloton?And a look at real estate investing and interest rates.
",0
556,2022-03-01 10:58:27,"Vinco Ventures Is Still a Confusing MessVinco Ventures is trying to accomplish many things. However, there's little evidence that BBIG stock will achieve much for investors.
",-1
557,2022-03-01 12:28:05,"Finally find out where you came from: 23andMe's Health + Ancestry DNA kit now $100 offToday only, Woot is offering some notable deals on 23andMe DNA test kits including the Health + Ancestry service at $99 with free shipping for Prime members. Otherwise, a $6 delivery fee will apply. Regularly $199, like it currently fetches on Amazon, today’s deal is $100 off, matching the Cyber Monday 2021 offer, and the…
",1
558,2022-03-01 13:10:24,"Most Active Equity Options For Midday - Tuesday, March 1Here are the 20 most active equity options for midday.
",0
559,2022-03-01 14:37:43,"The Best Robinhood Stocks to Buy Now for March 2022These are the best Robinhood stocks to invest in now. DIS, NIO, AMZN and MSFT can make great investments.
",1
560,2022-03-01 16:15:29,"Apple halts product sales in RussiaApple has stopped selling its products on its Apple Store in Russia, the company confirmed on Tuesday.
",-1
561,2022-03-01 16:54:02,"Apple stops all product sales in Russia in response to Ukraine warApple halts sales and pulls two key apps from its App Store
",-1
562,2022-03-01 18:34:48,"Ukraine and Russia: What you need to know right nowU.S. President Joe Biden was to say in a speech on Tuesday night that Russia President Vladimir Putin’s invasion of Ukraine was “premeditated and unprovoked.”…
",-1
563,2022-03-01 20:08:22,"How Visa-Mastercard Russian bank ban will disrupt commerceThe card brands have blocked Russia's large banks from their networks in response to the Ukraine invasion, a move that may dramatically limit retail transactions and cash availability at ATMs.
",-1
564,2022-03-02 00:49:38,"As Russia bombards Ukrainian cities, Biden warns Putin 'has no idea what's coming'WASHINGTON/KYIV — U.S. President Joe Biden warned Vladimir Putin that the Russian leader “has no idea what’s coming,” as Western nations tightened an economic…
",-1
565,2022-03-02 03:11:32,"Apple Pauses Sales Of iPhone And Other Products In Russia Amid Country's Invasion Of UkraineApple Inc. (NASDAQ: AAPL) said it had paused all product sales in Russia, citing ""deep concerns"" over Moscow's invasion of Ukraine.
",-1
566,2022-03-02 05:15:34,"With debt collectors on your social media, watch for scams and unfair practicesSpotting the signs and knowing your rights can help you guard against unfair and fraudulent debt collection practices. Here’s what to watch for.
",0
567,2022-03-02 06:32:30,"My Favorite Clean Energy Stock May Surprise YouOne of the biggest stocks in the world could do more for clean energy in the U.S. than any other company.
",1
568,2022-03-02 07:31:55,"Save $80 on stainless steel Apple Watch Series 7 models at Amazon lows, more from $350Amazon is currently discounting a selection of Apple Watch Series 7 GPS + Cellular 41mm models headlined by the Stainless Steel offering with Milanese Loop band for $669 shipped. Normally fetching $749, this is matching the all-time low at $80 off while delivering one of the first notable price cuts. You can also score the…
",1
569,2022-03-02 08:23:28,"Why fuboTV Is a Screaming Buy After Growing Revenue 144%The stock fell 76% over the last year, while subscribers and margins are showing significant gains.
",1
570,2022-03-02 08:52:05,"Ford separates electric and internal combustion operationsFord Blue is the traditional side, powered by internal combustion engines, while Ford Model e is the side that focuses on the burgeoning electric vehicle marketplace.
",0
571,2022-03-02 09:48:34,"Motorsport Games warns of impact from Russia sanctionsMotorsport Games Inc said on Wednesday the sanctions against Russia, in response to the country’s invasion of Ukraine, could delay the release of the racing…
",-1
572,2022-03-02 10:24:37,"Apple TV+ Orders Series Based On 1927 Sci-Fi Classic 'Metropolis'Apple TV+, the streaming channel owned by Apple Inc. (NASDAQ: AAPL), has ordered a new series based on the 1927 German science-fiction masterpiece “Metropolis.”
",1
573,2022-03-02 11:04:36,"Smartphone Accessories: Braided Nylon 10-ft. MFi USB-C to Lightning Cable $6, moreandobil (99% positive lifetime feedback) via Amazon is offering its 10-foot Nylon-braided MFi USB-C to Lightning Cable for $6 with free shipping for Prime members or in orders over $25. Simply use the code 80DGL1ZT at checkout to redeem the discounted price. This is a massive 80% savings from its normal $30 going rate and…
",1
574,2022-03-02 11:50:47,"These 3 Stocks Are Timely Buys Amid the Market Sell-OffStock market turmoil can present savvy long-term investors with terrific buying opportunities.
",1
575,2022-03-02 12:23:30,"Europe’s Biggest Logistics Firms Halt Deliveries Into RussiaEurope’s biggest logistics firms halted shipments to Russia, further isolating the country’s businesses and consumers after its military invaded Ukraine.
",-1
576,2022-03-02 12:46:43,"How to watch King Richard online right now and HBO Max re-release dateWill Smith stars as as Richard Williams, coach and dad to tennis greats Serena and Venus Williams
",1
577,2022-03-02 13:23:17,"The Complete Sonos Buying Guide: Every Speaker, Soundbar and Amp ExplainedWe break down every product that Sonos currently makes. 
",0
578,2022-03-02 13:50:50,"Hewlett Packard (HPE) Q1 Earnings Beat, Revenues Miss EstimatesHewlett Packard's (HPE) Q1 results reflect gains from accelerated digital transformation amid ongoing remote working trends worldwide. However, component-supply disruptions affected the top line.
",1
579,2022-03-02 14:19:31,"LIVE MARKETS Crude on fire, but is the candle burning low?Welcome to the home for real-time coverage of markets brought to you by Reuters reporters. You can share your thoughts with us at markets.research@thomsonreuters.com
",1
580,2022-03-02 15:13:35,"What Are Whales Doing With AppleSomeone with a lot of money to spend has taken a bullish stance on Apple (NASDAQ:AAPL). And retail traders should know. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga.
",1
581,2022-03-02 16:11:00,"Epic Games to Buy Online Music Store Bandcamp in Creator Push
",1
582,2022-03-02 17:08:25,"S&P 500 in Rally Mode as Powell Signals Cautious Tread on Rate HikesBy Yasin Ebrahim
",1
583,2022-03-02 19:00:35,"Better buy: Apple or all 30 Dow Jones stocks?Choosing between the two is ultimately about finding the right balance of risk and reliable reward.
",0
584,2022-03-02 21:31:23,"What the Tech: Social media companies block Russia’s state-sponsored news on platformsAs far as messaging apps, WhatsApp is the most popular among Russian people with more than 77 million users.
",0
585,2022-03-03 00:28:58,"Japan automakers join global firms in stopping production, exports to RussiaTop Japanese automakers including Toyota were forced to halt production in Russia as Western sanctions that followed its invasion of Ukraine scrambled…
",-1
586,2022-03-03 03:19:34,"Aqara brengt Camera Hub G2H Pro uitAqara, een toonaangevende leverancier van smart home-producten, heeft aangekondigd dat zijn Camera Hub G2H Pro, een bijgewerkte versie van de populair
",0
587,2022-03-03 06:08:13,"Apple and Samsung success sees huge rise in global smartphone sales5G and lockdown easing boosts demand, but sales stall in second half of 2021
",1
588,2022-03-03 07:04:37,"How theAverage American Can Help Punish Putin
",0
589,2022-03-03 07:52:50,"Citi is moving back into U.S. equities because they see a rebound coming for this beaten-down sectorThe selling may soon be over for global IT stocks, says Citi. That's a good reason to get bullish on U.S. markets.
",1
590,2022-03-03 08:47:11,"Color Star Technology Co., Ltd. Announces Plan to Host A Cell Bank on Color World Metaverse Platform, Providing Users with Their Own Exclusive Health AccountsColor Star Technology Co., Ltd. Announces Plan to Host A Cell Bank on Color World Metaverse Platform, Providing Users with Their Own Exclusive Health Accounts
",1
591,2022-03-03 09:22:28,"‘Real’ Mental Health Platform Re-Launches Free Space For Anyone Struggling to Cope with Cultural UnrestRe-launching today as a first-of-its-kind response to domestic and foreign societal pressures, platform-based mental health resource, Real, sets sight
",0
592,2022-03-03 10:17:44,"The cheap phone market is going through a major shift, and it's all because of camerasThe race has changed direction
",1
593,2022-03-03 11:20:33,"The Ratings Game: Intel faces ‘all-or-nothing’ situation, analyst says in downgradeIntel Corp. may have gotten a callout in President Joe Biden's State of the Union address earlier in the week, but on Thursday it fell further down Morgan...
",-1
594,2022-03-03 12:08:51,"Sara Dosa, Filmmaker Behind Hot Sundance Doc 'Fire Of Love,' Signs With Anonymous ContentEXCLUSIVE: Sara Dosa, the filmmaker whose documentary Fire of Love recently made a major splash at the Sundance Film Festival, has signed with Anonymous Content for management. The Independent Spir…
",1
595,2022-03-03 12:32:40,"Here's Why Morgan Stanley Downgraded TeradyneMorgan Stanley analyst Joseph Moore downgraded Teradyne Inc (NASDAQ: TER) to Equal Weight from Overweight with an unchanged price target of $132 (17%...
",-1
596,2022-03-03 13:10:42,"Ex-Goldman Sachs banker calls on Wall Street giant to exit RussiaLONDON — A one-time Goldman Sachs banker has written an open letter to David Solomon calling on the Wall Street investment bank’s chief executive to exit…
",-1
597,2022-03-03 13:33:08,"The S&P 500 is in an oversold rally that could soon run out of steamThese oversold rallies typically run out of steam at, or just above, the declining 20-day moving average.
",-1
598,2022-03-03 14:37:39,"Lidar, Cameras, Action: Not All Cars See The SameThis post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
",0
599,2022-03-03 15:31:00,"Nike, IKEA close Russian stores as sanctions, trade restrictions biteSneaker maker Nike and home furnishings firm IKEA shut down stores in Russia on Thursday, as trade restrictions and supply shutdowns added to political…
",-1
600,2022-03-10 10:32:49,"Bluegreen Vacations and Par Pacific have been highlighted as Zacks Bull and Bear of the DayBluegreen Vacations and Par Pacific have been highlighted as Zacks Bull and Bear of the Day.
",0
601,2022-03-10 11:18:53,"Introducing Vagina Talk with Drs. David and Alexis Kimble, A Podcast Uplifting People with VaginasCo-hosts and renowned board-certified urogynecologists destigmatize vaginal wellness in new podcast
",0
602,2022-03-10 12:46:00,"Wall Street slumps as spiraling inflation cements rate hike betsThe tech-heavy Nasdaq fell nearly 2% on Thursday as U.S. inflation rose to a four-decade high in February, cementing the chances of the Federal Reserve raising…
",-1
603,2022-03-10 13:07:12,"This Is What Whales Are Betting On AppleA whale with a lot of money to spend has taken a noticeably bearish stance on Apple. Looking at options history for Apple (NASDAQ:AAPL) we detected 81 strange trades.
",-1
604,2022-03-10 13:51:04,"Google Play, YouTube hit pause on payment-based services in RussiaGoogle parent Alphabet Inc. undefinedundefined on Thursday said it has suspended all payment-based services on YouTube and the Google Play store in Russia as...
",-1
605,2022-03-10 15:12:31,"Tech Valuations Are Back in Focus on Anniversary of Dot-Com Peak
",0
606,2022-03-10 16:20:25,"VCs Double Down as Global Conflict EruptsWe're in turbulent times, but if you're looking for private investment opportunities, these times bring some exciting opportunities.
",1
607,2022-03-10 17:18:19,"The FAANG Stocks: Values or Traps?The FAANG stocks have sold off by the double digits in 2022. Is it time to buy?
",-1
608,2022-03-10 18:20:31,"WasteFuel et Maersk annoncent un accord historique visant  acclrer la dcarbonation du secteur du transport maritimeWasteFuel et Maersk ont annoncé aujourd’hui un partenariat biométhanol à l’échelle commerciale, qui devrait contribuer à accélérer la décarbonation du
",1
609,2022-03-10 19:35:47,"Apple set to take a bite out of Bourke Street MallApple’s 15-year-long search for a marquee Melbourne store may be nearing an end with the tech giant considering a space in Bourke Street Mall.
",1
610,2022-03-10 22:09:23,"Tech analyst says buy the dip on Microsoft — and names the other tech stocks he likesArete Research's Richard Kramer says Microsoft is still a buy, along with some other Big Tech favorites. 
",1
611,2022-03-11 00:32:35,"iPhone SE (2022) benchmarks prove it's the cheap phone to beatGeekbench puts the new SE in line with the iPhone 13
",1
612,2022-03-11 04:51:09,"Invitation to the launch of the new PONSSE Active ManualInvitation to the launch of the new PONSSE Active Manual
",0
613,2022-03-11 06:08:31,"Investing in Energy? Berkshire Is a Great Place to StartBerkshire Hathaway is a stock to consider buying and holding forever.
",1
614,2022-03-11 06:50:12,"M2 MacBook Air and MacBook Pro could launch this year after allThe rumored MacBook Air and the MacBook Pro could get an M2 chip, despite previous contradicting reports
",1
615,2022-03-11 07:34:31,"Should Vanguard Growth ETF (VUG) Be on Your Investing Radar?Style Box ETF report for VUG
",0
616,2022-03-11 08:09:24,"Posthaste: Most Canadian office workers just want to stay home43% of workers are likely to look for a new job if asked to return to the office full-time: survey
",-1
617,2022-03-11 08:53:29,"iPhone 14 Pro rumor just shot down biggest upgradeThe iPhone 14 Pro may not get a 48MP main camera
",-1
